Time,NormalisedFlux
0.0,0.8910790553357606
1.0,0.9284426417666203
2.0,0.9311275854477381
3.0,0.9425511393633568
4.0,0.984750187743123
5.0,0.9971009498776551
6.0,0.9904982591110478
7.0,1.0324990923129342
8.0,1.0206669407834281
9.0,1.0443074594901933
10.0,1.0567787319530408
11.0,1.0490703532364642
12.0,1.0762319487201832
13.0,1.0950553321844405
14.0,1.0827468524471573
15.0,1.108669768203704
16.0,1.0651720323991396
17.0,1.065126679768612
18.0,1.0768023359030288
19.0,1.0883362168141437
20.0,1.078446612837018
21.0,1.048193563669527
22.0,1.0697332038886687
23.0,1.07806487191976
24.0,1.0579938402582323
25.0,1.0595878311885745
26.0,1.0559135355675386
27.0,1.0648633810366568
28.0,1.0293705111431917
29.0,1.0309295931245086
30.0,1.0465942571470375
31.0,1.0582866513607383
32.0,1.0335499289635057
33.0,1.0437516824355733
34.0,1.0660488349121862
35.0,1.0282530974783766
36.0,1.0691536133424586
37.0,1.055281060056645
38.0,1.0592392149351182
39.0,1.033673090111383
40.0,1.0318694654182883
41.0,1.0107964154594271
42.0,1.0241264564271675
43.0,1.0159173251743332
44.0,1.0361605134755678
45.0,1.018490007970411
46.0,1.0158680913182074
47.0,1.0186131668404343
48.0,1.027713985317472
49.0,1.0229268964969416
50.0,0.984955275193429
51.0,1.0055591332243916
52.0,1.0003571573890824
53.0,1.0169813211962977
54.0,1.0049909592698585
55.0,1.0040461422515172
56.0,1.030192840348451
57.0,1.0235195655393412
58.0,0.9983826856123682
59.0,1.0206156259578363
60.0,0.9777108523781993
61.0,0.9954897530489715
62.0,1.0106902518234642
63.0,0.9618863228677508
64.0,0.9708189500069743
65.0,0.9782860583974214
66.0,0.980646279249634
67.0,0.9680541030941378
68.0,0.9641059580152871
69.0,0.9650142337857858
70.0,0.9579052920143167
71.0,0.9358140500914921
72.0,0.9656260771384995
73.0,0.970924512767854
74.0,0.971756282826202
75.0,0.9563007074388932
76.0,0.9300396745238064
77.0,0.9498845809588219
78.0,0.9447328634177382
79.0,0.9464366706362671
80.0,0.9588022673083074
81.0,0.9547923733686878
82.0,0.9583598713022111
83.0,0.9569867656370874
84.0,0.9298892925423975
85.0,0.8904752043386089
86.0,0.9321241412516365
87.0,0.9007848311772297
88.0,0.9141321570178167
89.0,0.9135248142047254
90.0,0.9242184739000694
91.0,0.8968267555442763
92.0,0.8939675561733897
93.0,0.9299846995341594
94.0,0.8832456575010744
95.0,0.9197589511917152
96.0,0.9195378754567093
97.0,0.9269425001703329
98.0,0.9810339751173145
99.0,0.9664645851092425
100.0,0.9664058939848337
101.0,1.0424338326260905
102.0,1.0334082987461228
103.0,1.0369880647437595
104.0,1.0610848279777543
105.0,1.0425362346949276
106.0,1.0750576112991077
107.0,1.1099880700244107
108.0,1.1006561752724353
109.0,1.1015906218256488
110.0,1.1044394586237223
111.0,1.118757965452573
112.0,1.0878456469728885
113.0,1.0768192490879034
114.0,1.0911680867232074
115.0,1.0900804365742573
116.0,1.069992837651201
117.0,1.086672245128688
118.0,1.0509359034614507
119.0,1.0633472685684118
120.0,1.0378221029181356
