Time,NormalisedFlux
0.0,1.0091159191943146
1.0,0.9963628731561301
2.0,1.0088543629722495
3.0,1.002012598077725
4.0,0.9875579131075392
5.0,1.0003152182777058
6.0,1.015731587332212
7.0,1.0144773286192073
8.0,0.9929349448040931
9.0,0.9810270949490731
10.0,0.9842485170947528
11.0,0.9900502572832279
12.0,0.9732216857869781
13.0,0.981960736500831
14.0,0.9818886972493702
15.0,0.9620525338164541
16.0,0.9240204668922174
17.0,0.9422763434976985
18.0,0.9338901632036799
19.0,0.9592196482209533
20.0,0.9555545682316735
21.0,0.9719707289967987
22.0,0.9630586525589203
23.0,0.9646686823420502
24.0,0.9514039387020197
25.0,0.9521762173892448
26.0,0.9377666830401216
27.0,0.9600392494901623
28.0,0.9655409175656142
29.0,0.9299282394847596
30.0,0.973504814812127
31.0,0.9389966014503536
32.0,0.9632852002719366
33.0,0.9324381599902992
34.0,0.9083853575897102
35.0,0.9229228244867063
36.0,0.9232178912947079
37.0,0.8870577630447307
38.0,0.9019922608280841
39.0,0.9075211406270612
40.0,0.9119907950778883
41.0,0.9191820200875667
42.0,0.9206491052788992
43.0,0.8950124330111806
44.0,0.8926135627104984
45.0,0.9025728666789962
46.0,0.9495463058064747
47.0,0.919275515945414
48.0,0.9285893195308094
49.0,0.9979847657157349
50.0,0.9749173311139128
51.0,0.9902768671219008
52.0,1.0172428611167887
53.0,1.0553635494983298
54.0,1.026222696357578
55.0,1.0758917871007991
56.0,1.0770879896386758
57.0,1.0940204292342506
58.0,1.1066251728288339
59.0,1.1026210349545231
60.0,1.0954106450691514
61.0,1.1173828642637864
62.0,1.1129579645978258
63.0,1.0748777392551756
64.0,1.0883119323143942
65.0,1.0839638120235542
66.0,1.0922419035935012
67.0,1.0303113866315257
68.0,1.0704552227326014
69.0,1.0399821600838088
70.0,1.048224583884739
71.0,1.0285561688000773
72.0,1.037828630757919
73.0,1.0256956434417912
74.0,1.0378870422813806
75.0,1.0333797586805886
76.0,1.0379762820202083
77.0,1.0986016517934027
78.0,1.037727207616616
79.0,1.015041015376436
80.0,1.0352053386232518
81.0,1.0425672940086406
82.0,1.0426229688602116
83.0,1.0564063995340842
84.0,1.0429026362408367
85.0,1.0547776234752306
86.0,1.0844392046638331
87.0,1.0483342079042404
88.0,0.9976228772143922
89.0,1.0163312593743747
90.0,1.049240943862338
91.0,1.0058331500651438
92.0,1.00617990169262
93.0,0.9902764902179493
94.0,1.0352284062259924
95.0,1.0077410510203393
96.0,0.9969485128931581
97.0,1.012849785881564
98.0,0.9991093151954504
99.0,1.0095821598584713
100.0,1.0119702497173628
101.0,0.9908777021832044
102.0,0.958559315965646
103.0,0.9776326506796038
104.0,1.008050432030665
105.0,0.9861717370687916
106.0,0.9963259572485321
107.0,0.997680878446985
108.0,1.0121023746091267
109.0,0.983227915252062
110.0,0.987812373077561
111.0,0.9857451308282689
112.0,0.9678064666843075
113.0,0.9636474727494685
114.0,0.9443485686488297
115.0,0.9484931767770243
116.0,0.9600108091640648
117.0,0.9649335019642293
118.0,0.950851137219413
119.0,0.949376409962606
120.0,0.9414391433736521
