Time,NormalisedFlux
0.0,0.9234212504408367
1.0,0.940771443218407
2.0,0.9504180164264604
3.0,0.9706804101679805
4.0,1.0081849505637501
5.0,1.0022484084727237
6.0,1.0276602686518814
7.0,1.0231696221854873
8.0,1.054379140513743
9.0,1.0799683545048957
10.0,1.0706313915608308
11.0,1.0695753585840275
12.0,1.090469098524574
13.0,1.0648844774413428
14.0,1.1168119646503352
15.0,1.1012258364001577
16.0,1.0842855660535418
17.0,1.0862289091486441
18.0,1.0821659200469986
19.0,1.0880433471406767
20.0,1.1185050650186148
21.0,1.066918210905478
22.0,1.069452318145474
23.0,1.0586043486188959
24.0,1.0488391369009729
25.0,1.0314729050307518
26.0,1.041787218971993
27.0,1.066834890432224
28.0,1.049535839620063
29.0,1.0565484894574242
30.0,1.043059229333126
31.0,1.0398047831481563
32.0,1.0632824859289691
33.0,1.0480278799194487
34.0,1.0573771607293172
35.0,1.0237940177790252
36.0,1.044004912038894
37.0,1.0431185783905215
38.0,1.0170682075775987
39.0,1.016211944100773
40.0,1.064474380366616
41.0,1.0339842701808573
42.0,1.0211282788225995
43.0,1.0159130916215675
44.0,1.0238826274379864
45.0,0.9950934619418593
46.0,1.0152381165384385
47.0,1.0336499575958538
48.0,0.9882160102032977
49.0,0.9706263987856456
50.0,1.0106328050160711
51.0,1.0005956998056154
52.0,1.009118292552126
53.0,0.995590392463927
54.0,0.984631501919962
55.0,1.015000942745226
56.0,1.0182947231128656
57.0,1.0069007039398252
58.0,0.9968261892273612
59.0,1.0234501738174324
60.0,1.0071732701561105
61.0,0.9994393066865755
62.0,1.0298282592034325
63.0,1.019304571236094
64.0,0.9681710803300947
65.0,0.9588752123699417
66.0,0.9734466662292454
67.0,0.9664542416859705
68.0,1.0117233021496588
69.0,0.9419199333120668
70.0,0.9244529479621393
71.0,0.951364315084244
72.0,0.9912085858897696
73.0,0.9460821851964476
74.0,0.9561241862686248
75.0,0.9582200693615806
76.0,0.9059556967857311
77.0,0.9542157782130525
78.0,0.9665045584603094
79.0,0.9609435881230097
80.0,0.9555448658263737
81.0,0.9795336223509803
82.0,0.9545802739743705
83.0,0.9636651289737163
84.0,0.9627627382491041
85.0,0.9508167382771548
86.0,0.941815060906401
87.0,0.947739217840304
88.0,0.9075438751507645
89.0,0.9384245992392533
90.0,0.90500137136212
91.0,0.9437392223916276
92.0,0.8715510187285924
93.0,0.905524783585778
94.0,0.9196356288817973
95.0,0.89304862491435
96.0,0.898485123204373
97.0,0.9313438751885069
98.0,0.9192552256881251
99.0,0.9135009079032851
100.0,0.9055106957562913
101.0,0.9598789454152716
102.0,0.9483798456351471
103.0,0.9657416215811488
104.0,1.0204531456390484
105.0,0.9992769579106798
106.0,1.0453421521545503
107.0,1.0447923721712395
108.0,1.0553332275317386
109.0,1.0415016468775742
110.0,1.049752111396162
111.0,1.0649299567185428
112.0,1.049125617132832
113.0,1.0607167668973623
114.0,1.0995956730906433
115.0,1.1154337873387563
116.0,1.0735020585584722
117.0,1.0788948475721318
118.0,1.080236754119121
119.0,1.0567339463165033
120.0,1.0689666360801227
