Time,NormalisedFlux
0.0,0.9510394231918518
1.0,0.986926728685048
2.0,0.9695922474121523
3.0,1.024422527010886
4.0,1.0677948906424037
5.0,1.1287356817398482
6.0,1.0815768294312524
7.0,1.153362579690777
8.0,1.1825471285279647
9.0,1.2179422378085771
10.0,1.1486957962443352
11.0,1.1574312023969355
12.0,1.149572991173691
13.0,1.052055853442313
14.0,1.0867748963818553
15.0,0.9664905678424429
16.0,0.9616740420684242
17.0,0.9490086831185287
18.0,0.9041653245539638
19.0,0.8723478740170922
20.0,0.8184097270326232
21.0,0.8020308937830646
22.0,0.8290054649355644
23.0,0.859310029483537
24.0,0.828383519670279
25.0,0.8874199986597381
26.0,0.9232100292988061
27.0,0.88872319331206
28.0,0.9632187238163644
29.0,1.0423914960799954
30.0,1.1136494073965186
31.0,1.1240855102582905
32.0,1.1064692458426775
33.0,1.1444683018801942
34.0,1.2412145871203237
35.0,1.2073207035029225
36.0,1.2072713883560162
37.0,1.1998442939875846
38.0,1.1704482226839745
39.0,1.1386626697689624
40.0,1.0559406649696645
41.0,0.9946567534691964
42.0,0.9900199832244962
43.0,0.9458188012410162
44.0,0.8412333735204467
45.0,0.831904030239116
46.0,0.7956587244368393
47.0,0.7893504276883985
48.0,0.7974275705081031
49.0,0.8059996588193441
50.0,0.8771471839304531
51.0,0.8651029172793422
52.0,0.8747102337169619
53.0,0.931012267077996
54.0,1.0426338016557721
55.0,0.9520047788440765
56.0,1.0515028620843916
57.0,1.1446020638729233
58.0,1.1257060932523368
59.0,1.2055445516680934
60.0,1.1816051105127907
61.0,1.1881572410196146
62.0,1.225305560223026
63.0,1.173170397368637
64.0,1.0899713464051648
65.0,1.0925866812764629
66.0,1.0896594785639373
67.0,1.0304862816762916
68.0,0.9647400622804596
69.0,0.8717542882787499
70.0,0.8740425893925573
71.0,0.8634457900095953
72.0,0.8458866739406703
73.0,0.8121454924265822
74.0,0.7926884321512091
75.0,0.8118978027488147
76.0,0.8454495975012584
77.0,0.7973444287898579
78.0,0.9571121906036412
79.0,0.9468233141145757
80.0,1.0197067424801682
81.0,1.038813115960116
82.0,1.0519283355231857
83.0,1.1578195219910707
84.0,1.14063969714847
85.0,1.2362493018414829
86.0,1.2108336337855894
87.0,1.1962114326897837
88.0,1.1448648766041345
89.0,1.1319592144496424
90.0,1.1548433832560592
91.0,1.1471455463376778
92.0,1.0235833955285165
93.0,0.9801359345901623
94.0,0.9765625286068345
95.0,0.9011617540924185
96.0,0.9268147586288515
97.0,0.8106604986906799
98.0,0.8361619244930628
99.0,0.8915966733364207
100.0,0.8415438501636398
101.0,0.7610953544583663
102.0,0.7932200621051758
103.0,0.8725558700363799
104.0,0.8878168641019891
105.0,0.9320857776025204
106.0,0.9085592714125869
107.0,1.0560173723283324
108.0,1.0524471149670367
109.0,1.13333285222649
110.0,1.1164453455492875
111.0,1.1352134129379368
112.0,1.2036646621771412
113.0,1.1954242862705857
114.0,1.1991979596820197
115.0,1.1646574667940428
116.0,1.176814267769867
117.0,1.0860330690498916
118.0,1.0972409850418965
119.0,0.9599875672033142
120.0,0.9268812830707434
