Time,NormalisedFlux
0.0,0.9175585245411207
1.0,0.9571410741006099
2.0,1.0297470606349688
3.0,1.062408040519016
4.0,1.0642027627721402
5.0,1.1837465407862449
6.0,1.2206409731030416
7.0,1.1548536790464663
8.0,1.2332455193635776
9.0,1.1976980557329855
10.0,1.1650238045949008
11.0,1.2103923982419869
12.0,1.137661943578326
13.0,1.1092332562560792
14.0,0.9474253287691833
15.0,0.9152627262224161
16.0,0.8673007253217724
17.0,0.8533358392460421
18.0,0.7821684457842374
19.0,0.7588234641379862
20.0,0.7534795322244833
21.0,0.81037474874705
22.0,0.853460120065313
23.0,0.8593531563648515
24.0,0.8917540433388986
25.0,0.947006776792733
26.0,1.0341789347996646
27.0,1.036131522857095
28.0,1.0622195228129132
29.0,1.1914539088655147
30.0,1.1414667351788763
31.0,1.2096536046747945
32.0,1.2448752412021689
33.0,1.1259361313164862
34.0,1.1322007981380688
35.0,1.090984488606444
36.0,1.1305916909736466
37.0,0.97174499647746
38.0,0.9980213441697187
39.0,0.9328025875271881
40.0,0.8474842583008179
41.0,0.8522964672669509
42.0,0.861056151045806
43.0,0.7652653142605933
44.0,0.7593632660946766
45.0,0.7502125680171623
46.0,0.8660510135324088
47.0,0.8328475867919052
48.0,0.9734898036243014
49.0,1.0005810781952669
50.0,1.093106756239369
51.0,1.0915812276397612
52.0,1.156879922267734
53.0,1.1204524681505046
54.0,1.1786172276773046
55.0,1.2079637684483007
56.0,1.176382053168396
57.0,1.1513967924694295
58.0,1.1657335020356137
59.0,1.098979003009544
60.0,1.0879764631421505
61.0,1.0187605573020668
62.0,0.9695489382936271
63.0,0.8974628883238974
64.0,0.8505972615955195
65.0,0.7756381574820825
66.0,0.7720248301815028
67.0,0.8014009951296996
68.0,0.81889142187218
69.0,0.8275335775908701
70.0,0.8304920995964901
71.0,0.9003701770665592
72.0,0.9205964454147868
73.0,1.0035812672824918
74.0,1.0821951420014901
75.0,1.0831015645326358
76.0,1.184627028295025
77.0,1.169482910425889
78.0,1.2503631421081294
79.0,1.2131851244950256
80.0,1.1816886932811328
81.0,1.1506700839921504
82.0,1.0946834949943784
83.0,1.118538663544561
84.0,0.9605288957417323
85.0,0.9501895892268046
86.0,0.8995142969380858
87.0,0.904766825061028
88.0,0.8498027869909132
89.0,0.7963410332080624
90.0,0.7837088314293317
91.0,0.8027844856438391
92.0,0.8050204286641222
93.0,0.7990346508063331
94.0,0.8447026245149581
95.0,0.9129018491749071
96.0,0.9828601062701738
97.0,1.0249642490451527
98.0,1.0730333655000497
99.0,1.1518826160571904
100.0,1.2030741798763023
101.0,1.236851601262986
102.0,1.2476827926947158
103.0,1.2362036091594115
104.0,1.198565800268947
105.0,1.1570118475786082
106.0,1.1078193969520298
107.0,1.1186845272138095
108.0,1.0896523973319145
109.0,0.9738073315616672
110.0,0.910094329028173
111.0,0.9215218727994728
112.0,0.8387046498363231
113.0,0.8871169404645942
114.0,0.7383527568912459
115.0,0.7659330001201434
116.0,0.8237425098703391
117.0,0.8391046340559167
118.0,0.9475118279911992
119.0,0.9635271778845236
120.0,1.0150433892607813
