Time,NormalisedFlux
0.0,0.9570152094658327
1.0,0.9311815680300033
2.0,0.951253998109637
3.0,0.9542072324683814
4.0,0.9700522301206284
5.0,0.9400624448428082
6.0,0.9689233390298568
7.0,0.9626923124671788
8.0,1.0022269742134255
9.0,0.9684128728360365
10.0,0.9600017169684237
11.0,0.9588595889088407
12.0,0.9351890832933669
13.0,0.9396959069370294
14.0,0.9756544744991218
15.0,0.9425627432406953
16.0,0.9433940597862049
17.0,0.9433852664358283
18.0,0.912578253577832
19.0,0.9117249483178343
20.0,0.9271928638466401
21.0,0.904213265220744
22.0,0.9086023420418547
23.0,0.8991250886990636
24.0,0.9285660438611131
25.0,0.8681839265329656
26.0,0.9203608059822854
27.0,0.9252092568713599
28.0,0.9566250218475885
29.0,0.98367664991367
30.0,0.9565725651651734
31.0,0.9855006015970402
32.0,1.0082687893349265
33.0,1.0126648980839676
34.0,1.0226949571718895
35.0,1.039781600458038
36.0,1.0538624256598048
37.0,1.0766520730766413
38.0,1.0348307336130598
39.0,1.0924341533818465
40.0,1.1114408470580062
41.0,1.101526017244302
42.0,1.1117950413391038
43.0,1.0512476051628328
44.0,1.0571172387746037
45.0,1.0953052860066057
46.0,1.0990940188766722
47.0,1.0854506196319826
48.0,1.0596451142801697
49.0,1.0749022537616713
50.0,1.0353740863754053
51.0,1.0576566485065655
52.0,1.0330517587505534
53.0,1.039006263236197
54.0,1.0390811061610112
55.0,1.050656582357151
56.0,1.039084350602042
57.0,1.0181842367292595
58.0,1.0259561066431717
59.0,1.030348846892685
60.0,1.0581030640770743
61.0,1.0343215914589903
62.0,1.0374690305297503
63.0,1.05634845359672
64.0,1.0178407202027426
65.0,1.0550304747143897
66.0,1.0488067358721822
67.0,1.0276602549481129
68.0,1.0097881247985063
69.0,1.0191031578209464
70.0,1.0160573004178977
71.0,1.0238797523299543
72.0,1.0303865396768577
73.0,0.9797740435741558
74.0,1.0321730312423634
75.0,1.0171115126758288
76.0,1.022573399698101
77.0,0.9892073106427071
78.0,0.9794391870755228
79.0,1.019377125889116
80.0,0.9865655479363769
81.0,1.0196699259840212
82.0,0.9782599228968012
83.0,1.0117810410263608
84.0,1.0132894331059457
85.0,0.9942629300377944
86.0,0.9904083100639955
87.0,0.9639254341969543
88.0,1.0248824210393668
89.0,0.997506184868202
90.0,1.0065026912187194
91.0,0.9665110415445668
92.0,0.980283556220611
93.0,0.9771297990289742
94.0,0.9605275331753201
95.0,0.9606969469474473
96.0,0.9472740195488388
97.0,0.9468896480662795
98.0,0.9425510828055857
99.0,0.9425447849326107
100.0,0.9659778330717087
101.0,0.9864010583492633
102.0,0.9688559224327725
103.0,0.9499299140149771
104.0,0.9638992649437466
105.0,0.9713241208749085
106.0,0.9514786123821192
107.0,0.9642543327383462
108.0,0.9853837287995673
109.0,0.9510289303098389
110.0,0.9616436451211584
111.0,0.9379010909758748
112.0,0.9030316956672515
113.0,0.9238814519024566
114.0,0.9171401229426716
115.0,0.9350961405857948
116.0,0.9379002350849447
117.0,0.9240185355902127
118.0,0.8818511039071217
119.0,0.8931010053024854
120.0,0.9026894726667596
