Time,NormalisedFlux
0.0,0.7911160319732474
1.0,0.8316557356440464
2.0,0.933296388687264
3.0,0.951722840024455
4.0,1.0311910493931897
5.0,1.0879680255341553
6.0,1.1549921333624253
7.0,1.1726464371072083
8.0,1.196743518935007
9.0,1.2266810601948432
10.0,1.225826626865795
11.0,1.194065378178364
12.0,1.1798257989696164
13.0,1.0836321499009889
14.0,1.0912355995610479
15.0,1.022136495561883
16.0,0.9448715394992061
17.0,0.9478737614113076
18.0,0.9602109466573302
19.0,0.842440229565707
20.0,0.8604588177866607
21.0,0.8153148716794536
22.0,0.7246553756699428
23.0,0.8353752710283543
24.0,0.7768871543332666
25.0,0.8393259664212557
26.0,0.8935555644253199
27.0,0.9545672243083171
28.0,0.984957112802752
29.0,1.03630857208632
30.0,1.01765294583933
31.0,1.1145085382239772
32.0,1.1589345207877386
33.0,1.198136270650458
34.0,1.191041318592837
35.0,1.1627581985004622
36.0,1.2209791273011823
37.0,1.1621345801952472
38.0,1.1829644708409202
39.0,1.0868972239029593
40.0,0.9257971215157502
41.0,1.0325028412077737
42.0,0.9348377659570413
43.0,0.8395457937080001
44.0,0.8285670949095479
45.0,0.7973661885600756
46.0,0.8009359647078595
47.0,0.8053395204596492
48.0,0.8622111209306802
49.0,0.792881908547049
50.0,0.9184320035071235
51.0,0.9056227819539374
52.0,1.0275287914423745
53.0,1.0033172929475038
54.0,1.0781674755071802
55.0,1.130656155265316
56.0,1.1668820601238754
57.0,1.1979106178487648
58.0,1.2564982206826825
59.0,1.2183247505340364
60.0,1.2036218725209464
61.0,1.160716333439965
62.0,1.1908879354720898
63.0,1.0830009889349388
64.0,1.0138870011437444
65.0,1.0042043838815795
66.0,0.9019650664585827
67.0,0.8922469634848053
68.0,0.8343923249111019
69.0,0.8401197107969646
70.0,0.8092166732762259
71.0,0.8375292249326939
72.0,0.8532432036027834
73.0,0.8400219269071858
74.0,0.8453914953536523
75.0,0.8814087486670312
76.0,0.937761080524944
77.0,0.9785625380992691
78.0,1.0680273901575996
79.0,1.1350528115776604
80.0,1.1714843315233392
81.0,1.2305194340217092
82.0,1.2030894212401417
83.0,1.178897541772745
84.0,1.2196753673690364
85.0,1.1229544710705628
86.0,1.1064036744516375
87.0,1.0460478522258478
88.0,1.0429102933709467
89.0,0.9621084947758447
90.0,0.983383161909812
91.0,0.926598290472362
92.0,0.8384831316054937
93.0,0.7893511578148499
94.0,0.7912772243994401
95.0,0.8289282357117916
96.0,0.7865267787178922
97.0,0.811525378470368
98.0,0.8549636098418122
99.0,0.8972083949511712
100.0,0.9235730822668243
101.0,0.9884147150014987
102.0,1.0112645895528667
103.0,1.036675568177361
104.0,1.1679621116467693
105.0,1.1242635933252603
106.0,1.0975942347993901
107.0,1.1877167666913864
108.0,1.2377187287976852
109.0,1.2293001820143918
110.0,1.1419699566999213
111.0,1.119173672767447
112.0,1.0041496511451085
113.0,1.0537201267831673
114.0,0.9827663223329619
115.0,0.8839012689666049
116.0,0.8708575573975449
117.0,0.8767530348866149
118.0,0.7654868361285293
119.0,0.7928344265476335
120.0,0.7781705859514231
