Time,NormalisedFlux
0.0,1.0749396762458612
1.0,1.0691528146569236
2.0,1.1025156075799776
3.0,1.1052045659984535
4.0,1.08737625527542
5.0,1.1280528273410835
6.0,1.1396358367772343
7.0,1.1349899258382468
8.0,1.1294713472980842
9.0,1.162402712357962
10.0,1.0978979390657133
11.0,1.0525241417851903
12.0,1.0597705064009653
13.0,1.0571745460625352
14.0,1.039421228953822
15.0,1.0044778425981518
16.0,1.0445349110152031
17.0,1.0620654336043223
18.0,1.0151914192901013
19.0,1.0014057391309872
20.0,0.969450189363975
21.0,0.9762797786301526
22.0,0.9438802233197143
23.0,1.0035680512097591
24.0,0.9591721122358469
25.0,0.9766071313298998
26.0,0.9348132281601435
27.0,0.8779427714705114
28.0,0.9132991068189631
29.0,0.9038438220809284
30.0,0.8993989799699343
31.0,0.8611814153593819
32.0,0.827658225706646
33.0,0.8435717238667836
34.0,0.929557683765522
35.0,0.8854912712609938
36.0,0.889126455727
37.0,0.9055382256147888
38.0,0.9047484256986948
39.0,0.9113918977473249
40.0,0.8946012309778385
41.0,0.8925991265611732
42.0,0.9673505345486633
43.0,0.9723392292191239
44.0,0.9600739526817881
45.0,0.9682044611985341
46.0,1.0256494717423357
47.0,1.0086383048560035
48.0,1.034529965103909
49.0,1.0014183632225264
50.0,1.1039991790007027
51.0,1.077306680169783
52.0,1.094094193348002
53.0,1.0704580766201255
54.0,1.1554771768579528
55.0,1.1187550471305934
56.0,1.1329869787525593
57.0,1.154997046038241
58.0,1.1534375380578479
59.0,1.1728903719039523
60.0,1.168041463447365
61.0,1.1552919264948054
62.0,1.0587313979363824
63.0,1.1196458449567797
64.0,1.084007286332131
65.0,1.0612981593218729
66.0,1.0634524431472165
67.0,1.008132417768572
68.0,1.0155042445174558
69.0,1.0187847463706954
70.0,1.011349949436796
71.0,0.9558897257300478
72.0,0.9845026319614407
73.0,0.9875046968197241
74.0,0.9463143592683276
75.0,0.9749930964517295
76.0,0.9271495807255105
77.0,0.9295944700837367
78.0,0.8912880000526804
79.0,0.9190805986787722
80.0,0.9445344583808185
81.0,0.9033201593760339
82.0,0.8708113302981675
83.0,0.9024578740182099
84.0,0.9238077924843144
85.0,0.8374018496487738
86.0,0.8596370250759153
87.0,0.8777601781113666
88.0,0.8767349885643911
89.0,0.8959833119086189
90.0,0.8976645121288144
91.0,0.9554697210054766
92.0,0.9416289669339342
93.0,0.9953449603867103
94.0,0.9587382192650323
95.0,0.9670662072987424
96.0,0.9918736899776538
97.0,0.9923507960834385
98.0,1.00486631726596
99.0,1.0122028689759657
100.0,1.052455329967783
101.0,1.0442701431266104
102.0,1.0579685307374775
103.0,1.0725419960537603
104.0,1.0530320727048414
105.0,1.091123230059309
106.0,1.1176990673790466
107.0,1.1084650011603965
108.0,1.0911731953578425
109.0,1.153365400841926
110.0,1.1433178646946813
111.0,1.1851321367990615
112.0,1.0971815413672392
113.0,1.1130934080333459
114.0,1.1467155180824984
115.0,1.1043651797688736
116.0,1.0944948017325407
117.0,1.0512650256907774
118.0,1.0548514217281435
119.0,1.042844473195848
120.0,1.0105933633509243
