Time,NormalisedFlux
0.0,0.9644418617801251
1.0,0.9757699440421888
2.0,0.8915463260262456
3.0,0.8364344737059892
4.0,0.7949518525002087
5.0,0.7351433540739709
6.0,0.7837817715892037
7.0,0.816497249914899
8.0,0.7920906967412861
9.0,0.8043027392832676
10.0,0.9260134420571406
11.0,0.9635705179881173
12.0,1.0312900301237349
13.0,1.08956492393169
14.0,1.1031372392114873
15.0,1.1406315904365174
16.0,1.1694463509921356
17.0,1.2033541129887737
18.0,1.1615050739017225
19.0,1.1857632496261
20.0,1.1932525532923302
21.0,1.1577724067764446
22.0,1.0530083247850928
23.0,1.0200774872028004
24.0,1.0427587712824427
25.0,0.9467089089964945
26.0,0.9464259723453605
27.0,0.8168455956262957
28.0,0.8214641461141576
29.0,0.7894874406045431
30.0,0.7443582321697659
31.0,0.818341026265298
32.0,0.8369229287481846
33.0,0.8258963036991752
34.0,0.9167854549948585
35.0,1.0030007644089833
36.0,1.0047959666280473
37.0,1.094097614638602
38.0,1.0933498311855048
39.0,1.156973439538422
40.0,1.1793708376747336
41.0,1.199124007708703
42.0,1.2341850330647963
43.0,1.230928226668002
44.0,1.1422305616874349
45.0,1.1066191907939271
46.0,1.0647966182369708
47.0,1.0981199826458148
48.0,1.073630677217695
49.0,0.9806792783957359
50.0,0.8003701075585876
51.0,0.8262455223641826
52.0,0.8199522152814405
53.0,0.7489157504226175
54.0,0.8065067943208506
55.0,0.7835690082352893
56.0,0.8214093446568845
57.0,0.8763897995881847
58.0,0.9503119706143401
59.0,0.9486272170505635
60.0,0.9886016123138159
61.0,1.077511569012095
62.0,1.1367994912714026
63.0,1.1572340186295726
64.0,1.1638771006177855
65.0,1.2062544858856596
66.0,1.1453571706064762
67.0,1.182310166909724
68.0,1.1872592828527475
69.0,1.0516738946387543
70.0,1.0224583841681125
71.0,0.9591997236495968
72.0,0.8719617600115799
73.0,0.9269684969000486
74.0,0.8418476757018565
75.0,0.7972953158912511
76.0,0.7911867452044306
77.0,0.7706839237009906
78.0,0.7832242194280656
79.0,0.815241198483038
80.0,0.8919893243755624
81.0,0.8957987074207162
82.0,0.9989233296163401
83.0,1.0204629515129366
84.0,1.0362804314825949
85.0,1.102499203891905
86.0,1.1332749423473931
87.0,1.128335283606982
88.0,1.1950421764138586
89.0,1.213118076479867
90.0,1.2305332814300898
91.0,1.2051357455475828
92.0,1.1437818723242805
93.0,1.0981561846552808
94.0,1.0410006827775307
95.0,1.0087532435114264
96.0,0.9208204261934566
97.0,0.8957907865653613
98.0,0.8681958164388788
99.0,0.8505136441398805
100.0,0.7792671727960899
101.0,0.821048085946725
102.0,0.8121008730006756
103.0,0.8769540166730595
104.0,0.8236315393300931
105.0,0.917554418892297
106.0,0.9487981585211367
107.0,1.023447747759048
108.0,1.0475915384261796
109.0,1.0605734780926441
110.0,1.1862070090217278
111.0,1.20498537577216
112.0,1.2046675159210714
113.0,1.1373999392079635
114.0,1.1836794339683243
115.0,1.2289605628120654
116.0,1.0897994338462769
117.0,1.1088630233040677
118.0,1.0366889119904537
119.0,1.0087365795477277
120.0,0.9249987799246452
