Time,NormalisedFlux
0.0,0.8693585775209952
1.0,0.8367607678883567
2.0,0.8192838173911211
3.0,0.8087068183393041
4.0,0.8431641632099868
5.0,0.8217017460302669
6.0,0.7721357013706909
7.0,0.8768267915385679
8.0,0.9232897886389093
9.0,0.9254745892654461
10.0,1.082805426727618
11.0,1.119586987712071
12.0,1.1333408538647727
13.0,1.2025864945280844
14.0,1.209988182467939
15.0,1.2175764840746341
16.0,1.2360740890729525
17.0,1.1681472483023678
18.0,1.166583109712787
19.0,1.0933639085890143
20.0,1.0269265378180297
21.0,0.9673285239328291
22.0,0.9422193281900871
23.0,0.8701161491445725
24.0,0.7796950205452481
25.0,0.822418051031656
26.0,0.789015595612987
27.0,0.7959479718740029
28.0,0.8660104485686877
29.0,0.8873956489783209
30.0,0.8856026737321877
31.0,0.8820175724202463
32.0,1.0039567738291986
33.0,1.0674405743366417
34.0,1.1171279081415815
35.0,1.2454821884926346
36.0,1.1495767398872472
37.0,1.1329814547429944
38.0,1.1457693341817665
39.0,1.2061695503478154
40.0,1.2045547303503397
41.0,1.1119581554178457
42.0,1.0823757088489898
43.0,0.9926487993260711
44.0,0.9445531365298038
45.0,0.9256704142786238
46.0,0.8512437143826417
47.0,0.8796289047259424
48.0,0.8214255130308026
49.0,0.8051876484965188
50.0,0.8138142184345019
51.0,0.7534750695890692
52.0,0.8830322791324586
53.0,0.8134429520619567
54.0,0.9433261600540623
55.0,1.0211019143615014
56.0,1.0432511903875985
57.0,1.1376367791361837
58.0,1.1705827302250553
59.0,1.2056527963239563
60.0,1.1596923628873452
61.0,1.176428250929358
62.0,1.1988376803178058
63.0,1.1182113187768767
64.0,1.1462269700790642
65.0,1.0842668609675221
66.0,1.0004338353396487
67.0,0.9700947750838517
68.0,0.896562708668814
69.0,0.860562020524929
70.0,0.8848607469354406
71.0,0.8264490062130098
72.0,0.8214515903161969
73.0,0.8022921446663003
74.0,0.8392692270326009
75.0,0.8959616545657834
76.0,0.8368806206592623
77.0,0.9388429431919896
78.0,0.9402265001445298
79.0,1.1172827169248591
80.0,1.1043080269890961
81.0,1.132718367280305
82.0,1.1203526596686681
83.0,1.1870873768704846
84.0,1.1938906126750355
85.0,1.1955688290869333
86.0,1.144045168354531
87.0,1.1666393574851126
88.0,1.0607139947842232
89.0,1.0146225538120497
90.0,0.9366344348606308
91.0,0.9754591224943643
92.0,0.853152349427047
93.0,0.8082762530853376
94.0,0.7828181637408892
95.0,0.7701976019183782
96.0,0.8027555867884181
97.0,0.7701536028929179
98.0,0.8657369751045242
99.0,0.9448585351732597
100.0,0.9145950340381359
101.0,1.0229031745198467
102.0,1.0384294583877578
103.0,1.1155790720208592
104.0,1.151034970954693
105.0,1.1892687351427231
106.0,1.243522888884454
107.0,1.1207967049033207
108.0,1.1865004827482395
109.0,1.1043887363158877
110.0,1.155997034647602
111.0,1.095083293412961
112.0,0.9818273465236514
113.0,1.029615093056165
114.0,0.9646325938371086
115.0,0.8437800282042888
116.0,0.8342593003671926
117.0,0.8373265731820893
118.0,0.8140412970453661
119.0,0.7899642702836609
120.0,0.7698443221087323
