Time,NormalisedFlux
0.0,0.8961361759971667
1.0,0.8820229740689143
2.0,0.9586708500136688
3.0,0.9557561310848429
4.0,0.9450821190123693
5.0,0.948845425576596
6.0,0.980936828371105
7.0,0.9513584079219085
8.0,1.0218627688761233
9.0,1.009896342355553
10.0,0.9904700180023417
11.0,1.0240454871531863
12.0,1.0152682805289863
13.0,1.0625078166538664
14.0,1.0626735605975475
15.0,1.073586542602394
16.0,1.0819978749049914
17.0,1.0771817536245085
18.0,1.1166430015799165
19.0,1.1227027403265406
20.0,1.0960310525993542
21.0,1.171360202113114
22.0,1.1097573451816567
23.0,1.0999403842594058
24.0,1.1602203640075412
25.0,1.1213868438656465
26.0,1.0863959668240692
27.0,1.1102455809797356
28.0,1.1005068172780368
29.0,1.0496683871923331
30.0,1.038953850082573
31.0,1.0624610883809784
32.0,1.0598276164452844
33.0,1.0592516913611347
34.0,1.0135055666933672
35.0,0.9714155543100196
36.0,1.0136353512681189
37.0,0.9953258647777211
38.0,0.9823060967793972
39.0,0.9311129294807746
40.0,0.9202167006126221
41.0,0.9476354842195498
42.0,0.9198121219751024
43.0,0.971106605855649
44.0,0.8930148933075142
45.0,0.9003013338141399
46.0,0.9335278629073401
47.0,0.8446028216958752
48.0,0.8294519678909417
49.0,0.8537968461094146
50.0,0.8289426727153797
51.0,0.8564232619576746
52.0,0.8620485079091934
53.0,0.9199284679467609
54.0,0.8510384659013457
55.0,0.957802466167262
56.0,0.9303151811160562
57.0,0.9580307537569923
58.0,0.9835163837671939
59.0,0.9761344967151135
60.0,0.9469793021143799
61.0,0.9783615465329593
62.0,0.9963222022859863
63.0,1.0369671234847533
64.0,1.0111167334713245
65.0,1.0639908775126163
66.0,1.0574454497542165
67.0,1.0343282376490863
68.0,1.0544318599494136
69.0,1.0609896739157865
70.0,1.0872952031825638
71.0,1.079570480669012
72.0,1.1083588536536586
73.0,1.1275136943179866
74.0,1.1490387379915576
75.0,1.1408508748761677
76.0,1.101785456205279
77.0,1.1115247328289044
78.0,1.0846678167422847
79.0,1.0899260491604275
80.0,1.0656902527691667
81.0,1.0675470178585291
82.0,1.0634111998761613
83.0,1.0436903008026468
84.0,1.0307592108316892
85.0,1.0569875657532541
86.0,1.0246409175928335
87.0,0.9748639248188904
88.0,0.9739874787485595
89.0,0.9767423954139459
90.0,0.9582527048085099
91.0,0.9608506603806827
92.0,0.9089840684221744
93.0,0.936852890347734
94.0,0.9197554429001918
95.0,0.9303971679025902
96.0,0.9071824457503537
97.0,0.8676983248072434
98.0,0.8825198387207434
99.0,0.8708306808612784
100.0,0.8514055407556201
101.0,0.8350528540771132
102.0,0.8237236590410912
103.0,0.8873184551437985
104.0,0.9062299361954678
105.0,0.9150423647652711
106.0,0.9166064798337038
107.0,0.9158282811288463
108.0,0.8999377147835489
109.0,0.9409485570680968
110.0,0.939516740040248
111.0,0.9694882274133324
112.0,1.0289679662459192
113.0,1.0180161701536623
114.0,1.0104693933056077
115.0,1.0158832020386666
116.0,1.0456418736510242
117.0,1.0867488455456684
118.0,1.02848975655205
119.0,1.0419836501703683
120.0,1.1062152223721582
