Time,NormalisedFlux
0.0,0.9449716327972216
1.0,0.9564143010013583
2.0,0.953789901216991
3.0,0.9394554718170437
4.0,0.9588850736483238
5.0,0.9791969798943262
6.0,0.9352650463105563
7.0,0.9617822009890582
8.0,0.9297473357672824
9.0,0.9663146786394624
10.0,0.9387774633631626
11.0,0.9470765607815796
12.0,0.9525447539704979
13.0,0.9058961039789719
14.0,0.9491111524666224
15.0,0.9000442748821527
16.0,0.9367316038786684
17.0,0.8938601565467699
18.0,0.9350417814830945
19.0,0.9241641719218572
20.0,0.9109868738265144
21.0,0.9064293008528291
22.0,0.897434891364509
23.0,0.9261770928791657
24.0,0.9380444074450285
25.0,0.9440848193787308
26.0,0.9368946779224618
27.0,0.9535696629430962
28.0,0.9494971146484924
29.0,0.9967498069847622
30.0,1.0016672338118797
31.0,0.9955665354656889
32.0,1.0360967199953282
33.0,1.0805665873551955
34.0,1.0597995827928257
35.0,1.108593380972876
36.0,1.0744103438249086
37.0,1.1125029088704173
38.0,1.0752214835058547
39.0,1.0768920648068867
40.0,1.1087753994335425
41.0,1.0894260993847562
42.0,1.0996769863587277
43.0,1.0712071940016532
44.0,1.0970825762907024
45.0,1.0640884856390365
46.0,1.0614020182891228
47.0,1.0808044359848221
48.0,1.0461309347696395
49.0,1.0307399739316183
50.0,1.0679050296877917
51.0,1.0580187939003838
52.0,1.045864448459706
53.0,1.0306742474912645
54.0,1.0599446249257596
55.0,1.0332493866742964
56.0,1.0441256259731448
57.0,1.0566685419414759
58.0,1.020367603223491
59.0,1.056758699703793
60.0,1.0180712594286039
61.0,1.0609537905547253
62.0,1.0763744507397137
63.0,1.0433486349535341
64.0,1.0279459667968394
65.0,1.0445684958347772
66.0,1.0441354080319507
67.0,1.057186274929657
68.0,1.0171565314325544
69.0,1.0304257114622963
70.0,1.0125588632596065
71.0,0.9984134199304809
72.0,1.0170946397284948
73.0,0.977639756257573
74.0,0.9980908092410934
75.0,0.9882150271667789
76.0,0.9782545747469331
77.0,1.0163542877197933
78.0,0.99976781672821
79.0,1.0074551700878633
80.0,0.985412231658106
81.0,0.9916091677211152
82.0,0.9798729670906565
83.0,1.0016902534624357
84.0,0.9907803212750047
85.0,0.9929849499503383
86.0,1.0210701783583338
87.0,0.981708682471942
88.0,0.9793621765675758
89.0,0.9806250934046448
90.0,0.9769390442301514
91.0,0.9781415568567476
92.0,0.9442145284492454
93.0,0.9669350285565403
94.0,0.9845915466013854
95.0,0.9622824962634142
96.0,0.9348354335463879
97.0,0.9373598777779557
98.0,1.0015187438361348
99.0,0.9467803628979512
100.0,0.9447843665051535
101.0,0.972732175006093
102.0,0.9423739300173384
103.0,0.9661748549979681
104.0,0.9507261578021758
105.0,0.9537538769725914
106.0,0.953550230656846
107.0,0.9568715786436268
108.0,0.9284961212800962
109.0,0.9499179831354304
110.0,0.9489892603977746
111.0,0.9369419506046549
112.0,0.9290606828082543
113.0,0.9190224984239461
114.0,0.9183977565940112
115.0,0.9104852634066399
116.0,0.9164055567823307
117.0,0.9185032266656795
118.0,0.9173688974075239
119.0,0.899045518840606
120.0,0.8996213974599812
