Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S068929 131.6419 72.0401 3.158e-23 9.499999999999999e-23 6.553999999999999e-22 0.0 89.81 0.0
S068930 131.3467 72.0384 8.488e-23 2.3359999999999997e-22 1.341e-21 0.0 90.93 1.0
S068931 131.6116 71.9942 8.552e-22 1.894e-21 6.923e-21 0.0 90.26 0.0
S068932 131.716 72.067 2.6529999999999996e-22 6.546e-22 2.9690000000000002e-21 0.0 88.15 0.0
S068933 131.6267 72.0819 1.2550000000000001e-20 2.1920000000000003e-20 4.9770000000000007e-20 0.0 90.38 0.0
S068934 131.6456 72.0624 1.156e-19 1.671e-19 2.571e-19 0.0 89.76 0.0
S068935 131.5038 72.0893 2.1990000000000003e-20 3.6470000000000005e-20 7.321e-20 0.0 90.94 0.0
S068936 131.652 71.9792 4.877e-18 4.825e-18 3.41e-18 0.0 89.53 0.0
S068937 131.6479 72.0837 4.347e-19 5.424e-19 6.152e-19 0.0 89.46 0.0
S068938 131.6419 72.0791 2.713e-20 4.2560000000000003e-20 7.983e-20 0.0 89.94 0.0
S068939 131.6385 72.084 3.957e-21 7.773e-21 2.246e-20 0.0 89.9 0.0
S068940 131.6493 72.0875 2.7570000000000004e-20 4.2690000000000004e-20 7.668000000000001e-20 0.0 89.34 0.0
S068941 131.6481 72.0572 5.441e-20 7.907000000000001e-20 1.262e-19 0.0 89.41 0.0
S068942 131.6917 72.0612 8.36e-23 2.1059999999999998e-22 1.057e-21 0.0 88.16 0.0
S068943 131.6245 72.085 3.4569999999999997e-22 8.650999999999998e-22 4.111e-21 0.0 90.51 0.0
S068944 131.5296 72.0224 3.331e-24 1.1019999999999999e-23 9.476999999999999e-23 0.0 90.95 0.0
S068945 131.6395 72.0433 1.789e-18 1.941e-18 1.701e-18 0.0 89.79 0.0
S068946 131.6425 72.0712 9.413e-23 2.0609999999999997e-22 7.612999999999999e-22 0.0 90.08 0.0
S068947 131.659 72.063 7.737e-23 1.9199999999999997e-22 8.896999999999999e-22 0.0 88.56 0.0
S068948 131.6866 72.017 3.476e-24 1.1969999999999999e-23 1.1419999999999999e-22 0.0 88.85 0.0
S068949 131.6418 72.0722 6.829e-23 1.841e-22 1.034e-21 0.0 90.34 0.0
S068950 131.6108 72.0673 6.115000000000001e-20 8.753000000000001e-20 1.359e-19 0.0 90.79 0.0
S068951 131.6374 72.0752 8.988999999999999e-22 1.921e-21 6.909e-21 0.0 90.03 0.0
S068952 131.6208 72.0782 4.279e-23 1.177e-22 7.121999999999999e-22 0.0 90.55 0.0
S068953 131.6257 72.0241 4.3649999999999996e-24 1.456e-23 1.3159999999999998e-22 0.0 90.01 0.0
S068954 131.6489 72.0641 3.684e-20 5.698e-20 1.018e-19 0.0 89.17 0.0
S068955 131.6533 72.0756 2.337e-17 2.067e-17 1.155e-17 0.0 88.55 1.0
S068956 131.6733 72.0566 1.158e-19 1.573e-19 2.164e-19 0.0 88.5 0.0
S068957 131.6477 72.069 2.167e-22 5.485999999999999e-22 2.644e-21 0.001 88.27 0.0
S068958 131.6254 72.0843 2.16e-21 4.509e-21 1.4790000000000002e-20 0.0 90.23 0.0
S068959 131.6968 72.1398 1.3310000000000001e-20 2.319e-20 5.0900000000000005e-20 0.0 88.78 0.0
S068960 131.6355 72.0696 6.156e-20 8.818e-20 1.361e-19 0.0 90.46 0.0
S068961 131.6457 72.0649 5.49e-24 1.79e-23 1.5799999999999998e-22 0.0 90.38 0.0
S068962 131.6979 72.1045 1.55e-19 2.083e-19 2.842e-19 0.0 88.5 0.0
S068963 131.6448 72.0637 2.715e-19 3.395e-19 3.799e-19 0.0 89.74 0.0
S068964 131.6714 72.085 8.377e-21 1.512e-20 3.6070000000000003e-20 0.0 88.63 0.0
S068965 131.6731 72.1464 4.87e-22 1.087e-21 4.198e-21 0.0 89.01 0.0
S068966 131.5148 72.1131 2.096e-23 6.8e-23 5.733e-22 0.0 90.78 0.0
S068967 131.6504 72.0686 8.269000000000001e-20 1.141e-19 1.673e-19 0.0 88.44 0.0
S068968 131.6178 72.0659 1.2170000000000001e-21 2.659e-21 9.94e-21 0.0 90.82 0.0
S068969 131.6477 72.0929 3.7319999999999997e-22 7.505999999999999e-22 2.304e-21 0.0 89.36 0.0
S068970 131.7187 72.0761 3.1699999999999996e-23 8.909e-23 5.554e-22 0.0 88.06 0.0
S068971 131.6921 72.1486 6.505e-21 1.199e-20 3.03e-20 0.0 88.82 0.0
S068972 131.6382 72.0723 1.128e-22 2.859e-22 1.479e-21 0.0 90.3 0.0
S068973 131.508 71.9965 2.7430000000000004e-20 4.3220000000000006e-20 8.009e-20 0.0 90.85 0.0
S068974 131.6424 72.0841 4.357999999999999e-22 1.0240000000000001e-21 4.505e-21 0.0 89.61 0.0
S068975 131.6411 72.0524 8.847e-25 3.394e-24 3.9889999999999996e-23 0.0 89.76 0.0
S068976 131.7038 71.9974 2.7729999999999996e-22 6.791999999999999e-22 3.286e-21 0.0 88.82 0.0
S068977 131.6362 72.0647 2.339e-22 5.125e-22 1.8340000000000002e-21 0.0 90.6 0.0
S068978 131.6103 72.1132 3.837e-25 1.7e-24 2.76e-23 0.0 90.35 0.0
S068979 131.5541 72.0346 3.231e-19 4.054e-19 4.671e-19 0.0 90.89 0.0
S068980 131.6948 72.0697 3.35e-23 1.0089999999999999e-22 7.187e-22 0.0 87.95 0.0
S068981 131.698 72.0475 1.945e-22 5.231999999999999e-22 2.896e-21 0.0 88.35 0.0
S068982 131.5756 72.0211 8.009e-21 1.397e-20 3.318e-20 0.0 90.67 0.0
S068983 131.7002 72.0581 1.346e-19 1.928e-19 2.85e-19 0.0 88.17 0.0
S068984 131.6797 72.1046 9.631e-18 9.084e-18 5.811e-18 0.0 88.6 0.0
S068985 131.6378 72.0583 4.888999999999999e-22 1.096e-21 4.082e-21 0.0 90.13 0.0
S068986 131.6433 72.0399 4.826e-22 1.067e-21 3.9770000000000004e-21 0.0 89.68 0.0
S068987 131.6358 72.1113 1.418e-22 3.482e-22 1.619e-21 0.0 89.83 0.0
S068988 131.6609 72.0599 2.032e-21 1.461e-21 5.232999999999999e-22 0.0 88.8 0.0
S068989 131.6807 72.0678 8.152e-13 5.996e-13 2.371e-13 0.0 88.04 0.0
S068990 131.599 72.0572 2.207e-18 2.278e-18 1.792e-18 0.0 90.92 0.0
S068991 131.6412 72.0681 4.7000000000000005e-26 2.539e-25 6.324e-24 0.0 90.58 0.0
S068992 131.6732 72.0336 5.884e-24 1.916e-23 1.6749999999999997e-22 0.0 89.08 0.0
S068993 131.652 72.0599 1.602e-21 3.093e-21 9.063e-21 0.0 88.7 0.0
S068994 131.6462 72.0668 2.291e-20 3.5920000000000004e-20 6.448e-20 0.0 89.68 0.0
S068995 131.6407 72.0618 5.582e-19 6.864e-19 7.852e-19 0.0 90.01 0.0
S068996 131.5995 72.0814 3.221e-20 5.080000000000001e-20 9.504000000000001e-20 0.0 90.86 0.0
S068997 131.6534 72.0778 4.1170000000000004e-20 6.282e-20 1.056e-19 0.0 88.92 0.0
S068998 131.6579 72.076 6.712e-24 2.083e-23 1.6009999999999998e-22 0.0 88.5 0.0
S068999 131.6358 72.0618 4.004e-18 8.3e-18 2.651e-17 0.0 90.58 0.0
S069000 131.635 72.1016 6.711e-18 6.843e-18 5.255e-18 0.001 89.59 0.0
S069001 131.7456 71.996 3.417e-20 5.0330000000000006e-20 8.405000000000001e-20 0.0 88.51 0.0
S069002 131.6465 72.0856 5.2689999999999995e-23 1.2309999999999999e-22 5.378e-22 0.0 89.3 0.0
S069003 131.63 72.0353 1.278e-18 1.468e-18 1.398e-18 0.0 90.02 0.0
S069004 131.649 72.0748 1.1819999999999998e-22 2.8629999999999997e-22 1.279e-21 0.0 89.15 0.0
S069005 131.624 72.0651 1.0739999999999998e-22 2.597e-22 1.188e-21 0.0 90.7 0.0
S069006 131.623 72.0782 2.977e-23 7.336999999999999e-23 3.4549999999999996e-22 0.0 90.53 0.0
S069007 131.6577 72.0606 1.406e-21 1.034e-21 4.0939999999999996e-22 0.0 88.75 0.0
S069008 131.6452 72.0636 4.397e-21 8.23e-21 2.2620000000000002e-20 0.0 89.77 0.0
S069009 131.6465 72.0681 1.361e-17 2.435e-17 5.608e-17 0.0 89.5 0.0
S069010 131.5382 72.0271 8.867e-20 1.224e-19 1.73e-19 0.0 90.95 0.0
S069011 131.6312 72.0706 4.554e-17 3.904e-17 2.095e-17 0.0 90.54 0.0
S069012 131.6348 72.0723 8.236e-21 1.4610000000000002e-20 3.5160000000000004e-20 0.0 90.56 0.0
S069013 131.6475 72.0737 8.584e-17 7.026e-17 3.322e-17 0.0 89.27 0.0
S069014 131.6418 72.0831 4.993999999999999e-22 1.112e-21 4.287e-21 0.0 89.68 0.0
S069015 131.5962 72.0098 9.002e-22 1.913e-21 6.808e-21 0.0 90.26 0.0
S069016 131.6631 72.0919 6.433000000000001e-20 9.562000000000001e-20 1.632e-19 0.0 88.88 0.0
S069017 131.6431 72.0656 2.027e-19 2.632e-19 3.188e-19 0.0 90.47 0.0
S069018 131.6488 72.1236 3.007e-19 3.677e-19 4.082e-19 0.0 89.58 0.0
S069019 131.6644 72.0607 7.761e-24 2.4509999999999998e-23 1.8949999999999998e-22 0.0 88.59 0.0
S069020 131.6346 72.0103 5.303e-22 1.212e-21 4.895e-21 0.0 89.78 0.0
S069021 131.6523 72.0644 1.9089999999999997e-22 4.825e-22 2.41e-21 0.0 88.85 0.0
S069022 131.604 72.0853 1.283e-21 2.52e-21 7.248e-21 0.0 90.75 0.0
S069023 131.6396 72.067 9.196999999999999e-22 1.858e-21 5.585e-21 0.0 90.57 0.0
S069024 131.6196 72.0728 2.279e-21 4.346e-21 1.1690000000000001e-20 0.0 90.71 0.0
S069025 131.576 72.0648 5.527999999999999e-23 1.582e-22 1.055e-21 0.0 90.94 0.0
S069026 131.7155 72.0045 1.224e-17 2.222e-17 5.55e-17 0.0 88.71 0.0
S069027 131.6241 72.102 2.036e-24 8.313e-24 1.1369999999999998e-22 0.0 90.07 0.0
S069028 131.6712 72.0934 1.587e-20 2.6920000000000004e-20 5.661000000000001e-20 0.0 88.64 0.0
S069029 131.6485 72.1192 2.717e-19 3.69e-19 4.961e-19 0.0 89.33 0.0
S069030 131.6714 72.0978 1.474e-21 3.11e-21 1.0530000000000001e-20 0.0 88.87 0.0
S069031 131.6445 72.0656 3.714e-23 1.1109999999999998e-22 7.855e-22 0.0 89.9 0.0
S069032 131.6605 72.0561 1.429e-20 2.3400000000000003e-20 4.65e-20 0.0 88.77 0.0
S069033 131.6519 72.0643 1.723e-19 2.325e-19 3.056e-19 0.0 88.4 0.0
S069034 131.5868 72.0347 1.86e-21 3.781e-21 1.154e-20 0.0 90.74 0.0
S069035 131.6431 72.0655 4.552e-18 4.589e-18 3.361e-18 0.0 90.02 0.0
S069036 131.6519 72.0669 1.238e-23 4.245e-23 3.9079999999999995e-22 0.0 88.62 0.0
S069037 131.5702 72.0975 1.065e-23 3.133e-23 2.144e-22 0.0 90.71 0.0
S069038 131.6483 72.0831 2.177e-17 5.331e-17 2.448e-16 0.0 89.4 1.0
S069039 131.6517 72.0693 6.524999999999999e-23 1.9789999999999997e-22 1.395e-21 0.0 88.4 0.0
S069040 131.6832 72.0574 3.371e-22 6.940999999999999e-22 2.229e-21 0.0 88.29 0.0
S069041 131.6423 72.123 1.819e-19 2.523e-19 3.644e-19 0.0 89.59 0.0
S069042 131.7614 72.2107 8.079999999999999e-22 1.8220000000000002e-21 7.041e-21 0.0 88.84 0.0
S069043 131.7567 71.9906 7.303e-17 5.866e-17 2.76e-17 0.0 88.5 0.0
S069044 131.7188 72.1001 1.67e-22 3.4539999999999995e-22 1.081e-21 0.0 88.24 0.0
S069045 131.6334 72.0629 1.255e-17 2.099e-17 4.317e-17 0.0 90.63 0.0
S069046 131.5571 72.087 4.623e-24 1.5199999999999998e-23 1.2929999999999998e-22 0.0 90.87 0.0
S069047 131.6398 72.0782 1.1929999999999998e-22 3.3239999999999997e-22 2.078e-21 0.0 89.86 0.0
S069048 131.6444 72.0668 5.556e-24 1.726e-23 1.296e-22 0.0 89.97 0.0
S069049 131.6749 72.0334 3.8439999999999997e-22 8.826e-22 3.611e-21 0.0 88.93 0.0
S069050 131.5069 72.0439 1.2590000000000001e-20 2.284e-20 5.528000000000001e-20 0.0 91.02 0.0
S069051 131.6144 72.0614 1.626e-18 1.778e-18 1.604e-18 0.0 90.76 0.0
S069052 131.6643 72.098 1.0509999999999999e-22 2.7879999999999997e-22 1.525e-21 0.0 88.83 0.0
S069053 131.6265 72.0704 6.041e-22 1.282e-21 4.469e-21 0.0 90.63 0.0
S069054 131.616 72.0326 6.076999999999999e-22 1.332e-21 4.915e-21 0.0 90.19 1.0
S069055 131.6917 72.0134 1.1299999999999998e-22 2.8699999999999997e-22 1.4550000000000001e-21 0.0 88.78 0.0
S069056 131.6664 72.0607 4.95e-21 9.932e-21 3.0460000000000005e-20 0.0 88.56 0.0
S069057 131.6461 72.0527 4.96e-19 5.773e-19 5.834e-19 0.0 89.54 0.0
S069058 131.6459 72.068 1.318e-22 3.4499999999999997e-22 1.82e-21 0.0 91.78 0.0
S069059 131.6866 72.0653 5.62e-20 8.727e-20 1.516e-19 0.0 88.1 0.0
