Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S140335 309.2045 61.3957 3.653e-21 6.851e-21 1.788e-20 0.0 169.41 0.0
S140336 309.2417 61.4045 1.879e-17 3.996e-17 1.422e-16 0.0 167.05 0.0
S140337 309.1933 61.4522 4.131e-17 3.499e-17 1.824e-17 0.0 167.59 0.0
S140338 309.2119 61.4335 3.2929999999999996e-22 8.52e-22 4.32e-21 0.0 171.32 0.0
S140339 309.1878 61.4293 2.128e-21 4.073e-21 1.1770000000000002e-20 0.0 167.72 0.0
S140340 309.2264 61.3934 3.054e-23 8.103e-23 4.421e-22 0.001 169.54 0.0
S140341 309.1736 61.4317 8.747999999999999e-22 1.931e-21 7.081e-21 0.0 167.86 0.0
S140342 309.1584 61.4186 1.1780000000000001e-20 1.96e-20 4.092e-20 0.0 168.45 0.0
S140343 309.2051 61.4007 3.085e-18 3.316e-18 2.691e-18 0.0 171.52 0.0
S140344 309.1969 61.4665 2.091e-19 2.884e-19 3.931e-19 0.0 170.29 0.0
S140345 309.0988 61.4126 3.243e-21 6.479e-21 1.8690000000000002e-20 0.0 166.26 0.0
S140346 309.2392 61.4706 2.486e-19 3.476e-19 4.872e-19 0.0 172.02 0.0
S140347 309.1589 61.4354 1.697e-22 4.676e-22 2.691e-21 0.0 167.59 0.0
S140348 309.1543 61.4696 1.491e-17 1.335e-17 7.816e-18 0.0 171.91 0.0
S140349 309.1728 61.4888 3.757e-17 3.135e-17 1.622e-17 0.0 173.43 0.0
S140350 309.1502 61.4197 7.279e-18 7.508e-18 5.864e-18 0.0 167.11 0.0
S140351 309.2031 61.3746 6.474e-18 6.794e-18 5.261e-18 0.001 171.46 0.0
S140352 309.1406 61.4628 1.156e-12 8.853e-13 3.846e-13 0.0 172.6 1.0
S140353 309.1513 61.4068 4.9090000000000006e-20 7.224000000000001e-20 1.162e-19 0.0 167.78 0.0
S140354 309.1642 61.4133 2.569e-21 1.8e-21 6.587999999999999e-22 0.0 167.18 0.0
S140355 309.1858 61.4564 1.22e-19 1.751e-19 2.677e-19 0.0 173.13 0.0
S140356 309.1988 61.3854 3.95e-21 2.617e-21 8.301999999999999e-22 0.0 170.22 0.0
S140357 309.1564 61.4453 6.306e-17 1.011e-16 1.909e-16 0.0 167.35 0.0
S140358 309.1254 61.4185 3.284e-24 1.122e-23 1.0569999999999999e-22 0.0 172.11 0.0
S140359 309.1733 61.4177 3.008e-17 6.217e-17 2.034e-16 0.0 167.69 0.0
S140360 309.2061 61.4769 6.147e-24 2.0139999999999998e-23 1.7399999999999999e-22 0.0 167.2 0.0
S140361 309.1839 61.4628 2.13e-21 4.09e-21 1.1710000000000001e-20 0.0 166.19 0.0
S140362 309.1525 61.4564 2.6699999999999997e-22 6.386e-22 2.7670000000000002e-21 0.0 168.16 0.0
S140363 309.1856 61.4438 1.393e-16 1.166e-16 5.852e-17 0.0 172.54 0.0
S140364 309.2045 61.439 2.097e-12 1.618e-12 6.8e-13 0.0 171.22 1.0
S140365 309.2184 61.4476 1.9809999999999998e-22 4.463999999999999e-22 1.743e-21 0.0 169.07 0.0
S140366 309.1401 61.4176 1.084e-17 1.598e-17 2.53e-17 0.0 171.77 0.0
S140367 309.2207 61.4157 4.541e-17 3.845e-17 1.917e-17 0.0 170.93 0.0
S140368 309.2007 61.4448 5.082e-18 5.024e-18 3.477e-18 0.0 173.63 0.0
