Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S098933 111.3384 68.5212 8.678e-21 1.538e-20 3.699e-20 0.0 93.31 0.0
S098934 111.3692 68.5777 2.199e-21 1.566e-21 5.589999999999999e-22 0.0 94.03 0.0
S098935 111.3997 68.5046 2.2780000000000003e-20 3.8050000000000005e-20 7.885e-20 0.0 93.65 0.0
S098936 111.3965 68.4884 5.526000000000001e-20 8.27e-20 1.342e-19 0.0 88.95 0.0
S098937 111.3754 68.5256 1.805e-17 2.845e-17 5.386e-17 0.0 89.62 0.0
S098938 111.4106 68.5038 3.739e-25 1.816e-24 3.346e-23 0.0 94.54 0.0
S098939 111.4601 68.4947 2.298e-20 3.7150000000000006e-20 7.429e-20 0.0 90.42 0.0
S098940 111.3847 68.5029 1.091e-17 1.048e-17 6.746e-18 0.0 92.96 0.0
S098941 111.3876 68.5133 1.609e-19 2.163e-19 2.915e-19 0.0 93.91 0.0
S098942 111.3859 68.4773 4.8929999999999997e-23 1.317e-22 7.405999999999999e-22 0.0 88.69 0.0
S098943 111.4185 68.5413 1.431e-17 2.768e-17 7.831e-17 0.0 94.75 0.0
S098944 111.3703 68.4921 1.02e-17 1.872e-17 4.924e-17 0.0 93.53 0.0
S098945 111.4271 68.5094 5.801e-17 4.956e-17 2.599e-17 0.0 88.32 0.0
S098946 111.3995 68.554 1.985e-17 3.42e-17 7.879e-17 0.0 89.2 0.0
S098947 111.3538 68.5111 6.159e-17 5.412e-17 3.078e-17 0.0 94.28 0.0
S098948 111.3788 68.5472 1.0150000000000001e-21 2.139e-21 7.245e-21 0.0 93.66 0.0
S098949 111.3507 68.5094 9.249999999999999e-22 1.812e-21 5.22e-21 0.0 91.1 0.0
S098950 111.4129 68.4892 2.016e-21 1.424e-21 5.27e-22 0.0 91.79 0.0
S098951 111.4157 68.5332 1.114e-21 2.3510000000000002e-21 7.919e-21 0.0 93.52 0.0
S098952 111.3789 68.532 5.659000000000001e-20 8.759e-20 1.601e-19 0.0 93.85 0.0
S098953 111.4049 68.5523 2.07e-20 3.58e-20 7.851000000000001e-20 0.0 88.48 0.0
S098954 111.3567 68.553 4.124e-23 1.099e-22 6.219e-22 0.0 89.51 0.0
S098955 111.4155 68.4961 8.981e-26 4.466e-25 9.463e-24 0.0 88.35 0.0
S098956 111.3897 68.5648 5.224e-19 6.309e-19 6.71e-19 0.0 93.02 0.0
S098957 111.3593 68.4929 2.401e-21 4.7970000000000004e-21 1.5020000000000003e-20 0.0 90.11 0.0
S098958 111.4207 68.5854 2.72e-19 3.52e-19 4.299e-19 0.0 91.2 0.0
S098959 111.4341 68.4694 4.503e-18 4.712e-18 3.854e-18 0.0 88.04 0.0
S098960 111.4099 68.4812 5.139e-17 8.751e-17 1.848e-16 0.0 93.9 0.0
S098961 111.4342 68.5142 4.869e-22 9.877999999999999e-22 3.1530000000000002e-21 0.0 87.57 0.0
S098962 111.3246 68.5542 2.5110000000000002e-26 1.589e-25 5.387e-24 0.0 89.97 0.0
S098963 111.3224 68.5957 4.403e-19 5.343e-19 5.779e-19 0.0 94.4 0.0
S098964 111.4061 68.57 1.502e-19 1.939e-19 2.409e-19 0.0 95.33 0.0
S098965 111.3172 68.5172 7.127e-17 5.853e-17 2.889e-17 0.0 89.43 0.0
S098966 111.4012 68.5107 1.742e-19 2.3e-19 2.94e-19 0.0 90.92 0.0
S098967 111.3123 68.5831 8.988999999999999e-23 2.404e-22 1.388e-21 0.0 87.86 0.0
S098968 111.383 68.5384 7.705e-22 1.898e-21 9.175e-21 0.0 89.74 0.0
S098969 111.4234 68.4869 1.341e-21 2.683e-21 8.27e-21 0.0 94.48 0.0
S098970 111.3826 68.5793 6.518e-21 1.235e-20 3.4140000000000003e-20 0.0 95.41 0.0
S098971 111.3868 68.5407 2.051e-17 1.999e-17 1.363e-17 0.0 94.73 0.0
S098972 111.3868 68.5505 2.695e-17 5.663e-17 1.916e-16 0.0 92.9 0.0
S098973 111.3822 68.4844 7.986e-18 7.856e-18 5.628e-18 0.0 90.64 0.0
S098974 111.3753 68.5586 3.53e-19 4.485e-19 5.341e-19 0.0 90.79 0.0
S098975 111.3807 68.5019 2.646e-17 2.449e-17 1.487e-17 0.0 90.71 0.0
S098976 111.3612 68.5442 1.17e-12 1.059e-12 6.109e-13 0.0 94.36 1.0
S098977 111.3933 68.5236 5.577e-19 6.778e-19 7.507e-19 0.0 91.7 0.0
S098978 111.408 68.5523 1.001e-21 1.967e-21 5.643e-21 0.0 95.74 0.0
S098979 111.4026 68.5237 1.175e-21 2.331e-21 6.867e-21 0.0 92.98 0.0
S098980 111.3506 68.515 8.215e-19 9.682e-19 1.015e-18 0.0 88.12 0.0
S098981 111.3381 68.5223 6.780999999999999e-22 1.555e-21 6.035e-21 0.0 94.94 0.0
S098982 111.4429 68.5189 1.12e-16 8.773e-17 3.962e-17 0.0 89.15 0.0
S098983 111.3688 68.5226 4.572e-17 8.074e-17 1.866e-16 0.0 89.59 0.0
S098984 111.3909 68.5363 3.381e-17 5.361e-17 1.03e-16 0.0 92.54 0.0
S098985 111.417 68.5033 2.71e-18 2.84e-18 2.283e-18 0.0 87.45 0.0
S098986 111.3321 68.563 2.4380000000000002e-20 3.898e-20 7.326e-20 0.0 89.98 0.0
S098987 111.3816 68.5837 6.815000000000001e-20 1.001e-19 1.557e-19 0.0 94.26 0.0
S098988 111.4097 68.4701 1.3540000000000001e-20 2.1480000000000002e-20 3.92e-20 0.0 89.36 0.0
S098989 111.3697 68.5005 4.0840000000000004e-21 8.095e-21 2.3450000000000002e-20 0.0 94.47 0.0
S098990 111.3435 68.5366 5.214e-16 3.973e-16 1.727e-16 0.0 93.99 1.0
S098991 111.3725 68.4887 2.846e-17 2.441e-17 1.32e-17 0.0 89.43 0.0
S098992 111.4143 68.5429 4.093e-20 6.403000000000001e-20 1.179e-19 0.0 92.24 0.0
S098993 111.401 68.5339 7.657e-17 1.955e-16 9.956e-16 0.0 92.89 1.0
S098994 111.423 68.5782 1.9019999999999998e-22 4.665e-22 2.26e-21 0.0 89.26 0.0
S098995 111.3958 68.524 5.481e-17 9.886e-17 2.361e-16 0.0 92.07 0.0
S098996 111.3513 68.5078 1.436e-22 3.3279999999999995e-22 1.413e-21 0.0 93.46 0.0
S098997 111.3433 68.5451 2.5800000000000002e-20 4.1650000000000004e-20 7.958000000000001e-20 0.0 90.32 0.0
S098998 111.3931 68.5416 5.097e-24 1.6319999999999998e-23 1.3229999999999998e-22 0.0 91.83 0.0
S098999 111.3481 68.5797 7.937e-21 1.466e-20 3.8060000000000004e-20 0.0 89.13 0.0
S099000 111.3368 68.5504 3.3780000000000004e-20 5.3580000000000006e-20 9.720000000000001e-20 0.0 94.84 0.0
S099001 111.3283 68.5421 1.9279999999999998e-22 4.828e-22 2.2620000000000002e-21 0.0 95.15 0.0
S099002 111.3836 68.5638 6.659999999999999e-22 1.552e-21 6.396e-21 0.0 93.46 0.0
S099003 111.4477 68.4927 1.132e-17 1.175e-17 9.091e-18 0.0 93.82 0.0
S099004 111.4436 68.5614 9.547e-21 1.645e-20 3.652e-20 0.0 93.55 0.0
S099005 111.389 68.5719 1.841e-21 3.904e-21 1.3450000000000001e-20 0.0 91.07 0.0
S099006 111.3653 68.5814 2.27e-20 3.443e-20 5.969e-20 0.0 91.33 0.0
S099007 111.34 68.5359 3.343e-18 3.542e-18 2.906e-18 0.0 89.54 0.0
S099008 111.4071 68.5285 3.067e-18 3.119e-18 2.347e-18 0.0 91.49 0.0
S099009 111.3373 68.5194 1.568e-17 2.963e-17 8.055e-17 0.0 88.76 0.0
S099010 111.3691 68.5051 5.976e-19 7.162e-19 7.501e-19 0.0 88.24 0.0
S099011 111.3649 68.5697 9.878999999999999e-22 2.194e-21 8.3e-21 0.0 88.2 0.0
S099012 111.4026 68.5295 1.326e-19 1.786e-19 2.4e-19 0.0 92.81 0.0
S099013 111.4393 68.5434 1.049e-12 7.546e-13 2.905e-13 0.001 91.1 0.0
S099014 111.3656 68.5112 1.062e-17 1.888e-17 4.421e-17 0.0 93.98 0.0
