Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S284809 275.6009 37.9086 1.038e-19 1.716e-19 3.519e-19 0.0 54.62 0.0
S284810 275.5596 38.1822 1.501e-16 2.926e-16 8.094e-16 0.0 49.54 0.0
S284811 275.6041 38.2166 1.173e-11 8.741e-12 3.416e-12 0.0 49.13 1.0
S284812 275.5244 37.9038 9.073999999999999e-22 2.295e-21 1.1720000000000001e-20 0.0 53.56 0.0
S284813 275.9782 38.1573 5.403e-17 5.335e-17 3.76e-17 0.0 43.96 0.0
S284814 275.6383 38.2394 1.199e-16 1.156e-16 7.676e-17 0.0 52.93 1.0
S284815 275.8428 37.996 1.53e-19 2.605e-19 5.478e-19 0.0 49.62 0.0
S284816 275.5866 38.0701 5.785e-16 5.065e-16 2.827e-16 0.0 48.93 0.0
S284817 275.1921 37.8639 4.635e-19 7.21e-19 1.28e-18 0.0 52.52 0.0
S284818 275.2096 37.9274 2.525e-22 7.652999999999999e-22 5.706e-21 0.001 43.77 0.0
S284819 275.091 37.8757 5.614e-21 1.1760000000000001e-20 3.877e-20 0.0 45.7 0.0
S284820 275.3136 38.0783 1.051e-11 7.975e-12 3.388e-12 0.0 51.79 1.0
S284821 275.314 38.1956 7.94e-17 7.457e-17 4.669e-17 0.0 45.38 0.0
S284822 275.4379 37.8595 7.614e-24 2.976e-23 3.7089999999999996e-22 0.0 49.94 0.0
S284823 275.3837 38.1429 6.253e-13 4.097e-13 1.294e-13 0.0 54.68 0.0
S284824 275.7477 38.0716 5.451e-18 6.987e-18 8.488e-18 0.0 50.47 0.0
S284825 275.6127 38.151 1.517e-21 3.842e-21 1.839e-20 0.0 49.49 0.0
S284826 275.6695 37.8129 4.0960000000000004e-21 3.583e-21 2.008e-21 0.0 47.62 0.0
S284827 275.7101 38.0879 1.094e-15 2.581e-15 1.107e-14 0.0 49.11 1.0
S284828 275.3954 38.0947 2.9e-18 3.865e-18 4.943e-18 0.0 50.82 0.0
S284829 275.63 38.1463 8.024999999999999e-22 2.163e-21 1.2620000000000001e-20 0.0 51.24 0.0
S284830 275.6738 38.1399 6.018e-17 1.11e-16 2.763e-16 0.0 52.06 0.0
S284831 275.7123 38.0471 7.74e-18 8.666e-18 7.773e-18 0.0 54.64 0.0
S284832 275.2455 37.9386 5.22e-18 6.406e-18 6.894e-18 0.0 52.22 0.0
