Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S278101 327.2094 50.0319 4.4899999999999997e-23 1.1229999999999998e-22 5.48e-22 0.0 69.11 0.0
S278102 327.221 50.025 1.496e-19 1.999e-19 2.614e-19 0.0 69.74 0.0
S278103 327.2437 50.0101 1.301e-21 2.548e-21 7.278e-21 0.0 68.38 0.0
S278104 327.2339 50.0038 2.0949999999999998e-22 5.087999999999999e-22 2.3690000000000002e-21 0.0 68.42 0.0
S278105 327.2345 50.003 3.028e-22 7.128e-22 3.142e-21 0.0 68.11 0.0
S278106 327.2198 50.0209 3.429e-21 6.359e-21 1.7000000000000002e-20 0.0 68.88 0.0
S278107 327.2299 49.9498 5.316e-18 5.368e-18 3.807e-18 0.0 65.79 0.0
S278108 327.2218 50.0085 5.1330000000000003e-20 7.276e-20 1.073e-19 0.0 68.65 0.0
S278109 327.2231 50.0228 5.400999999999999e-23 1.347e-22 6.532e-22 0.0 69.7 0.0
S278110 327.2216 50.0077 1.095e-22 2.4389999999999997e-22 9.214999999999998e-22 0.0 69.28 0.0
S278111 327.2174 49.9023 2.3139999999999998e-22 5.198e-22 2.023e-21 0.0 65.79 0.0
S278112 327.2421 50.0139 9.124e-20 1.268e-19 1.796e-19 0.0 68.98 0.0
S278113 327.1904 50.0451 1.292e-21 2.417e-21 6.347e-21 0.0 69.14 0.0
S278114 327.2225 49.9914 6.875e-21 1.4e-20 4.34e-20 0.0 66.52 0.0
S278115 327.252 49.8618 9.233e-22 1.9110000000000002e-21 5.9620000000000004e-21 0.0 65.84 0.0
S278116 327.1947 50.1031 2.288e-21 1.546e-21 5.274e-22 0.0 69.78 0.0
S278117 327.2168 50.0233 2.145e-23 5.876e-23 3.355e-22 0.0 69.39 0.0
S278118 327.2169 49.9925 1.683e-17 1.48e-17 8.448e-18 0.0 67.44 0.0
S278119 327.2323 50.0177 6.494e-23 1.8509999999999998e-22 1.171e-21 0.0 68.86 0.0
S278120 327.2185 49.9943 8.682e-19 9.928e-19 9.318e-19 0.0 66.76 0.0
S278121 327.1995 50.222 8.848e-22 1.684e-21 4.743e-21 0.0 70.5 0.0
S278122 327.2321 49.9981 4.889e-21 8.932e-21 2.2210000000000002e-20 0.0 67.58 0.0
S278123 327.2339 50.0517 5.478999999999999e-23 1.6459999999999998e-22 1.129e-21 0.0 70.28 0.0
S278124 327.2267 49.9993 9.64e-23 2.459e-22 1.215e-21 0.0 67.72 0.0
S278125 327.2265 50.0022 1.4859999999999998e-23 4.1939999999999997e-23 2.6549999999999997e-22 0.0 64.89 0.0
S278126 327.2164 50.0921 1.25e-21 2.5770000000000002e-21 8.005e-21 0.0 70.4 0.0
S278127 327.2231 49.9998 6.161e-22 1.439e-21 5.923e-21 0.0 67.89 0.0
S278128 327.2402 49.9819 2.353e-23 6.975e-23 4.893999999999999e-22 0.0 67.29 0.0
S278129 327.2209 49.9987 1.616e-21 1.16e-21 4.297999999999999e-22 0.0 66.94 0.0
S278130 327.2352 49.9596 7.642e-23 2.071e-22 1.18e-21 0.0 65.92 0.0
S278131 327.2174 50.0114 3.397e-18 3.351e-18 2.307e-18 0.0 68.52 0.0
S278132 327.2411 50.0205 1.4930000000000002e-20 2.4940000000000002e-20 5.156000000000001e-20 0.0 68.67 0.0
S278133 327.2641 50.0266 6.968e-21 1.2080000000000002e-20 2.7080000000000002e-20 0.0 68.45 0.0
S278134 327.2264 49.9829 9.857e-18 9.051e-18 5.403e-18 0.0 66.55 1.0
S278135 327.2211 50.0253 4.1449999999999995e-22 9.055e-22 3.208e-21 0.0 69.42 0.0
S278136 327.2272 50.0182 2.0009999999999998e-23 5.335e-23 3.015e-22 0.0 69.12 0.0
S278137 327.232 50.0193 4.9010000000000007e-20 7.263000000000001e-20 1.174e-19 0.0 69.31 0.0
S278138 327.2486 49.9664 6.073e-23 1.6379999999999998e-22 9.201e-22 0.0 67.35 0.0
S278139 327.2015 50.209 4.089e-23 1.239e-22 9.061e-22 0.0 70.63 0.0
S278140 327.221 49.9193 2.404e-19 3.2e-19 4.29e-19 0.0 65.72 0.0
S278141 327.2234 50.0012 1.633e-22 4.1159999999999995e-22 1.957e-21 0.0 66.67 0.0
S278142 327.215 50.0476 1.661e-21 3.048e-21 7.838e-21 0.0 69.61 0.0
S278143 327.2119 49.9982 1.884e-19 2.34e-19 2.663e-19 0.0 67.96 0.0
S278144 327.2129 50.0088 3.011e-25 1.343e-24 2.185e-23 0.0 68.43 0.0
S278145 327.2095 50.1014 1.236e-18 1.338e-18 1.136e-18 0.0 70.53 0.0
S278146 327.2131 50.0036 3.8729999999999997e-22 9.176e-22 3.828e-21 0.0 68.46 0.0
S278147 327.2208 50.0107 3.0550000000000003e-20 4.6540000000000005e-20 8.092000000000001e-20 0.0 69.42 0.0
S278148 327.2442 50.0339 5.178e-24 1.498e-23 9.796e-23 0.0 69.02 0.0
S278149 327.2291 50.0039 1.3920000000000002e-20 2.2520000000000002e-20 4.376e-20 0.0 68.91 0.0
