Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S444753 214.0187 88.1486 7.238e-21 1.7400000000000003e-20 8.125e-20 0.001 2.41 0.0
S444754 214.0012 88.1431 6.099e-18 8.614e-18 1.281e-17 0.001 3.38 0.0
S444755 213.9466 88.4249 4.1220000000000006e-20 9.066e-20 3.408e-19 0.0 5.79 0.0
S444756 213.9694 87.096 1.837e-19 1.267e-19 4.404e-20 0.001 2.4 0.0
S444757 213.9914 88.1291 1.901e-18 2.879e-18 5.042e-18 0.0 2.62 0.0
S444758 213.9603 88.4339 3.088e-18 4.693e-18 8.047e-18 0.0 5.9 0.0
S444759 213.9668 88.145 1.777e-20 4.3250000000000003e-20 1.996e-19 0.0 4.01 0.0
S444760 214.1722 87.7161 4.043e-16 3.741e-16 2.323e-16 0.001 2.18 0.0
S444761 214.014 88.1634 1.304e-21 3.747e-21 2.46e-20 0.001 4.53 0.0
S444762 214.0893 88.1706 9.703e-21 2.508e-20 1.31e-19 0.0 4.0 0.0
S444763 213.9964 87.7937 2.2e-15 4.668e-15 1.606e-14 0.0 2.58 0.0
S444764 213.9796 87.7589 4.657e-20 1.127e-19 5.288e-19 0.001 2.6 0.0
S444765 213.6136 88.8538 7.186e-18 1.016e-17 1.445e-17 0.0 5.76 0.0
S444766 213.8139 87.7487 8.906e-18 1.196e-17 1.61e-17 0.0 3.17 0.0
S444767 213.6946 88.5632 1.921e-21 5.826e-21 4.1850000000000005e-20 0.0 5.23 0.0
S444768 213.7147 89.1345 1.098e-16 1.224e-16 1.079e-16 0.0 6.23 0.0
S444769 214.0383 88.633 2.0070000000000002e-20 4.444e-20 1.699e-19 0.0 5.46 0.0
S444770 214.1233 88.1438 5.2789999999999996e-23 2.139e-22 2.816e-21 0.0 3.71 0.0
S444771 214.1028 87.8717 7.592e-20 1.621e-19 5.646e-19 0.0 2.3 0.0
S444772 213.9388 88.4268 1.687e-19 1.199e-19 4.181e-20 0.001 5.89 0.0
S444773 213.8166 88.3644 2.734e-16 3.043e-16 2.741e-16 0.0 5.17 0.0
S444774 213.831 87.1396 2.5690000000000002e-20 5.808e-20 2.272e-19 0.0 2.66 0.0
S444775 213.9469 88.3907 1.997e-23 8.965999999999999e-23 1.524e-21 0.0 5.68 0.0
S444776 213.9118 88.1339 1.014e-16 1.153e-16 1.109e-16 0.0 4.05 0.0
S444777 213.8145 88.3469 3.012e-19 5.623e-19 1.453e-18 0.0 5.03 0.0
S444778 214.1377 88.1442 9.597e-19 1.684e-18 3.959e-18 0.0 3.85 0.0
