Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S337555 128.2681 97.591 3.758e-17 3.063e-17 1.414e-17 0.0 121.21 0.0
S337556 128.267 97.5457 7.848e-18 1.242e-17 2.33e-17 0.0 123.58 0.0
S337557 128.3217 97.5802 2.926e-20 4.3850000000000005e-20 7.093000000000001e-20 0.0 126.84 0.0
S337558 128.2862 97.5296 1.891e-16 1.384e-16 5.336e-17 0.0 122.31 0.0
S337559 128.2642 97.5586 5.517e-18 5.236e-18 3.516e-18 0.0 122.39 0.0
S337560 128.3081 97.5615 2.3879999999999999e-23 7.133e-23 4.919999999999999e-22 0.0 126.25 0.0
S337561 128.2527 97.5664 7.719e-19 8.884e-19 8.539e-19 0.0 124.52 0.0
S337562 128.2851 97.5242 3.1719999999999995e-22 7.296999999999999e-22 2.8560000000000002e-21 0.0 124.42 0.0
S337563 128.2347 97.558 8.245e-13 6.024e-13 2.322e-13 0.0 126.39 0.0
S337564 128.2934 97.5215 7.708e-24 2.3029999999999998e-23 1.596e-22 0.0 127.01 0.0
S337565 128.2722 97.5539 2.674e-21 4.618e-21 1.035e-20 0.0 124.31 0.0
S337566 128.3118 97.5334 5.530999999999999e-22 1.201e-21 4.383e-21 0.0 120.47 0.0
S337567 128.2646 97.5582 3.708e-21 6.921e-21 1.7710000000000003e-20 0.0 124.29 0.0
S337568 128.2869 97.5574 2.173e-17 3.544e-17 6.87e-17 0.001 124.57 0.0
S337569 128.2719 97.5844 9.585e-25 3.366e-24 3.324e-23 0.0 126.68 0.0
S337570 128.2574 97.5696 7.484e-18 1.616e-17 5.853e-17 0.0 121.68 0.0
S337571 128.2714 97.5522 4.76e-16 3.451e-16 1.284e-16 0.0 127.44 0.0
S337572 128.2763 97.547 5.0899999999999995e-23 1.27e-22 6.407999999999999e-22 0.0 122.57 0.0
S337573 128.2797 97.5706 6.65e-22 1.436e-21 5.044e-21 0.0 121.01 0.0
S337574 128.3172 97.5751 6.151e-21 1.0770000000000002e-20 2.4410000000000003e-20 0.0 121.41 0.0
S337575 128.2566 97.5449 1.47e-19 2.072e-19 2.963e-19 0.0 123.97 0.0
S337576 128.2809 97.5304 5.593e-24 1.817e-23 1.5389999999999998e-22 0.001 125.1 0.0
S337577 128.2889 97.5534 8.189e-18 1.283e-17 2.344e-17 0.001 126.81 0.0
S337578 128.3012 97.5844 3.4e-18 3.449e-18 2.47e-18 0.0 125.23 0.0
S337579 128.3003 97.557 1.558e-19 2.001e-19 2.326e-19 0.0 125.77 0.0
S337580 128.2896 97.5855 4.253e-17 3.564e-17 1.797e-17 0.0 123.86 0.0
S337581 128.2263 97.5591 1.42e-19 1.873e-19 2.409e-19 0.0 128.21 0.0
S337582 128.3069 97.5619 8.768e-22 6.542999999999999e-22 2.606e-22 0.0 126.86 0.0
S337583 128.2643 97.5892 8.052e-25 3.3e-24 4.283e-23 0.0 120.84 0.0
S337584 128.3051 97.6101 7.64e-19 8.284e-19 7.062e-19 0.0 125.65 0.0
S337585 128.277 97.5628 9.997e-17 7.811e-17 3.443e-17 0.0 122.41 1.0
S337586 128.2898 97.5775 5.088e-18 5.041e-18 3.494e-18 0.0 126.75 0.0
S337587 128.3272 97.5679 2.319e-18 2.39e-18 1.793e-18 0.0 127.1 0.0
S337588 128.3 97.5661 1.8869999999999998e-22 4.439e-22 1.885e-21 0.0 122.15 0.0
S337589 128.3014 97.5138 4.729e-19 5.717e-19 5.988e-19 0.0 128.34 0.0
S337590 128.2619 97.5593 1.9990000000000003e-20 3.133e-20 5.721e-20 0.0 126.85 0.0
S337591 128.2418 97.5427 6.042e-22 1.364e-21 5.175e-21 0.0 120.75 0.0
S337592 128.2794 97.5695 2.434e-24 7.604e-24 5.662e-23 0.0 122.53 0.0
S337593 128.3144 97.5675 1.581e-21 1.096e-21 3.7919999999999997e-22 0.0 121.71 0.0
S337594 128.2749 97.5488 2.5470000000000004e-20 3.9290000000000006e-20 6.856e-20 0.0 126.21 0.0
S337595 128.2661 97.5748 6.367e-22 1.383e-21 4.994e-21 0.0 127.8 0.0
S337596 128.2961 97.5678 3.661e-18 3.682e-18 2.625e-18 0.0 127.34 0.0
S337597 128.3183 97.5688 7.583999999999999e-22 5.762e-22 2.4079999999999996e-22 0.0 122.41 0.0
S337598 128.2641 97.5609 1.232e-20 2.019e-20 4.098e-20 0.0 127.19 0.0
S337599 128.2426 97.5757 6.026e-18 6.275e-18 4.904e-18 0.0 122.13 0.0
S337600 128.2534 97.5174 2.4699999999999998e-22 5.646999999999999e-22 2.265e-21 0.0 126.59 0.0
S337601 128.303 97.5565 5.548e-19 6.812e-19 7.501e-19 0.0 123.34 0.0
S337602 128.3072 97.5743 3.325e-18 3.339e-18 2.395e-18 0.0 121.36 0.0
S337603 128.2649 97.5984 1.795e-20 2.987e-20 6.234000000000001e-20 0.0 125.68 0.0
S337604 128.257 97.5453 3.546e-20 5.299e-20 8.535e-20 0.0 124.08 0.0
S337605 128.2766 97.5399 2.05e-21 1.35e-21 4.357999999999999e-22 0.0 124.19 0.0
S337606 128.2636 97.621 6.624e-23 1.611e-22 7.261e-22 0.0 125.36 0.0
S337607 128.2434 97.5566 1.509e-21 3.1530000000000002e-21 1.018e-20 0.0 120.82 0.0
S337608 128.261 97.5625 8.478000000000001e-20 1.144e-19 1.544e-19 0.0 121.0 0.0
S337609 128.3013 97.5458 2.035e-17 1.618e-17 7.566e-18 0.0 123.53 0.0
S337610 128.2864 97.602 1.751e-17 1.471e-17 7.332e-18 0.0 126.75 0.0
S337611 128.2862 97.5835 3.66e-17 2.969e-17 1.394e-17 0.0 122.69 0.0
S337612 128.2724 97.5499 4.328e-20 6.322e-20 9.804000000000001e-20 0.0 126.37 0.0
S337613 128.3144 97.5842 1.744e-23 4.8499999999999996e-23 2.8689999999999996e-22 0.0 120.61 0.0
S337614 128.2891 97.5454 3.122e-19 3.741e-19 3.867e-19 0.0 121.68 0.0
S337615 128.2878 97.5156 1.359e-19 1.911e-19 2.712e-19 0.0 120.99 0.0
S337616 128.2686 97.5579 5.1519999999999995e-23 1.2859999999999998e-22 6.167999999999999e-22 0.0 122.92 0.0
S337617 128.2799 97.5751 1.245e-21 8.879e-22 3.2039999999999997e-22 0.0 122.16 0.0
S337618 128.2888 97.5594 4.1100000000000004e-20 5.795000000000001e-20 8.453e-20 0.0 126.93 0.0
S337619 128.265 97.5899 4.0419999999999996e-22 8.799999999999998e-22 3.1120000000000002e-21 0.0 127.2 0.0
S337620 128.2672 97.5367 3.5159999999999997e-22 7.8079999999999995e-22 2.858e-21 0.0 122.0 0.0
S337621 128.2724 97.5692 9.716e-18 1.656e-17 3.605e-17 0.0 123.23 0.0
S337622 128.2628 97.6017 6.836999999999999e-22 1.385e-21 4.542e-21 0.0 124.93 0.0
S337623 128.2916 97.5648 2.093e-21 3.901e-21 9.922e-21 0.0 121.68 0.0
S337624 128.2568 97.5317 9.976000000000001e-20 1.432e-19 2.157e-19 0.0 120.64 0.0
S337625 128.2552 97.5535 1.156e-19 1.541e-19 2.031e-19 0.0 126.28 0.0
S337626 128.2673 97.5685 4.8409999999999997e-23 1.0709999999999998e-22 4.1519999999999995e-22 0.0 121.94 0.0
S337627 128.2884 97.5391 4.679e-20 7.191000000000001e-20 1.254e-19 0.0 127.31 0.0
S337628 128.2797 97.5396 1.38e-19 1.715e-19 1.955e-19 0.0 127.31 0.0
S337629 128.2659 97.5641 1.696e-19 2.191e-19 2.709e-19 0.0 121.33 0.0
S337630 128.3379 97.5491 2.391e-17 2.046e-17 1.101e-17 0.0 127.87 0.0
S337631 128.3084 97.5436 2.5620000000000003e-20 3.8600000000000005e-20 6.524000000000001e-20 0.0 122.61 0.0
S337632 128.2775 97.566 2.914e-18 3.027e-18 2.253e-18 0.0 126.5 0.0
S337633 128.2917 97.571 2.5200000000000003e-20 3.8970000000000003e-20 6.673e-20 0.0 121.84 0.0
S337634 128.2783 97.5617 2.6389999999999996e-22 6.272999999999999e-22 2.709e-21 0.0 123.74 0.0
S337635 128.2756 97.5712 1.051e-17 1.976e-17 5.304e-17 0.0 124.38 0.0
S337636 128.2832 97.532 4.244e-20 6.418e-20 1.071e-19 0.0 126.38 0.0
S337637 128.2666 97.5669 4.568e-17 6.719e-17 1.087e-16 0.0 123.58 0.0
S337638 128.2679 97.5434 1.425e-17 1.308e-17 7.824e-18 0.0 125.14 0.0
