Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S087081 22.1598 105.9145 2.266e-21 1.551e-21 5.1779999999999995e-22 0.0 109.72 0.0
S087082 22.2086 105.899 2.412e-24 8.232e-24 7.622e-23 0.0 107.17 0.0
S087083 22.1686 105.904 1.282e-20 2.012e-20 3.707e-20 0.0 108.46 0.0
S087084 22.1289 105.8757 1.012e-12 7.979e-13 3.553e-13 0.0 110.44 1.0
S087085 22.1159 105.8684 7.298e-17 5.555e-17 2.342e-17 0.0 108.61 0.0
S087086 22.1189 105.8699 2.806e-13 2.794e-13 1.929e-13 0.0 109.93 0.0
S087087 22.1833 105.9043 6.128e-23 1.441e-22 6.110999999999999e-22 0.0 112.6 0.0
S087088 22.1363 105.869 2.5020000000000003e-25 1.0739999999999999e-24 1.63e-23 0.0 112.55 0.0
S087089 22.1323 105.8965 1.712e-18 3.005e-18 6.796e-18 0.0 109.98 0.0
S087090 22.12 105.8261 2.073e-21 4.237e-21 1.3020000000000001e-20 0.0 107.22 0.0
S087091 22.1563 105.8852 1.301e-16 3.514e-16 2e-15 0.0 112.46 1.0
S087092 22.1475 105.8888 2.653e-16 1.949e-16 7.55e-17 0.0 114.54 0.0
S087093 22.1677 105.8697 1.447e-17 1.294e-17 7.408e-18 0.0 109.75 0.0
S087094 22.1393 105.8894 4.656e-16 3.465e-16 1.338e-16 0.0 112.46 0.0
S087095 22.1415 105.8699 5.038e-19 6.092e-19 6.372e-19 0.0 109.18 0.0
S087096 22.0991 105.9135 2.537e-25 1.082e-24 1.602e-23 0.0 111.26 0.0
S087097 22.1656 105.8397 3.239e-17 2.825e-17 1.547e-17 0.0 114.85 0.0
S087098 22.1315 105.8636 1.604e-21 3.16e-21 9.166000000000001e-21 0.0 109.62 0.0
S087099 22.1292 105.9156 3.117e-21 5.968e-21 1.5990000000000002e-20 0.0 110.38 0.0
S087100 22.0901 105.8473 1.653e-17 3.277e-17 9.46e-17 0.0 111.98 0.0
S087101 22.1293 105.8835 3.426e-18 3.506e-18 2.598e-18 0.0 113.66 0.0
S087102 22.1588 105.9162 3.816e-22 9.08e-22 3.803e-21 0.0 111.17 0.0
S087103 22.1745 105.8714 3.423e-22 8.203999999999999e-22 3.522e-21 0.0 113.6 0.0
S087104 22.1071 105.8667 8.391e-18 1.623e-17 4.674e-17 0.0 114.09 0.0
S087105 22.1459 105.8709 2.321e-18 2.51e-18 2.07e-18 0.0 113.68 0.0
S087106 22.1391 105.8696 2.181e-20 3.47e-20 6.661e-20 0.0 110.78 0.0
S087107 22.1567 105.9067 2.511e-18 2.7e-18 2.198e-18 0.0 114.09 0.0
S087108 22.1055 105.9132 8.507e-20 1.233e-19 1.971e-19 0.0 108.9 0.0
S087109 22.1517 105.8702 3.535e-18 3.691e-18 2.889e-18 0.0 109.25 0.0
