Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S104038 109.8314 69.4528 3.298e-17 2.883e-17 1.555e-17 0.0 92.18 0.0
S104039 109.9121 69.4488 7.849999999999999e-22 1.624e-21 5.3200000000000004e-21 0.0 91.97 0.0
S104040 109.9647 69.4565 3.9360000000000005e-20 6.011e-20 1.069e-19 0.0 90.05 0.0
S104041 109.8798 69.4355 2.129e-17 1.921e-17 1.171e-17 0.0 92.22 0.0
S104042 109.8825 69.4211 1.3709999999999998e-22 3.437e-22 1.729e-21 0.0 89.22 0.0
S104043 109.8895 69.4748 1.352e-19 1.866e-19 2.614e-19 0.0 93.41 0.0
S104044 109.9269 69.425 3.391e-19 4.277e-19 4.914e-19 0.0 91.18 0.0
S104045 109.8688 69.4715 1.4239999999999998e-22 3.7519999999999995e-22 2.049e-21 0.0 88.79 0.0
S104046 109.9241 69.4437 5.735999999999999e-22 1.495e-21 7.637e-21 0.0 89.33 0.0
S104047 109.9266 69.4066 2.113e-19 2.776e-19 3.507e-19 0.0 88.34 0.0
S104048 109.8601 69.4623 2.061e-17 1.872e-17 1.116e-17 0.0 90.62 0.0
S104049 109.9006 69.4625 4.789e-18 4.634e-18 3.177e-18 0.0 92.77 0.0
S104050 109.9 69.4612 7.675e-18 7.794e-18 5.84e-18 0.0 91.17 0.0
S104051 109.8748 69.4547 2.477e-21 5.247e-21 1.8710000000000003e-20 0.0 91.47 0.0
S104052 109.8815 69.4515 2.4299999999999998e-23 7.323e-23 5.190999999999999e-22 0.0 90.64 0.0
S104053 109.9267 69.4486 4.341e-20 6.735000000000001e-20 1.187e-19 0.0 92.34 0.0
S104054 109.8903 69.4667 3.366e-18 3.612e-18 2.982e-18 0.0 91.09 0.0
S104055 109.857 69.4711 5.251e-17 4.606e-17 2.571e-17 0.0 89.38 0.0
S104056 109.8774 69.4438 6.086e-21 1.142e-20 2.9780000000000004e-20 0.0 92.33 0.0
S104057 109.8737 69.4302 5.904e-17 9.974e-17 2.16e-16 0.0 89.12 0.0
S104058 109.8669 69.4269 8.733e-22 1.961e-21 7.533e-21 0.0 90.24 0.0
S104059 109.8586 69.4739 1.98e-24 7.183e-24 7.603e-23 0.0 90.54 0.0
S104060 109.9186 69.4361 1.852e-22 4.2339999999999995e-22 1.737e-21 0.001 90.09 0.0
S104061 109.9165 69.4769 2.5059999999999997e-22 5.751999999999999e-22 2.286e-21 0.0 90.92 0.0
S104062 109.8608 69.4699 1.8319999999999998e-22 4.846999999999999e-22 2.561e-21 0.0 90.77 0.0
S104063 109.864 69.4172 5.4620000000000004e-21 1.0790000000000001e-20 3.173e-20 0.0 92.79 0.0
S104064 109.9264 69.4738 3.881e-16 3.021e-16 1.295e-16 0.0 89.92 1.0
S104065 109.9148 69.4377 4.819e-19 5.636e-19 5.851e-19 0.0 90.11 0.0
S104066 109.8519 69.469 9.079e-22 1.9110000000000002e-21 6.353e-21 0.0 90.84 0.0
S104067 109.89 69.4675 5.716e-20 8.785e-20 1.552e-19 0.0 91.23 0.0
S104068 109.8758 69.4128 3.472e-21 6.82e-21 2.0310000000000002e-20 0.0 89.16 0.0
S104069 109.9186 69.4568 5.449e-21 1.0030000000000001e-20 2.5450000000000002e-20 0.0 93.93 0.0
S104070 109.8826 69.5004 3.627e-17 3.239e-17 1.796e-17 0.0 89.54 0.0
S104071 109.8833 69.4454 2.325e-19 3.098e-19 4.084e-19 0.0 91.23 1.0
S104072 109.8871 69.4852 1.7850000000000003e-20 3.114e-20 6.838000000000001e-20 0.0 92.83 0.0
S104073 109.881 69.4601 7.698e-18 7.56e-18 5.156e-18 0.0 90.45 0.0
S104074 109.9049 69.4621 2.819e-21 1.961e-21 6.832e-22 0.0 91.53 0.0
S104075 109.8793 69.4842 7.547e-18 7.258e-18 4.758e-18 0.0 90.81 1.0
S104076 109.9229 69.4859 5.6379999999999995e-22 1.27e-21 5.032e-21 0.0 91.55 0.0
S104077 109.8785 69.456 1.178e-21 2.392e-21 7.912e-21 0.0 90.2 0.0
S104078 109.8741 69.4436 4.798e-17 9.092e-17 2.392e-16 0.0 90.77 1.0
S104079 109.8547 69.4382 5.448e-18 5.592e-18 4.214e-18 0.0 88.72 0.0
S104080 109.8837 69.4423 2.8009999999999995e-22 6.850999999999999e-22 3.236e-21 0.0 92.6 0.0
S104081 109.8656 69.4541 1.881e-16 1.461e-16 6.44e-17 0.0 92.35 0.0
S104082 109.8895 69.463 3.199e-16 2.405e-16 9.966e-17 0.0 93.13 1.0
S104083 109.9071 69.4376 9.019e-17 7.207e-17 3.39e-17 0.0 89.22 0.0
S104084 109.9424 69.5153 3.977e-17 3.42e-17 1.814e-17 0.0 92.94 0.0
S104085 109.8942 69.4329 3.129e-18 3.173e-18 2.235e-18 0.0 92.9 0.0
S104086 109.8325 69.4681 1.06e-16 9.022e-17 4.537e-17 0.0 90.29 0.0
S104087 109.9083 69.4752 2.395e-21 1.708e-21 6.062999999999999e-22 0.0 91.87 0.0
S104088 109.8907 69.4443 6.528e-17 5.442e-17 2.7e-17 0.0 89.81 0.0
S104089 109.8914 69.4429 1.143e-22 2.7579999999999996e-22 1.266e-21 0.0 89.26 0.0
S104090 109.8695 69.4544 3.828e-21 7.686e-21 2.281e-20 0.0 93.1 0.0
S104091 109.9448 69.4812 3.793e-17 3.241e-17 1.702e-17 0.0 88.42 0.0
S104092 109.8744 69.4885 1.1e-16 8.935e-17 4.347e-17 0.0 91.82 0.0
S104093 109.8847 69.4206 7.729e-24 2.343e-23 1.671e-22 0.0 90.4 0.0
S104094 109.8295 69.4849 4.643e-16 3.546e-16 1.516e-16 0.0 89.81 1.0
S104095 109.8761 69.4645 9.347e-17 7.719e-17 3.696e-17 0.0 93.79 0.0
S104096 109.9234 69.4067 2.2420000000000002e-20 3.7360000000000005e-20 7.833e-20 0.0 90.13 0.0
S104097 109.8958 69.4966 1.673e-17 1.59e-17 1.031e-17 0.0 91.35 0.0
S104098 109.8593 69.4782 1.466e-17 2.546e-17 5.784e-17 0.0 89.59 0.0
S104099 109.8728 69.4744 1.253e-17 1.224e-17 8.523e-18 0.0 90.93 0.0
S104100 109.8591 69.4809 9.699e-21 1.6990000000000002e-20 3.9080000000000006e-20 0.0 93.12 0.0
S104101 109.9114 69.4625 8.524e-18 1.455e-17 3.173e-17 0.0 90.18 0.0
S104102 109.889 69.4472 7.547e-19 8.708e-19 8.616e-19 0.0 92.44 0.0
S104103 109.8974 69.4337 1.584e-20 2.79e-20 6.423e-20 0.0 93.86 0.0
S104104 109.9128 69.4342 5.8e-18 9.999e-18 2.264e-17 0.0 93.59 0.0
S104105 109.9187 69.4861 6.615e-18 1.228e-17 3.187e-17 0.0 92.6 0.0
S104106 109.8975 69.4528 5.2220000000000004e-20 7.949000000000001e-20 1.396e-19 0.001 93.49 0.0
S104107 109.8562 69.4645 4.414e-21 8.449e-21 2.4230000000000003e-20 0.0 93.73 0.0
S104108 109.8983 69.4428 7.338000000000001e-20 1.082e-19 1.694e-19 0.0 92.22 0.0
S104109 109.9069 69.4626 4.849e-17 4.185e-17 2.218e-17 0.0 90.02 0.0
S104110 109.8837 69.4614 2.471e-21 1.735e-21 6.16e-22 0.0 89.16 0.0
S104111 109.8528 69.462 1.197e-16 9.806e-17 4.77e-17 0.0 92.55 0.0
S104112 109.9001 69.4424 8.28e-23 2.3289999999999998e-22 1.474e-21 0.0 91.56 0.0
S104113 109.8825 69.4341 4.326e-17 3.662e-17 1.994e-17 0.0 91.6 0.0
S104114 109.9239 69.4872 7.328e-13 5.142e-13 1.778e-13 0.0 92.6 0.0
S104115 109.8922 69.4663 4.973e-17 9.137e-17 2.286e-16 0.0 91.91 0.0
S104116 109.8582 69.4808 1.842e-19 2.516e-19 3.397e-19 0.0 93.07 0.0
S104117 109.9016 69.4239 7.595e-20 1.099e-19 1.666e-19 0.0 90.27 0.0
S104118 109.8941 69.4524 5.623e-24 1.885e-23 1.6239999999999998e-22 0.0 89.76 0.0
S104119 109.8875 69.4592 1.813e-19 2.398e-19 3.017e-19 0.0 89.72 0.0
S104120 109.897 69.4379 4.665e-22 1.076e-21 4.493e-21 0.0 93.12 0.0
S104121 109.9194 69.4306 3.772e-18 3.958e-18 3.088e-18 0.0 93.62 0.0
S104122 109.8991 69.4092 1.891e-21 1.372e-21 5.272e-22 0.0 92.75 0.0
S104123 109.8442 69.4562 6.351e-17 5.653e-17 3.172e-17 0.0 94.14 0.0
S104124 109.8768 69.4697 2.664e-21 5.354e-21 1.67e-20 0.0 93.46 0.0
S104125 109.8455 69.4814 5.467999999999999e-22 1.243e-21 4.949e-21 0.0 91.35 0.0
S104126 109.8721 69.4576 3.007e-17 2.635e-17 1.42e-17 0.0 90.16 0.0
S104127 109.8788 69.4535 3.034e-21 5.817e-21 1.705e-20 0.0 92.73 0.0
S104128 109.9039 69.4485 1.803e-19 2.377e-19 3.067e-19 0.0 90.68 0.0
S104129 109.9118 69.4776 2.8310000000000005e-26 1.8020000000000002e-25 6.405e-24 0.0 93.11 0.0
S104130 109.9131 69.4704 1.359e-20 2.2110000000000002e-20 4.3630000000000006e-20 0.0 93.76 0.0
S104131 109.8377 69.4792 3.28e-21 2.2620000000000002e-21 7.802999999999999e-22 0.0 88.93 0.0
S104132 109.8951 69.4533 2.561e-19 3.33e-19 4.078e-19 0.0 90.11 0.0
S104133 109.9219 69.445 1.369e-25 7.024e-25 1.503e-23 0.0 93.67 0.0
S104134 109.8962 69.5124 1.037e-18 1.219e-18 1.211e-18 0.0 88.89 0.0
S104135 109.9109 69.416 9.933000000000001e-20 1.417e-19 2.189e-19 0.0 92.73 0.0
S104136 109.8725 69.4157 4.385e-21 7.388e-21 1.564e-20 0.0 91.61 0.0
