Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S241593 343.0324 119.252 7.711999999999999e-23 1.8529999999999997e-22 8.427999999999999e-22 0.0 110.2 0.0
S241594 343.043 119.2438 1.506e-18 1.699e-18 1.552e-18 0.0 112.43 0.0
S241595 343.0237 119.2383 1.407e-19 1.971e-19 2.788e-19 0.0 109.98 0.0
S241596 343.045 119.2462 1.882e-17 3.34e-17 8.057e-17 0.0 110.28 0.0
S241597 343.0396 119.2287 3.376e-18 3.742e-18 3.266e-18 0.0 113.9 0.0
S241598 343.033 119.2423 8.453e-18 8.288e-18 5.806e-18 0.0 113.37 0.0
S241599 343.0369 119.255 1.278e-19 1.806e-19 2.689e-19 0.0 112.12 0.0
S241600 343.037 119.235 4.384e-21 8.583000000000001e-21 2.4340000000000003e-20 0.0 113.28 0.0
S241601 343.028 119.2634 6.510999999999999e-22 1.374e-21 4.613e-21 0.0 110.07 0.0
S241602 343.0124 119.2492 4.9249999999999995e-22 1.098e-21 4.339e-21 0.0 110.56 0.0
S241603 343.0347 119.2716 1.38e-12 1.113e-12 5.314e-13 0.0 113.7 1.0
S241604 343.035 119.2273 4.575e-24 1.673e-23 1.7679999999999998e-22 0.0 113.48 0.0
S241605 343.0197 119.236 2.92e-18 2.997e-18 2.234e-18 0.0 113.51 0.0
S241606 343.0492 119.2612 1.448e-22 3.4109999999999996e-22 1.447e-21 0.0 113.06 1.0
S241607 343.0368 119.2518 2.836e-19 3.866e-19 5.254e-19 0.0 112.21 0.0
S241608 343.0374 119.2666 1.776e-17 3.295e-17 8.716e-17 0.0 113.02 0.0
S241609 343.0359 119.2265 1.43e-17 2.633e-17 6.763e-17 0.0 112.13 0.0
S241610 343.0275 119.244 1.505e-23 4.172e-23 2.532e-22 0.0 111.85 0.0
S241611 343.0127 119.252 1.151e-20 2.122e-20 5.286e-20 0.0 111.3 0.0
S241612 343.0545 119.2505 1.254e-20 2.3140000000000002e-20 5.760000000000001e-20 0.0 113.61 0.0
S241613 343.0143 119.2457 3.312e-17 2.894e-17 1.557e-17 0.0 111.68 0.0
S241614 343.0232 119.2396 3.341e-19 4.261e-19 4.943e-19 0.0 112.15 0.0
S241615 343.0238 119.2272 5.168e-21 9.813e-21 2.5700000000000002e-20 0.0 112.85 0.0
S241616 343.0381 119.2341 6.232e-17 5.484e-17 3.075e-17 0.0 112.68 0.0
S241617 343.0366 119.2261 4.169e-19 5.203e-19 5.99e-19 0.0 113.6 0.0
