Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S354043 125.061 94.1637 4.117e-23 1.184e-22 7.5849999999999995e-22 0.0 132.04 0.0
S354044 125.0515 94.1417 2.8769999999999996e-22 6.288999999999999e-22 2.294e-21 0.0 131.22 0.0
S354045 125.071 94.2194 3.901e-19 4.393e-19 4.018e-19 0.0 134.87 0.0
S354046 125.0554 94.1637 9.693999999999999e-23 2.6829999999999996e-22 1.5440000000000001e-21 0.0 132.29 0.0
S354047 125.0802 94.3069 3.971e-18 3.889e-18 2.781e-18 0.0 135.11 0.0
S354048 125.0545 94.1546 1.557e-21 2.98e-21 8.315e-21 0.0 131.36 0.0
S354049 125.0602 94.1858 7.358e-23 1.8839999999999998e-22 9.744e-22 0.0 134.33 0.0
S354050 125.0701 94.2237 2.169e-21 4.218e-21 1.2020000000000001e-20 0.0 134.86 0.0
S354051 125.0654 94.2098 5.572999999999999e-22 1.097e-21 3.255e-21 0.0 134.99 0.0
S354052 125.0533 94.1566 1.487e-21 2.933e-21 9.013e-21 0.0 131.31 0.0
S354053 125.06 94.1575 3.83e-24 1.177e-23 8.906e-23 0.0 132.08 0.0
S354054 125.0671 94.1969 2.442e-21 4.51e-21 1.0980000000000001e-20 0.0 133.62 0.0
S354055 125.0763 94.2644 8.321e-18 7.291e-18 4.102e-18 0.0 134.94 0.0
S354056 125.053 94.1621 1.349e-20 2.1580000000000003e-20 4.098e-20 0.0 132.37 0.0
S354057 125.067 94.2222 4.785e-22 1.037e-21 3.637e-21 0.0 135.02 0.0
S354058 125.0623 94.1931 1.501e-23 3.88e-23 2.0809999999999998e-22 0.0 134.73 0.0
S354059 125.0566 94.1731 2.7440000000000003e-20 4.452e-20 8.434e-20 0.0 133.02 0.0
S354060 125.0404 94.1128 2.137e-23 5.689e-23 3.251e-22 0.0 130.64 0.0
S354061 125.0531 94.1625 4.155e-18 6.951e-18 1.408e-17 0.0 131.48 0.0
S354062 125.0563 94.1638 7.264000000000001e-20 1.014e-19 1.417e-19 0.0 132.48 0.0
S354063 125.0568 94.1678 7.949e-24 2.2579999999999999e-23 1.395e-22 0.0 132.32 0.0
S354064 125.0518 94.1709 3.748e-21 6.605e-21 1.581e-20 0.0 132.95 0.0
S354065 125.0542 94.1369 2.9879999999999996e-23 8.413999999999999e-23 5.230999999999999e-22 0.0 131.98 0.0
S354066 125.057 94.1603 6.332e-24 1.89e-23 1.3309999999999998e-22 0.001 131.43 0.0
S354067 125.0619 94.1652 2.535e-17 2.277e-17 1.355e-17 0.0 132.16 0.0
S354068 125.0522 94.1608 1.827e-21 3.436e-21 9.055e-21 0.0 131.94 0.0
S354069 125.0589 94.1729 1.089e-18 1.164e-18 9.788e-19 0.0 133.7 0.0
S354070 125.0463 94.1362 1.153e-18 1.239e-18 1.068e-18 0.0 131.17 0.0
S354071 125.0579 94.178 2.583e-24 9.046e-24 9.098e-23 0.0 133.74 0.0
S354072 125.0543 94.1431 2.847e-19 3.432e-19 3.578e-19 0.0 131.05 0.0
S354073 125.0582 94.1765 1.665e-23 4.9609999999999997e-23 3.5089999999999997e-22 0.0 133.62 0.0
S354074 125.0539 94.1542 2.8159999999999996e-22 6.177e-22 2.2260000000000002e-21 0.0 132.19 0.0
S354075 125.0613 94.1737 6.092e-23 1.5719999999999998e-22 8.263999999999999e-22 0.0 133.84 0.0
