Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S103009 113.0463 65.8686 3.519e-18 3.594e-18 2.652e-18 0.0 96.24 0.0
S103010 113.0095 65.8049 2.335e-23 7.286e-23 5.512999999999999e-22 0.0 97.53 0.0
S103011 113.0236 65.8227 1.979e-21 4.038e-21 1.3230000000000001e-20 0.0 96.8 0.0
S103012 113.0312 65.8159 1.091e-18 1.332e-18 1.433e-18 0.0 97.66 0.0
S103013 113.0072 65.8225 8.813e-21 1.477e-20 3.035e-20 0.0 96.99 0.0
S103014 113.0194 65.7639 1.572e-21 3.2660000000000002e-21 1.09e-20 0.0 97.94 0.0
S103015 113.0947 66.0667 3.269e-17 2.722e-17 1.368e-17 0.0 95.99 0.0
S103016 113.0225 65.8225 2.798e-17 4.707e-17 1.013e-16 0.0 96.79 0.0
S103017 113.0326 65.8164 3.272e-23 8.384e-23 4.437e-22 0.0 97.53 0.0
S103018 112.9802 65.8016 3.044e-18 3.245e-18 2.713e-18 0.0 97.41 0.0
S103019 113.0436 65.7857 5.589e-18 5.565e-18 4.12e-18 0.0 97.76 0.0
S103020 112.9963 65.8534 2.4009999999999999e-23 7.156e-23 5.045e-22 0.0 96.48 0.0
S103021 113.003 65.7268 5.738e-18 5.284e-18 3.27e-18 0.0 97.81 0.0
S103022 113.2164 65.9149 9.097e-23 2.265e-22 1.089e-21 0.0 96.7 0.0
S103023 113.1859 66.1149 4.4299999999999996e-24 1.402e-23 1.166e-22 0.001 96.03 0.0
S103024 113.0522 65.8023 4.083e-22 9.882e-22 4.582e-21 0.0 97.73 0.0
S103025 112.9981 65.8734 5.854e-17 4.905e-17 2.584e-17 0.0 96.34 0.0
S103026 113.0936 65.8948 5.185e-24 1.732e-23 1.5309999999999998e-22 0.0 96.35 0.0
S103027 113.1346 65.7431 1.4860000000000002e-20 2.3870000000000002e-20 4.7110000000000004e-20 0.0 97.72 1.0
S103028 113.0268 65.6843 7.353e-19 8.508e-19 8.428e-19 0.0 98.16 0.0
S103029 112.9148 65.8839 1.105e-17 1.011e-17 6.077e-18 0.0 96.43 0.0
S103030 113.0495 65.7796 1.696e-21 3.115e-21 7.947e-21 0.0 98.07 0.0
S103031 113.0243 65.8228 3.0340000000000003e-20 4.845e-20 9.099000000000001e-20 0.0 96.88 0.0
S103032 113.0151 65.838 4.798e-21 7.991e-21 1.618e-20 0.0 96.66 0.0
S103033 113.0274 65.8179 2.9069999999999997e-23 7.794e-23 4.267999999999999e-22 0.0 97.52 0.0
S103034 113.0323 65.8199 2.857e-21 1.927e-21 6.418999999999999e-22 0.0 97.12 0.0
S103035 113.0713 65.8083 5.576999999999999e-22 1.28e-21 5.3e-21 0.0 97.32 0.0
S103036 113.0396 65.7441 1.077e-17 1.011e-17 6.366e-18 0.0 98.15 0.0
S103037 113.0391 65.8119 9.793e-19 1.083e-18 9.412e-19 0.0 97.57 0.0
S103038 113.0196 65.8037 5.364e-23 1.6599999999999997e-22 1.234e-21 0.0 97.67 0.0
S103039 113.0368 65.8223 8.893e-23 2.064e-22 8.76e-22 0.0 96.7 0.0
S103040 113.0132 65.8092 1.551e-21 3.317e-21 1.166e-20 0.0 97.43 0.0
S103041 113.259 65.862 8.699e-24 3.0239999999999997e-23 2.963e-22 0.0 96.77 0.0
S103042 112.9094 65.8375 3.025e-21 5.238e-21 1.204e-20 0.0 96.81 0.0
S103043 112.8867 65.9126 7.589999999999999e-22 1.582e-21 5.247e-21 0.0 96.36 0.0
S103044 112.9671 65.8496 3.6469999999999995e-22 8.3429999999999995e-22 3.236e-21 0.0 96.61 0.0
S103045 112.9886 65.8945 5.601e-21 9.804e-21 2.2860000000000002e-20 0.0 96.16 0.0
S103046 112.9331 65.833 5.279e-19 6.683e-19 7.603e-19 0.0 96.87 0.0
S103047 113.1153 65.9789 3.5619999999999997e-22 8.472e-22 3.864e-21 0.0 96.02 0.0
S103048 113.0064 65.8533 4.514e-22 1.088e-21 4.935e-21 0.0 96.42 0.0
S103049 112.8919 65.7154 2.036e-17 3.212e-17 5.833e-17 0.0 97.82 0.0
S103050 113.074 65.6767 2.495e-20 4.1040000000000003e-20 7.978e-20 0.0 98.15 0.0
S103051 112.9815 65.8105 1.558e-21 3.107e-21 9.398e-21 0.0 96.99 0.0
S103052 113.0737 65.7862 3.635e-21 6.4610000000000004e-21 1.6030000000000002e-20 0.0 97.65 0.0
S103053 113.0276 65.8207 3.683e-22 7.616e-22 2.479e-21 0.0 96.81 0.0
S103054 112.9521 65.7873 9.932e-23 2.5809999999999997e-22 1.334e-21 0.001 97.49 0.0
S103055 113.0218 65.811 4.2329999999999994e-22 9.542999999999998e-22 3.707e-21 0.0 97.46 0.0
S103056 113.0689 65.9572 9.394e-18 1.531e-17 2.975e-17 0.0 96.05 0.0
S103057 112.9998 65.8574 2.023e-21 1.424e-21 5.108e-22 0.0 96.33 0.0
S103058 113.0582 65.7067 5.171e-23 1.3909999999999999e-22 7.662e-22 0.0 98.14 0.0
S103059 113.0242 65.8181 6.058e-22 1.279e-21 4.185e-21 0.0 97.21 0.0
S103060 113.0487 65.8129 5.353e-23 1.4189999999999998e-22 7.849999999999999e-22 0.0 97.26 0.0
S103061 113.0261 65.7815 2.337e-23 5.992999999999999e-23 3.148e-22 0.001 97.9 0.0
S103062 113.0972 65.9032 1.079e-18 1.144e-18 9.388e-19 0.0 96.22 0.0
S103063 112.9791 65.7796 3.036e-25 1.569e-24 3.509e-23 0.0 97.57 0.0
S103064 113.0079 65.8154 9.568e-18 9.28e-18 6.277e-18 0.0 97.29 0.0
S103065 112.9224 65.8651 2.8039999999999997e-22 6.756e-22 2.988e-21 0.0 96.53 0.0
S103066 113.0229 65.804 2.94e-22 6.512999999999999e-22 2.556e-21 0.0 97.67 0.0
S103067 113.0183 65.84 2.544e-19 3.197e-19 3.654e-19 0.0 96.52 0.0
S103068 112.8986 65.8029 2.949e-21 5.387e-21 1.3280000000000001e-20 0.0 97.2 0.0
S103069 113.0302 65.8231 4.542e-24 1.553e-23 1.4459999999999998e-22 0.0 96.54 0.0
S103070 113.0217 65.8101 2.978e-21 5.5690000000000004e-21 1.456e-20 0.0 97.58 0.0
S103071 112.9611 65.7297 2.09e-22 5.4449999999999995e-22 2.882e-21 0.0 97.91 0.0
S103072 112.9262 65.8152 8.896e-19 1.039e-18 1.038e-18 0.0 97.07 0.0
S103073 112.9331 65.7848 8.098999999999999e-22 1.634e-21 5.056e-21 0.0 97.5 0.0
S103074 112.946 65.9555 2.476e-23 6.326e-23 3.111e-22 0.0 95.96 0.0
