Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S388262 90.6464 129.7025 2.646e-21 1.861e-21 6.408999999999999e-22 0.0 49.82 0.0
S388263 90.5975 129.8193 1.354e-21 2.809e-21 9.433e-21 0.0 52.86 0.0
S388264 90.6879 129.8038 6.387e-20 9.222000000000001e-20 1.44e-19 0.0 51.9 0.0
S388265 90.6441 129.7328 1.101e-21 8.531e-22 3.5979999999999997e-22 0.0 49.97 0.0
S388266 90.6833 129.7538 1.031e-16 2.044e-16 6.099e-16 0.0 50.9 1.0
S388267 90.6312 129.7541 8.336999999999999e-22 1.936e-21 7.976e-21 0.0 50.4 0.0
S388268 90.6112 129.7692 2.433e-19 3.057e-19 3.608e-19 0.0 52.15 0.0
S388269 90.6031 129.7658 4.926e-21 8.224e-21 1.7680000000000003e-20 0.0 51.8 0.0
S388270 90.6234 129.7733 2.301e-21 1.621e-21 5.692999999999999e-22 0.0 52.22 0.0
S388271 90.6585 129.7108 5.453000000000001e-20 8.135e-20 1.304e-19 0.0 49.93 0.0
S388272 90.61 129.7716 2.823e-19 3.624e-19 4.254e-19 0.0 52.34 0.0
S388273 90.6107 129.778 1.791e-23 6.118e-23 5.5049999999999995e-22 0.0 52.34 0.0
S388274 90.6246 129.7482 2.775e-19 3.682e-19 4.666e-19 0.0 50.27 0.0
S388275 90.5936 129.7396 1.081e-17 1.02e-17 6.432e-18 0.0 50.71 0.0
S388276 90.6245 129.7635 5.3190000000000004e-20 7.861e-20 1.266e-19 0.0 51.66 0.0
S388277 90.5246 129.7256 3.8250000000000006e-20 6.026000000000001e-20 1.115e-19 0.0 51.01 0.0
S388278 90.6421 129.7603 1.294e-24 4.957e-24 5.926e-23 0.0 51.04 0.0
S388279 90.583 129.8426 1.457e-12 1.051e-12 3.896e-13 0.0 53.02 0.0
S388280 90.6217 129.7571 8.623e-23 2.5279999999999997e-22 1.679e-21 0.0 50.93 0.0
S388281 90.6413 129.7576 2.168e-21 4.373e-21 1.388e-20 0.0 50.7 0.0
S388282 90.6061 129.7194 1.619e-18 1.786e-18 1.586e-18 0.0 50.21 0.0
S388283 90.6284 129.7804 2.39e-21 1.634e-21 5.813999999999999e-22 0.0 52.47 0.0
S388284 90.5479 129.7855 8.886e-20 1.248e-19 1.887e-19 0.0 52.04 0.0
S388285 90.6278 129.7564 5.742e-18 5.803e-18 4.214e-18 0.0 50.49 0.0
S388286 90.6408 129.7722 1.7870000000000002e-26 1.049e-25 3.063e-24 0.0 51.86 0.0
S388287 90.6754 129.8669 1.241e-18 1.355e-18 1.166e-18 0.0 52.66 0.0
S388288 90.6175 129.7595 2.1169999999999997e-22 5.284e-22 2.573e-21 0.0 51.03 0.0
S388289 90.642 129.7639 4.495e-21 7.884e-21 1.8410000000000002e-20 0.0 51.33 0.0
S388290 90.6147 129.7876 1.514e-21 3.093e-21 9.701000000000001e-21 0.0 52.66 0.0
S388291 90.5847 129.8668 1.3419999999999998e-22 3.3979999999999997e-22 1.701e-21 0.0 53.1 0.0
S388292 90.5995 129.7805 4.348e-23 1.4e-22 1.137e-21 0.0 52.34 0.0
S388293 90.6366 129.7466 1.222e-24 5.3e-24 8.28e-23 0.0 50.15 0.0
S388294 90.626 129.7439 7.776e-24 2.674e-23 2.607e-22 0.0 50.13 0.0
S388295 90.5839 129.7988 2.198e-22 5.432e-22 2.486e-21 0.0 52.6 0.0
S388296 90.6151 129.7584 3.935e-20 6.331e-20 1.213e-19 0.0 51.07 0.0
S388297 90.6085 129.7699 1.096e-17 1.026e-17 6.444e-18 0.0 51.88 0.0
S388298 90.6105 129.7221 7.683e-21 1.311e-20 2.781e-20 0.0 49.99 0.0
S388299 90.6461 129.7582 1.8419999999999997e-22 4.834999999999999e-22 2.497e-21 0.0 51.17 0.0
S388300 90.6376 129.7658 7.013e-21 1.2550000000000001e-20 3.017e-20 0.0 51.54 0.0
S388301 90.6248 129.7621 1.553e-16 3.972e-16 2.075e-15 0.0 52.43 1.0
S388302 90.6015 129.8119 3.4139999999999997e-23 8.618999999999999e-23 4.259e-22 0.0 52.73 0.0
S388303 90.5807 129.8494 5.109e-18 5.316e-18 4.082e-18 0.0 52.99 0.0
S388304 90.6422 129.762 2.444e-18 2.695e-18 2.396e-18 0.0 51.25 0.0
S388305 90.6755 129.8244 4.672e-24 1.654e-23 1.7019999999999998e-22 0.0 52.26 0.0
S388306 90.6565 129.7449 9.198e-24 3.4299999999999996e-23 3.7769999999999997e-22 0.0 50.54 0.0
S388307 90.5595 129.6187 2.734e-19 3.497e-19 4.322e-19 0.0 49.98 0.0
S388308 90.6426 129.7699 1.166e-23 3.629e-23 2.837e-22 0.0 51.77 0.0
S388309 90.636 129.7495 7.006e-21 1.2240000000000001e-20 2.8340000000000003e-20 0.0 50.3 0.0
S388310 90.6788 129.7423 3.755e-21 7.038e-21 1.887e-20 0.0 50.74 0.0
S388311 90.5552 129.68 2.546e-17 2.214e-17 1.208e-17 0.0 50.49 0.0
S388312 90.6363 129.7678 6.445000000000001e-20 9.747000000000001e-20 1.727e-19 0.0 51.64 0.0
S388313 90.7159 129.6966 9.75e-24 3.268e-23 2.874e-22 0.0 50.26 0.0
S388314 90.5619 129.7552 2.697e-19 3.552e-19 4.602e-19 0.0 51.56 0.0
