Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S061722 352.3373 98.7555 1.6720000000000002e-20 2.7650000000000003e-20 5.52e-20 0.0 139.31 0.0
S061723 352.3437 98.7654 1.432e-21 1.0060000000000001e-21 3.631e-22 0.0 140.83 0.0
S061724 352.3275 98.7276 4.770999999999999e-22 1.097e-21 4.469e-21 0.0 139.21 0.0
S061725 352.3401 98.7591 2.689e-22 6.602999999999999e-22 3.02e-21 0.0 139.31 0.0
S061726 352.3348 98.755 8.176e-19 8.782e-19 7.512e-19 0.0 139.24 0.0
S061727 352.3388 98.7716 5.383999999999999e-22 1.136e-21 3.854e-21 0.0 141.8 0.0
S061728 352.3516 98.7739 1.683e-23 5.562999999999999e-23 4.771999999999999e-22 0.0 141.65 0.0
S061729 352.341 98.7703 2.628e-22 6.146e-22 2.6360000000000002e-21 0.0 141.45 0.0
S061730 352.3337 98.7663 6.550999999999999e-23 1.737e-22 9.106999999999999e-22 0.0 140.48 0.0
S061731 352.3773 98.7671 7.783e-18 1.42e-17 3.527e-17 0.0 141.2 0.0
S061732 352.364 98.7908 4.495e-18 4.204e-18 2.704e-18 0.0 142.31 0.0
S061733 352.3384 98.7653 1.54e-13 1.019e-13 3.344e-14 0.0 140.39 0.0
S061734 352.3398 98.7628 1.6990000000000002e-20 2.76e-20 5.246000000000001e-20 0.0 139.3 0.0
S061735 352.352 98.79 1.7289999999999999e-22 4.1399999999999997e-22 1.753e-21 0.0 142.38 0.0
S061736 352.3442 98.8186 2.279e-28 2.268e-27 1.994e-25 0.0 141.49 0.0
S061737 352.3366 98.7709 4.965e-19 5.868e-19 5.767e-19 0.0 140.1 0.0
S061738 352.3034 98.7197 1.122e-23 3.3029999999999996e-23 2.2599999999999996e-22 0.0 138.93 0.0
S061739 352.3424 98.7714 1.681e-21 3.212e-21 9.109e-21 0.0 141.14 0.0
S061740 352.3439 98.7635 1.621e-21 1.123e-21 3.964e-22 0.0 140.64 0.0
S061741 352.3465 98.7738 3.771e-22 8.245999999999999e-22 2.888e-21 0.0 141.64 0.0
S061742 352.3572 98.799 6.227000000000001e-20 8.744000000000001e-20 1.294e-19 0.0 142.96 0.0
S061743 352.3161 98.731 4.009e-22 8.375e-22 2.888e-21 0.0 138.92 0.0
S061744 352.3463 98.7803 2.466e-21 4.509e-21 1.156e-20 0.0 141.5 0.0
S061745 352.3252 98.7494 9.27e-24 2.8809999999999997e-23 2.1699999999999996e-22 0.0 139.09 0.0
S061746 352.3456 98.7619 3.659e-18 5.969e-18 1.178e-17 0.0 139.7 0.0
S061747 352.3271 98.7463 4.619e-24 1.557e-23 1.4129999999999999e-22 0.0 138.9 0.0
S061748 352.3364 98.7663 1.899e-18 2.041e-18 1.688e-18 0.0 139.77 0.0
S061749 352.3561 98.8041 8.984999999999999e-22 1.908e-21 6.408e-21 0.0 141.99 0.0
S061750 352.3542 98.7559 3.568e-20 5.3030000000000005e-20 8.662000000000001e-20 0.0 140.78 0.0
S061751 352.3553 98.789 8.593e-20 1.265e-19 2.037e-19 0.0 142.75 0.0
S061752 352.3473 98.7655 1.051e-21 2.176e-21 7.016e-21 0.0 140.97 0.0
S061753 352.3411 98.7671 3.726e-21 7.101e-21 1.9550000000000002e-20 0.0 139.15 0.0
S061754 352.3453 98.7661 2.072e-17 1.846e-17 1.069e-17 0.0 142.43 0.0
S061755 352.3368 98.7561 4.203e-19 4.963e-19 4.932e-19 0.0 139.99 0.0
S061756 352.3363 98.7637 8.014000000000001e-20 1.08e-19 1.429e-19 0.0 139.38 0.0
S061757 352.339 98.7641 9.762000000000001e-20 1.378e-19 1.989e-19 0.0 140.0 0.0
S061758 352.3331 98.766 1.225e-20 1.998e-20 3.92e-20 0.0 140.48 0.0
S061759 352.3171 98.7153 8.134e-24 2.502e-23 1.923e-22 0.0 138.94 0.0
S061760 352.3692 98.7704 2.8e-22 5.866e-22 2.027e-21 0.0 141.25 0.0
S061761 352.3374 98.7611 2.932e-21 5.484e-21 1.453e-20 0.0 140.03 0.0
S061762 352.353 98.7699 2.188e-19 2.708e-19 2.899e-19 0.0 141.4 0.0
S061763 352.3431 98.7662 1.516e-18 1.647e-18 1.359e-18 0.0 139.6 0.0
S061764 352.3448 98.7731 2.0429999999999998e-22 4.771999999999999e-22 1.984e-21 0.0 141.39 0.0
S061765 352.3449 98.7717 1.474e-21 1.028e-21 3.646e-22 0.0 142.1 0.0
S061766 352.3486 98.7695 1.187e-21 8.539999999999999e-22 3.1739999999999996e-22 0.0 142.11 0.0
S061767 352.3372 98.7508 5.176999999999999e-22 1.03e-21 3.196e-21 0.0 140.03 0.0
S061768 352.3431 98.7634 2.917e-23 9.551e-23 8.046e-22 0.0 140.08 0.0
S061769 352.3432 98.765 1.903e-17 4.551e-17 2.029e-16 0.0 139.02 1.0
S061770 352.3414 98.7684 1.14e-17 1.109e-17 7.611e-18 0.0 141.6 0.0
S061771 352.3395 98.7595 3.143e-24 1.16e-23 1.2679999999999998e-22 0.0 139.74 0.0
S061772 352.3271 98.7545 2.689e-17 4.178e-17 7.684e-17 0.0 139.84 0.0
S061773 352.3191 98.7299 8.139e-20 1.14e-19 1.656e-19 0.0 138.73 0.0
S061774 352.3491 98.7735 2.297e-19 2.854e-19 3.092e-19 0.0 142.47 0.0
S061775 352.3477 98.7764 2.566e-24 9.216e-24 9.916999999999999e-23 0.0 142.51 0.0
S061776 352.3316 98.7673 1.1549999999999999e-23 3.2449999999999997e-23 1.99e-22 0.0 140.68 0.0
S061777 352.4127 98.8258 9.106e-21 1.543e-20 3.25e-20 0.0 142.44 0.0
S061778 352.3418 98.768 2.2299999999999998e-23 6.862999999999999e-23 5.250999999999999e-22 0.0 142.1 0.0
S061779 352.3562 98.7852 5.556e-23 1.444e-22 7.618e-22 0.0 142.2 0.0
S061780 352.3507 98.7679 1.847e-17 3.734e-17 1.169e-16 0.0 141.26 0.0
S061781 352.3794 98.8447 9.157e-25 3.473e-24 4.0609999999999997e-23 0.0 142.53 0.0
S061782 352.3542 98.784 8.584e-19 9.445e-19 8.397e-19 0.0 142.73 0.0
S061783 352.3404 98.761 3.4549999999999996e-22 7.868e-22 3.066e-21 0.0 139.87 0.0
S061784 352.3434 98.771 1.708e-20 2.8320000000000005e-20 5.638000000000001e-20 0.0 141.51 0.0
S061785 352.3548 98.7534 3.6719999999999997e-22 8.915e-22 4.24e-21 0.0 140.76 0.0
S061786 352.3395 98.7713 9.616000000000001e-26 4.6800000000000005e-25 8.694e-24 0.0 142.24 0.0
S061787 352.3327 98.7654 8.409e-21 1.318e-20 2.367e-20 0.0 140.13 0.0
S061788 352.3396 98.7657 6.189999999999999e-23 1.441e-22 6.140999999999999e-22 0.0 139.27 0.0
S061789 352.4004 98.8574 4.46e-19 5.076e-19 4.915e-19 0.0 143.32 0.0
S061790 352.338 98.7662 1.26e-21 2.637e-21 8.932e-21 0.0 140.51 0.0
S061791 352.3985 98.8663 1.795e-19 2.29e-19 2.772e-19 0.0 142.94 0.0
S061792 352.305 98.7086 1.6649999999999998e-22 4.274e-22 2.21e-21 0.0 138.66 0.0
S061793 352.381 98.8154 3.581e-19 4.391e-19 4.732e-19 0.0 142.89 0.0
