Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S434355 133.6373 49.9177 2.705e-20 4.2960000000000005e-20 8.165e-20 0.0 160.46 0.0
S434356 133.6714 49.9898 1.98e-19 2.768e-19 4.071e-19 0.0 158.41 0.0
S434357 133.6745 49.9442 1.003e-18 1.138e-18 1.087e-18 0.0 160.68 0.0
S434358 133.6979 49.8519 3.886e-23 1.14e-22 7.663e-22 0.0 161.04 0.0
S434359 133.6625 49.9442 3.7609999999999996e-22 8.696e-22 3.51e-21 0.0 160.3 0.0
S434360 133.6992 49.9687 5.069e-21 1.0140000000000001e-20 3.1100000000000003e-20 0.0 159.04 1.0
S434361 133.6672 49.9951 1.462e-16 4.002e-16 2.325e-15 0.0 158.3 1.0
S434362 133.6734 49.9393 2.149e-17 1.927e-17 1.138e-17 0.0 160.43 0.0
S434363 133.658 49.9384 8.964e-23 2.456e-22 1.4280000000000001e-21 0.0 160.71 0.0
S434364 133.707 49.9418 4.925e-19 6.146e-19 6.759e-19 0.0 160.08 0.0
S434365 133.6691 49.9131 1.537e-19 2.113e-19 2.84e-19 0.0 160.86 0.0
S434366 133.6552 49.9745 1.771e-22 3.9749999999999996e-22 1.563e-21 0.0 158.37 0.0
S434367 133.5922 49.8532 6.603e-20 9.732e-20 1.535e-19 0.0 160.39 0.0
S434368 133.6422 49.9355 1.044e-19 1.511e-19 2.362e-19 0.001 160.13 0.0
S434369 133.639 49.9801 4.431e-21 8.596000000000001e-21 2.4870000000000002e-20 0.0 158.23 0.0
S434370 133.6795 49.9084 1.224e-22 3.2839999999999995e-22 1.775e-21 0.0 160.92 0.0
S434371 133.6309 49.891 4.938e-17 4.195e-17 2.169e-17 0.0 160.45 0.0
S434372 133.7113 49.9784 1.648e-22 3.9969999999999995e-22 1.767e-21 0.0 159.09 0.0
S434373 133.6707 49.9678 4.568e-19 5.693e-19 6.335e-19 0.0 158.59 0.0
S434374 133.5965 49.9045 3.029e-23 8.633e-23 5.482e-22 0.0 160.07 0.0
S434375 133.6186 49.8536 9.523e-19 1.11e-18 1.086e-18 0.0 160.79 0.0
S434376 133.6404 49.9437 1.6610000000000003e-20 2.823e-20 6.095e-20 0.0 159.59 0.0
S434377 133.6652 49.9781 7.061e-20 9.839000000000001e-20 1.437e-19 0.0 158.18 0.0
S434378 133.7093 49.8958 2.038e-22 4.760999999999999e-22 1.968e-21 0.0 160.67 0.0
S434379 133.6535 49.9313 7.908999999999999e-22 1.791e-21 7.19e-21 0.0 160.79 0.0
S434380 133.6853 49.9679 2.153e-17 3.699e-17 8.174e-17 0.0 158.82 0.0
S434381 133.682 49.9806 8.71e-23 2.0879999999999998e-22 9.707e-22 0.0 158.59 0.0
S434382 133.6678 49.9564 3.0110000000000005e-20 4.6890000000000005e-20 8.714000000000001e-20 0.0 158.36 0.0
S434384 133.6558 49.973 3.9e-24 1.2329999999999999e-23 9.803e-23 0.0 158.36 0.0
S434385 133.6615 49.9345 2.4400000000000002e-21 1.736e-21 6.222e-22 0.0 160.74 0.0
S434386 133.6784 49.9368 1.303e-23 3.975e-23 2.939e-22 0.0 160.52 0.0
S434388 133.6772 50.0037 3.177e-13 2.175e-13 7.258e-14 0.0 158.29 0.0
S434389 133.6629 49.9507 5.245e-20 7.695e-20 1.244e-19 0.001 158.41 0.0
S434390 133.701 50.0058 9.254e-19 1.056e-18 1.015e-18 0.0 158.54 0.0
S434391 133.6495 49.9346 2.8479999999999996e-23 7.255999999999999e-23 3.7169999999999997e-22 0.0 160.31 0.0
S434392 133.6742 49.9756 1.265e-22 3.281e-22 1.745e-21 0.0 158.59 0.0
S434393 133.659 49.9409 1.2e-17 1.149e-17 7.4e-18 0.0 160.34 0.0
S434394 133.6549 49.8667 3.432e-21 6.183e-21 1.5580000000000002e-20 0.0 160.97 0.0
S434396 133.636 49.9742 3.574e-19 4.373e-19 4.827e-19 0.0 158.37 0.0
S434397 133.564 49.9584 8.087e-21 1.4580000000000002e-20 3.649e-20 0.0 159.36 0.0
S434399 133.6685 49.9861 1.497e-21 2.926e-21 8.535000000000001e-21 0.0 158.25 0.0
S434400 133.6617 49.9402 1.108e-21 2.008e-21 5.204e-21 0.0 160.75 1.0
S434401 133.6893 49.9502 8.459e-24 2.4899999999999998e-23 1.6509999999999999e-22 0.0 159.63 0.0
S434402 133.6646 49.9532 1.438e-17 1.263e-17 7.253e-18 0.0 158.42 0.0
S434403 133.6706 49.9463 1.3790000000000002e-20 2.257e-20 4.527e-20 0.0 159.93 0.0
S434404 133.6647 49.942 2.709e-18 2.797e-18 2.175e-18 0.0 160.67 0.0
S434405 133.7043 49.9678 2.622e-19 3.222e-19 3.453e-19 0.0 159.0 0.0
S434406 133.6702 49.939 3.184e-22 7.484e-22 3.18e-21 0.0 160.72 0.0
S434407 133.6729 49.9466 1.989e-23 5.1419999999999995e-23 2.724e-22 0.0 159.8 0.0
S434408 133.6829 49.9145 9.641000000000001e-25 4.314e-24 6.908e-23 0.0 161.03 0.0
S434409 133.6701 49.9523 4.647e-22 9.855e-22 3.232e-21 0.0 159.27 0.0
S434410 133.7034 50.0036 1.502e-24 6.098e-24 7.94e-23 0.0 158.62 0.0
