Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S148914 310.202 60.3234 6.635e-17 5.458e-17 2.617e-17 0.0 166.69 0.0
S148915 310.2283 60.3437 2.749e-23 7.145999999999999e-23 3.7759999999999997e-22 0.0 164.64 0.0
S148916 310.2333 60.3065 9.488e-23 2.7359999999999997e-22 1.841e-21 0.0 164.92 0.0
S148917 310.212 60.2956 2.5199999999999996e-22 5.838999999999999e-22 2.418e-21 0.0 166.59 0.0
S148918 310.2408 60.2865 1.592e-16 1.286e-16 6.108e-17 0.0 166.02 0.0
S148919 310.1913 60.3123 2.933e-21 2.047e-21 7.179999999999999e-22 0.0 163.62 0.0
S148920 310.2487 60.3113 1.261e-20 2.077e-20 4.2490000000000003e-20 0.001 164.1 0.0
S148921 310.2134 60.3165 4.235e-17 7.516e-17 1.821e-16 0.0 167.35 0.0
S148922 310.2246 60.305 8.971e-23 2.273e-22 1.139e-21 0.0 165.13 0.0
S148923 310.2091 60.315 7.792000000000001e-20 1.19e-19 2.148e-19 0.0 167.27 0.0
S148924 310.1875 60.3208 1.171e-19 1.739e-19 2.825e-19 0.0 167.33 0.0
S148925 310.2651 60.2922 1.591e-18 1.756e-18 1.517e-18 0.0 167.11 0.0
S148926 310.23 60.3209 8.098e-19 9.67e-19 9.923e-19 0.0 167.2 0.0
S148927 310.2267 60.2994 1.221e-19 1.754e-19 2.697e-19 0.0 167.11 0.0
S148928 310.1645 60.3088 2.989e-17 2.865e-17 1.862e-17 0.0 166.67 0.0
S148929 310.2297 60.2895 3.5349999999999994e-22 7.686999999999999e-22 2.863e-21 0.0 163.44 0.0
S148930 310.2481 60.2999 1.588e-17 1.498e-17 9.505e-18 0.0 165.6 0.0
S148931 310.2519 60.3173 3.888e-21 2.634e-21 8.671e-22 0.0 164.15 0.0
S148932 310.2538 60.3117 1.8070000000000002e-20 3.059e-20 6.503000000000001e-20 0.0 164.84 0.0
S148933 310.1902 60.3224 1.827e-16 1.453e-16 6.551e-17 0.0 166.13 1.0
S148934 310.2099 60.3039 6.011e-19 7.485e-19 8.397e-19 0.0 164.62 0.0
S148935 310.2084 60.288 7.074000000000001e-21 1.3530000000000002e-20 3.782e-20 0.0 167.24 0.0
S148936 310.2409 60.2856 1.68e-19 2.301e-19 3.167e-19 0.0 166.86 0.0
S148937 310.2122 60.3311 3.5590000000000003e-20 6.019000000000001e-20 1.229e-19 0.0 164.04 0.0
S148938 310.2081 60.3012 2.694e-18 2.879e-18 2.313e-18 0.0 166.39 0.0
S148939 310.2266 60.278 1.819e-20 3.159e-20 7.145e-20 0.0 166.86 0.0
S148940 310.2029 60.3033 4.249e-19 5.462e-19 6.329e-19 0.0 163.68 0.0
S148941 310.1857 60.3258 4.315e-21 7.842e-21 1.9580000000000002e-20 0.0 167.26 0.0
S148942 310.2023 60.318 2.932e-21 5.678e-21 1.6030000000000002e-20 0.0 166.56 0.0
S148943 310.2185 60.3266 1.16e-21 2.477e-21 8.459e-21 0.0 165.3 0.0
S148944 310.2067 60.3075 3.05e-17 7.436e-17 3.32e-16 0.0 164.05 1.0
S148945 310.2257 60.2994 5.23e-17 4.425e-17 2.372e-17 0.0 166.4 0.0
S148946 310.2064 60.3092 6.91e-17 5.807e-17 2.964e-17 0.0 163.73 0.0
S148947 310.1967 60.2975 1.997e-16 1.618e-16 7.64e-17 0.0 165.26 0.0
S148948 310.2259 60.339 6.51e-17 1.556e-16 6.749e-16 0.0 166.27 1.0
S148949 310.2413 60.3312 2.658e-21 5.309e-21 1.5850000000000003e-20 0.0 165.84 0.0
S148950 310.1825 60.3224 2.171e-21 1.585e-21 6.020999999999999e-22 0.0 165.21 0.0
S148951 310.2195 60.298 9.522e-18 9.356e-18 6.596e-18 0.0 165.7 0.0
S148952 310.2535 60.3404 1.988e-17 1.744e-17 9.789e-18 0.0 163.3 0.0
S148953 310.2082 60.2961 2.637e-17 4.748e-17 1.175e-16 0.0 166.44 0.0
S148954 310.2131 60.3077 1.1450000000000001e-20 1.9610000000000003e-20 4.4330000000000006e-20 0.0 166.81 0.0
S148955 310.2149 60.2897 3.031e-19 3.884e-19 4.669e-19 0.0 166.5 0.0
S148956 310.2358 60.2788 2.554e-22 6.065999999999999e-22 2.674e-21 0.0 165.35 0.0
S148957 310.1946 60.3223 1.344e-21 3.127e-21 1.2910000000000002e-20 0.0 167.63 0.0
S148958 310.1958 60.3027 1.6630000000000001e-21 3.358e-21 1.0150000000000001e-20 0.0 165.18 0.0
S148959 310.2029 60.2888 1.7389999999999998e-22 4.1769999999999996e-22 1.846e-21 0.0 165.39 0.0
S148960 310.2108 60.2743 9.581e-19 1.064e-18 9.748e-19 0.0 167.09 0.0
