Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S089884 19.6131 106.2525 3.487e-21 5.715e-21 1.1360000000000001e-20 0.0 104.9 0.0
S089885 19.6343 106.252 1.116e-17 1.059e-17 6.94e-18 0.0 102.51 0.0
S089886 19.5968 106.3194 7.480999999999999e-23 1.7949999999999998e-22 8.3129999999999995e-22 0.0 105.47 0.0
S089887 19.6271 106.2545 1.8959999999999999e-22 4.385999999999999e-22 1.767e-21 0.0 103.15 0.0
S089888 19.6197 106.249 7.746e-23 2.266e-22 1.5350000000000001e-21 0.0 103.85 0.0
S089889 19.6149 106.2535 1.424e-20 2.2160000000000003e-20 4.0530000000000006e-20 0.0 104.39 0.0
S089890 19.5805 106.3007 8.837e-13 6.882e-13 3.005e-13 0.0 106.07 1.0
S089891 19.7302 106.2632 5.284e-23 1.399e-22 7.885999999999999e-22 0.0 103.28 1.0
S089892 19.6044 106.2394 4.131e-24 1.334e-23 1.096e-22 0.0 104.14 0.0
S089893 19.6143 106.2626 3.445e-22 8.093e-22 3.38e-21 0.0 105.58 0.0
S089894 19.6229 106.2359 1.351e-21 9.688e-22 3.6729999999999997e-22 0.0 103.41 0.0
S089895 19.626 106.2586 4.315e-21 7.819e-21 1.9750000000000003e-20 0.0 103.65 0.0
S089896 19.5888 106.2636 1.327e-12 1.031e-12 4.395e-13 0.0 105.28 1.0
S089897 19.6342 106.2495 3.094e-13 3.285e-13 2.725e-13 0.0 102.77 1.0
S089898 19.6132 106.2611 1.327e-17 1.997e-17 3.486e-17 0.0 105.59 0.0
S089899 19.6256 106.2595 1.147e-17 1.074e-17 6.559e-18 0.0 104.04 0.0
S089900 19.6263 106.2559 1.2400000000000001e-20 2.095e-20 4.3e-20 0.0 103.07 0.0
S089901 19.6023 106.2461 5.3600000000000004e-20 7.768e-20 1.222e-19 0.0 104.41 0.0
S089902 19.6377 106.2589 9.777e-18 8.9e-18 5.369e-18 0.0 103.27 0.0
S089903 19.6059 106.2577 6.467e-18 6.035e-18 3.873e-18 0.0 104.92 0.0
S089904 19.662 106.2396 5.0029999999999996e-23 1.3819999999999998e-22 8.156999999999999e-22 0.0 102.4 0.0
S089905 19.6325 106.236 1.394e-17 2.635e-17 6.958e-17 0.0 102.47 0.0
S089906 19.6315 106.2554 1.631e-21 2.9100000000000002e-21 7.313e-21 0.0 102.71 0.0
S089907 19.7104 106.2273 2.427e-25 1.197e-24 2.307e-23 0.0 102.72 0.0
S089908 19.5906 106.2224 9.303999999999999e-23 2.3269999999999996e-22 1.157e-21 0.0 104.04 0.0
S089909 19.6206 106.2507 5.561000000000001e-20 8.39e-20 1.381e-19 0.0 103.56 0.0
S089910 19.6461 106.2431 1.608e-20 2.6690000000000003e-20 5.603000000000001e-20 0.001 102.44 0.0
