Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S014382 256.0493 55.7124 6.725e-20 9.653e-20 1.445e-19 0.0 90.02 0.0
S014383 256.0513 55.7078 1.0889999999999999e-23 3.156e-23 2.105e-22 0.0 90.2 0.0
S014384 256.2201 55.5922 5.105e-18 5.099e-18 3.696e-18 0.0 89.99 0.0
S014385 256.0353 55.7061 1.7469999999999998e-22 4.486e-22 2.366e-21 0.0 90.85 0.0
S014386 256.0869 55.7384 2.219e-18 2.464e-18 2.125e-18 0.0 89.02 0.0
S014387 256.0319 55.6901 4.323e-19 5.405e-19 6.161e-19 0.0 91.04 0.0
S014388 256.1911 55.8747 6.505e-18 6.484e-18 4.771e-18 0.0 88.66 0.0
S014389 256.0267 55.6601 4.47e-21 7.679000000000001e-21 1.6920000000000003e-20 0.0 90.96 0.0
S014390 255.9914 55.769 1.007e-18 1.238e-18 1.34e-18 0.0 89.69 0.0
S014391 256.0709 55.7165 3.6040000000000006e-20 5.489e-20 9.187e-20 0.0 89.48 0.0
S014392 256.0438 55.7478 1.0980000000000001e-20 1.9580000000000002e-20 4.4690000000000004e-20 0.0 89.11 0.0
S014393 256.1075 55.743 3.142e-13 2.116e-13 6.816e-14 0.0 89.05 0.0
S014394 256.0785 55.7286 2.414e-21 4.634e-21 1.3120000000000001e-20 0.0 89.2 0.0
S014395 256.0585 55.7351 1.6539999999999998e-22 3.9319999999999997e-22 1.701e-21 0.0 89.1 0.0
S014396 256.0641 55.5412 4.2380000000000004e-21 7.89e-21 2.1370000000000003e-20 0.0 90.8 0.0
S014397 256.0478 55.7333 6.253e-18 6.287e-18 4.598e-18 0.0 89.24 0.0
S014398 256.0609 55.716 4.254e-21 8.644e-21 2.745e-20 0.0 89.68 0.0
S014399 256.0895 55.7223 6.715e-24 2.39e-23 2.385e-22 0.0 89.46 0.0
S014400 256.0468 55.6728 8.147e-21 1.6160000000000003e-20 4.8760000000000005e-20 0.0 90.71 0.0
S014401 256.0445 55.7467 1.781e-20 3.0750000000000004e-20 6.735000000000001e-20 0.0 89.07 0.0
S014402 256.034 55.7182 5.56e-21 3.633e-21 1.126e-21 0.0 90.78 0.0
S014403 256.0418 55.6768 7.139e-23 1.9359999999999998e-22 1.142e-21 0.0 90.74 0.0
S014404 255.9922 55.7131 1.688e-12 1.21e-12 4.706e-13 0.0 90.73 0.0
S014405 256.0428 55.6969 9.061000000000001e-25 3.502e-24 4.306e-23 0.0 90.8 0.0
S014406 256.0032 55.695 7.291e-23 1.7799999999999998e-22 8.391999999999999e-22 0.0 91.05 0.0
S014407 255.987 55.7958 1.553e-17 2.946e-17 7.833e-17 0.0 89.69 0.0
S014408 256.0255 55.708 4.388e-20 6.608e-20 1.158e-19 0.0 90.9 0.0
