Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S184102 293.8069 164.2772 1.952e-17 2.925e-17 4.941e-17 0.0 65.25 0.0
S184103 293.8003 164.2576 4.1449999999999995e-22 1.048e-21 5.227e-21 0.0 64.16 0.0
S184104 293.7724 164.2582 2.512e-23 7.679e-23 5.639e-22 0.0 63.55 0.0
S184105 293.6607 164.2252 1.66e-18 1.885e-18 1.768e-18 0.0 63.17 0.0
S184106 293.9206 164.2705 4.621e-17 7.268e-17 1.384e-16 0.0 66.41 0.0
S184107 294.1278 164.3247 8.945e-18 8.959e-18 6.599e-18 0.0 67.24 0.0
S184108 293.1417 164.1917 2.389e-19 3.328e-19 4.646e-19 0.0 63.3 0.0
S184109 293.7842 164.2511 1.827e-18 2.07e-18 1.893e-18 0.0 64.1 0.0
S184110 293.8704 164.2611 1.2409999999999998e-22 3.2329999999999996e-22 1.683e-21 0.0 66.38 0.0
S184111 293.812 164.2665 1.481e-22 3.5599999999999996e-22 1.644e-21 0.0 63.81 0.0
S184112 293.8811 164.3059 5.34e-19 7.106e-19 9.213e-19 0.0 65.77 0.0
S184113 293.6581 164.2138 3.0460000000000002e-21 6.334e-21 2.133e-20 0.0 63.23 0.0
S184114 294.0988 164.2951 1.692e-21 3.543e-21 1.1770000000000002e-20 0.0 67.21 0.0
S184115 293.818 164.2675 1.0889999999999998e-22 2.8899999999999995e-22 1.5500000000000001e-21 0.0 65.15 0.0
S184116 293.4581 164.2164 2.2739999999999998e-24 9.184e-24 1.199e-22 0.0 63.26 0.0
S184117 293.8618 164.2445 3.584e-23 9.953e-23 6.255999999999999e-22 0.0 65.0 0.0
S184118 293.7293 164.2506 8.645e-25 3.641e-24 5.164e-23 0.001 63.84 0.0
S184119 293.8899 164.2637 5.882e-21 1.156e-20 3.362e-20 0.0 66.36 0.0
S184120 293.5748 164.263 4.658e-28 4.7549999999999996e-27 4.464e-25 0.0 64.11 0.0
S184121 293.7748 164.2525 9.14e-24 3.227e-23 3.1829999999999997e-22 0.0 63.47 0.0
S184122 293.6632 164.2379 4.03e-23 1.213e-22 8.877e-22 0.0 63.23 0.0
S184123 294.0563 164.2413 8.179e-18 7.916e-18 5.406e-18 0.0 65.7 0.0
S184124 293.754 164.1894 5.834e-21 3.992e-21 1.3480000000000001e-21 0.001 64.26 0.0
S184125 293.6761 164.2846 2.592e-18 2.845e-18 2.535e-18 0.0 64.73 0.0
S184126 293.8458 164.2539 2.473e-21 1.841e-21 7.597999999999999e-22 0.0 64.78 0.0
S184127 293.9253 164.2872 3.099e-21 5.8900000000000004e-21 1.581e-20 0.0 66.69 0.0
S184128 293.78 164.2512 6.727e-18 6.731e-18 5.01e-18 0.0 63.49 1.0
S184129 293.7116 164.1799 3.211e-23 9.022e-23 5.500999999999999e-22 0.0 64.13 0.0
S184130 293.6436 164.1456 6.011e-19 7.614e-19 8.854e-19 0.0 64.06 0.0
S184131 293.653 164.226 4.497e-21 3.152e-21 1.09e-21 0.0 63.11 0.0
S184132 293.8511 164.2614 6.575e-20 9.718e-20 1.605e-19 0.0 65.6 0.0
S184133 293.8638 164.2663 4.671e-17 4.274e-17 2.594e-17 0.0 66.14 0.0
S184134 293.6005 164.2421 8.361e-24 3.179e-23 3.652e-22 0.0 63.59 0.0
S184135 293.8714 164.2194 7.214e-22 1.712e-21 7.337e-21 0.0 64.84 0.0
S184136 293.8048 164.2624 4.009e-19 5.327e-19 6.757e-19 0.0 64.64 0.0
S184137 293.4012 164.1596 3.217e-20 5.1320000000000004e-20 9.671000000000001e-20 0.0 62.99 0.0
S184139 293.817 164.2589 5.1419999999999995e-23 1.488e-22 9.767e-22 0.0 63.96 0.0
S184140 293.8277 164.2735 1.0220000000000001e-20 1.811e-20 4.3500000000000006e-20 0.0 65.58 0.0
S184141 293.8148 164.2757 7.866e-23 2.213e-22 1.3420000000000001e-21 0.0 65.26 0.0
S184142 293.9044 164.314 1.767e-20 2.9220000000000005e-20 5.956000000000001e-20 0.0 66.06 0.0
S184143 293.8952 164.2744 4.469e-17 8.703e-17 2.434e-16 0.0 66.11 0.0
S184144 293.678 164.2427 1.378e-22 3.8589999999999997e-22 2.4220000000000002e-21 0.0 63.37 0.0
S184145 293.894 164.3121 4.654999999999999e-22 1.081e-21 4.352e-21 0.0 65.83 0.0
S184146 293.3616 164.227 1.1500000000000001e-20 2.1540000000000003e-20 5.477000000000001e-20 0.0 63.49 0.0
S184147 294.1134 164.3415 4.241e-17 6.354e-17 1.055e-16 0.0 66.91 1.0
S184148 293.8053 164.2586 1.488e-22 4.0489999999999995e-22 2.374e-21 0.0 63.74 0.0
S184149 293.8173 164.2649 6.588000000000001e-20 1.088e-19 2.149e-19 0.0 64.96 0.0
S184150 293.8208 164.2848 1.059e-20 1.8100000000000002e-20 3.8070000000000004e-20 0.0 65.49 0.0
S184151 293.8729 164.2747 6.453e-19 7.853e-19 8.687e-19 0.0 66.06 0.0
S184152 293.8488 164.2697 4.980999999999999e-22 1.047e-21 3.478e-21 0.0 66.1 0.0
S184153 294.1178 164.2816 1.051e-19 1.489e-19 2.25e-19 0.0 66.87 0.0
S184154 294.0851 164.3205 8.722e-17 1.459e-16 3.148e-16 0.0 66.96 0.0
S184155 293.8381 164.2641 3.417e-17 3.048e-17 1.748e-17 0.0 65.28 0.0
S184156 293.8008 164.2957 1.382e-18 1.549e-18 1.428e-18 0.0 65.31 0.0
S184157 294.0902 164.3462 3.007e-19 3.887e-19 4.762e-19 0.0 66.63 0.0
S184158 293.9318 164.3018 8.413e-19 1.048e-18 1.192e-18 0.0 66.7 0.0
S184159 293.8296 164.2692 7.935999999999999e-22 1.878e-21 8.23e-21 0.0 65.33 0.0
S184160 293.9014 164.2748 2.151e-22 5.387e-22 2.646e-21 0.0 66.74 0.0
S184161 293.8292 164.2573 4.49e-21 8.108e-21 1.97e-20 0.0 64.46 0.0
S184162 293.7962 164.2624 1.338e-21 2.8030000000000002e-21 9.514e-21 0.0 64.04 0.0
S184163 293.9913 164.2782 1.552e-18 1.814e-18 1.738e-18 0.0 66.98 0.0
S184164 294.0236 164.2795 3.935e-23 1.065e-22 5.963999999999999e-22 0.0 66.92 0.0
S184165 293.8326 164.2673 1.9259999999999999e-22 5.145999999999999e-22 2.966e-21 0.0 66.07 0.0
S184166 293.9681 164.258 2.385e-22 6.011e-22 2.881e-21 0.0 66.42 0.0
S184167 294.0135 164.2575 3.1289999999999996e-22 7.238999999999999e-22 3.032e-21 0.0 66.26 0.0
S184168 293.9917 164.2749 2.515e-22 6.5449999999999995e-22 3.337e-21 0.0 66.43 0.0
S184169 293.8205 164.2647 1.495e-17 1.397e-17 8.689e-18 0.0 64.81 0.0
