Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S188973 239.7431 6.1991 3.738e-21 7.238e-21 2.046e-20 0.0 24.2 0.0
S188974 240.158 6.2273 4.162e-23 1.514e-22 1.561e-21 0.0 21.5 0.0
S188975 240.0633 6.221 1.21e-17 1.354e-17 1.219e-17 0.0 23.74 0.0
S188976 240.075 6.2265 6.349999999999999e-22 1.736e-21 1.0430000000000001e-20 0.0 25.87 0.0
S188977 238.2013 5.6753 4.279e-20 2.9100000000000003e-20 9.844e-21 0.0 24.03 0.0
S188978 241.8204 6.4621 1.286e-16 1.16e-16 6.819e-17 0.0 21.19 0.0
S188979 238.7045 6.1796 1.064e-15 2.702e-15 1.355e-14 0.001 24.42 1.0
S188980 240.2152 6.225 5.141e-18 6.582e-18 7.859e-18 0.0 21.7 0.0
S188981 240.6326 6.2842 1.4510000000000002e-20 2.8870000000000005e-20 8.953000000000001e-20 0.0 21.51 0.0
S188982 240.9746 6.2011 3.955e-18 4.86e-18 5.429e-18 0.0 22.09 0.0
S188983 238.3878 6.0841 8.563e-24 3.77e-23 6.093999999999999e-22 0.0 24.76 0.0
S188984 240.2048 6.2316 8.675e-20 1.53e-19 3.494e-19 0.0 22.54 0.0
S188985 242.1338 6.4508 7.265999999999999e-22 1.891e-21 9.956e-21 0.0 21.13 0.0
S188986 238.3977 6.1149 3.761e-20 2.5890000000000003e-20 9.037e-21 0.0 24.8 0.0
S188987 239.4877 6.1759 2.694e-16 4.737e-16 1.097e-15 0.0 24.19 0.0
S188988 239.0348 6.2933 3.354e-16 2.981e-16 1.711e-16 0.0 23.45 0.0
S188989 239.7996 6.1951 7.238e-23 2.486e-22 2.3270000000000002e-21 0.0 24.2 0.0
S188990 239.5826 6.3719 3.429e-21 7.591e-21 2.816e-20 0.0 22.77 0.0
S188991 240.0822 6.2322 8.803e-21 1.981e-20 7.727000000000001e-20 0.0 21.21 0.0
S188992 240.2543 6.0931 7.234e-21 1.5620000000000002e-20 5.609e-20 0.0 23.44 0.0
S188993 235.4682 6.5677 1.571e-24 8e-24 1.7349999999999998e-22 0.0 23.48 0.0
S188994 239.9124 6.1968 9.511e-16 7.771e-16 3.726e-16 0.0 24.23 0.0
S188995 239.0092 6.1863 4.426e-18 5.404e-18 5.956e-18 0.0 24.4 0.0
S188996 238.6033 6.0255 7.289000000000001e-20 1.326e-19 3.32e-19 0.0 24.73 0.0
S188997 239.3698 6.2924 1.137e-21 3.202e-21 1.9170000000000002e-20 0.0 23.3 0.0
S188998 239.8706 6.1443 2.581e-21 6.315e-21 2.8730000000000005e-20 0.0 23.66 0.0
S188999 239.4376 6.1592 9.249e-19 1.331e-18 2.061e-18 0.0 24.33 0.0
S189000 237.7976 6.2162 2.498e-20 1.7860000000000002e-20 6.683e-21 0.0 24.48 0.0
S189001 239.7845 6.2139 2.478e-21 6.063e-21 2.852e-20 0.0 24.27 0.0
S189002 240.0963 6.1588 1.192e-16 1.113e-16 7.104e-17 0.0 23.48 0.0
S189003 241.0434 6.334 3.541e-21 8.891e-21 4.362e-20 0.0 21.28 0.0
S189004 240.0755 6.2423 3.4429999999999997e-22 9.391999999999998e-22 5.516e-21 0.0 22.0 0.0
S189005 241.2125 6.3205 7.154e-19 1.124e-18 2.086e-18 0.0 21.14 0.0
S189006 240.1926 6.3032 6.685e-21 1.528e-20 6.189e-20 0.0 22.08 0.0
S189007 239.2598 6.1814 2.924e-18 4.03e-18 5.592e-18 0.0 24.44 0.0
S189008 240.8051 6.1846 4.382e-21 1.011e-20 4.245e-20 0.001 22.4 0.0
S189009 240.2618 6.0025 1.878e-16 3.066e-16 6.018e-16 0.0 23.43 0.0
S189010 244.44 6.5356 8.833e-16 7.249e-16 3.569e-16 0.0 20.83 0.0
S189011 240.1601 6.2256 4.492e-19 7.231e-19 1.36e-18 0.0 21.05 0.0
S189012 237.3176 5.9496 7.854e-19 1.128e-18 1.746e-18 0.0 24.96 0.0
S189013 240.1282 6.2522 2.888e-22 7.507999999999999e-22 3.952e-21 0.0 21.9 0.0
S189014 241.3175 6.2322 5.958999999999999e-22 1.563e-21 8.619e-21 0.001 22.04 0.0
S189015 242.7707 6.3088 2.3309999999999998e-23 8.315999999999999e-23 8.201999999999999e-22 0.001 21.33 0.0
S189016 240.1737 6.167 4.374e-19 6.843e-19 1.26e-18 0.0 23.22 0.0
S189017 243.8852 6.5454 1.505e-19 2.574e-19 5.835e-19 0.0 20.83 0.0
S189018 240.7047 6.3046 1.1740000000000001e-20 2.294e-20 6.238e-20 0.0 21.65 0.0
S189019 239.495 6.1368 1.608e-11 1.188e-11 4.693e-12 0.0 24.2 0.0
S189020 241.3131 6.3029 6.027e-18 7.714e-18 9.574e-18 0.0 21.23 0.0
S189021 243.9052 6.4995 4.21e-22 1.234e-21 8.247e-21 0.0 20.85 0.0
S189022 240.597 6.4477 4.492e-18 5.453e-18 5.919e-18 0.0 21.92 0.0
S189023 239.1556 6.1868 4.236e-19 6.306e-19 1.024e-18 0.0 24.24 0.0
S189024 240.2289 6.2211 1.735e-20 3.4810000000000005e-20 1.064e-19 0.0 22.44 0.0
S189025 237.006 5.6124 1.1030000000000001e-20 2.433e-20 9.266000000000001e-20 0.0 24.1 0.0
S189026 238.0639 6.1048 1.131e-16 1.098e-16 7.456e-17 0.0 24.95 0.0
S189027 239.6261 5.9982 6.829e-12 4.898e-12 1.859e-12 0.0 23.97 0.0
S189028 240.0436 6.2274 7.366e-19 1.064e-18 1.607e-18 0.0 25.22 0.0
S189029 240.1788 6.2144 4.386e-19 6.971e-19 1.268e-18 0.0 22.58 0.0
S189030 240.4606 6.3018 3.217e-19 5.367e-19 1.113e-18 0.0 21.51 0.0
S189031 240.1164 6.2584 1.022e-21 2.4820000000000002e-21 1.1070000000000001e-20 0.001 22.49 0.0
S189032 239.8842 6.234 1.069e-18 1.623e-18 2.805e-18 0.0 23.26 0.0
S189033 240.7138 6.2433 4.9249999999999995e-22 1.4460000000000001e-21 9.506e-21 0.0 21.88 0.0
S189034 240.0707 6.1106 1.947e-16 1.814e-16 1.11e-16 0.0 23.49 0.0
S189035 240.6881 6.1428 1.51e-19 2.604e-19 5.71e-19 0.0 22.9 0.0
S189036 240.6678 6.2678 5.804e-19 9.418e-19 1.77e-18 0.0 21.6 0.0
S189037 240.9053 6.2846 1.997e-21 4.986e-21 2.5090000000000004e-20 0.0 21.43 0.0
S189038 232.4554 5.6277 1.604e-19 2.687e-19 5.395e-19 0.0 24.98 0.0
S189039 240.206 6.2776 4.032e-16 7.186e-16 1.676e-15 0.0 22.19 0.0
S189040 239.2108 6.1516 9.342999999999999e-22 2.368e-21 1.192e-20 0.0 24.47 0.0
S189041 241.5513 6.1742 1.114e-24 5.655e-24 1.1929999999999998e-22 0.0 22.3 0.0
S189042 241.2306 6.3276 1.735e-18 2.558e-18 4.122e-18 0.0 21.26 0.0
S189043 240.061 6.2055 1.493e-21 3.9050000000000004e-21 2.057e-20 0.0 23.41 0.0
S189044 238.7216 6.1756 1.107e-16 2.037e-16 5.244e-16 0.0 24.5 0.0
S189045 241.9336 6.3164 1.864e-16 2.767e-16 4.466e-16 0.0 21.35 0.0
S189046 240.5075 6.2199 2.556e-19 4.221e-19 8.415e-19 0.0 21.74 0.0
S189047 239.9484 6.1821 1.248e-22 3.5239999999999997e-22 2.134e-21 0.0 24.17 0.0
S189048 239.9164 6.1395 2.909e-19 4.722e-19 8.983e-19 0.0 23.75 0.0
S189049 239.9301 6.2787 4.4480000000000004e-20 2.989e-20 1.009e-20 0.0 22.78 0.0
S189050 241.7809 6.2953 2.477e-21 6.4380000000000005e-21 3.3230000000000004e-20 0.0 21.18 0.0
S189051 239.8843 6.208 8.842e-22 2.342e-21 1.3210000000000001e-20 0.0 24.28 0.0
S189052 240.114 6.2171 9.635e-23 2.946e-22 2.134e-21 0.001 23.07 0.0
