Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S298162 227.2096 126.955 1.328e-18 1.467e-18 1.313e-18 0.0 97.95 0.0
S298163 227.1632 126.9841 4.932e-22 1.137e-21 4.514e-21 0.0 95.93 0.0
S298164 227.1903 127.0017 1.857e-23 4.9349999999999997e-23 2.7889999999999997e-22 0.0 96.13 0.0
S298165 227.1892 126.9247 8.994e-19 1.083e-18 1.082e-18 0.0 99.1 0.0
S298166 227.2358 126.9124 4.053e-21 8.274e-21 2.584e-20 0.0 99.13 0.0
S298167 227.153 126.9667 3.95e-19 5.037e-19 5.812e-19 0.0 96.88 0.0
S298168 227.1468 127.0445 1.225e-16 3.136e-16 1.583e-15 0.0 95.81 1.0
S298169 227.1747 126.9585 4.783e-19 6.115e-19 7.329e-19 0.0 96.6 0.0
S298170 227.1785 126.9642 4.264e-22 1.045e-21 4.914e-21 0.0 96.25 0.0
S298171 227.1213 126.9771 3.009e-19 4.018e-19 5.06e-19 0.0 96.99 0.0
S298172 227.1974 126.9439 1.3690000000000003e-26 8.851000000000001e-26 3.067e-24 0.0 98.93 0.0
S298173 227.1712 126.9667 2.72e-21 1.932e-21 6.89e-22 0.0 96.48 1.0
S298174 227.1922 126.8947 5.375e-18 5.46e-18 3.937e-18 0.0 99.51 0.0
S298175 227.1933 126.9792 5.151e-19 6.411e-19 7.173e-19 0.0 96.31 0.0
S298176 227.1848 126.9657 1.836e-19 2.65e-19 4.086e-19 0.0 96.35 0.0
S298177 227.1678 127.0429 2.019e-18 2.279e-18 2.007e-18 0.0 95.83 0.0
S298178 227.1533 126.9618 1.498e-12 1.166e-12 5.121e-13 0.0 96.9 1.0
S298179 227.1903 126.9669 2.1469999999999998e-23 7.200999999999999e-23 6.386e-22 0.0 96.46 0.0
S298180 227.1984 126.9335 4.102e-21 7.925e-21 2.2060000000000003e-20 0.0 99.36 0.0
S298181 227.1894 126.9669 3.2049999999999997e-22 8.017e-22 4.051e-21 0.0 96.67 0.0
