Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S416792 188.3399 109.9233 4.2049999999999995e-22 1.002e-21 4.43e-21 0.0 71.02 0.0
S416793 188.4487 109.9861 9.265e-19 1.125e-18 1.162e-18 0.0 68.43 0.0
S416794 188.3312 109.8729 2.248e-13 1.456e-13 4.561e-14 0.0 71.3 0.0
S416795 188.337 109.9355 1.8699999999999999e-22 4.778e-22 2.313e-21 0.0 70.44 0.0
S416796 188.3524 109.9326 2.862e-23 7.777e-23 4.430999999999999e-22 0.0 69.07 0.0
S416797 188.3498 109.9131 1.027e-21 2.178e-21 7.722e-21 0.0 70.4 0.0
S416798 188.3581 109.9337 1.862e-21 4.101e-21 1.549e-20 0.0 69.32 0.0
S416799 188.3591 109.9508 2.009e-21 4.208e-21 1.4060000000000002e-20 0.001 69.69 0.0
S416800 188.3156 109.95 1.163e-18 1.272e-18 1.12e-18 0.0 70.73 0.0
S416801 188.2069 109.8274 1.698e-19 2.486e-19 3.862e-19 0.0 72.86 0.0
S416802 188.3073 109.9425 7.671e-17 6.444e-17 3.24e-17 0.0 71.03 0.0
S416803 188.2344 109.8261 3.678e-17 3.254e-17 1.879e-17 0.0 72.79 0.0
S416804 188.1442 109.8373 8.015e-17 6.8e-17 3.453e-17 0.0 72.92 0.0
S416805 188.3067 109.9018 6.929e-21 1.2620000000000001e-20 3.1160000000000004e-20 0.0 72.24 0.0
S416806 188.4445 110.0336 4.199e-18 4.695e-18 4.204e-18 0.0 68.64 0.0
S416807 188.1336 109.6141 1.4710000000000003e-20 2.6860000000000003e-20 6.709000000000001e-20 0.001 72.23 0.0
S416808 188.3557 109.9287 6.581000000000001e-20 9.808000000000001e-20 1.656e-19 0.0 69.59 0.0
S416809 188.3346 109.9534 3.506e-21 6.917e-21 1.97e-20 0.0 70.19 0.0
S416810 188.3644 109.9299 1.792e-19 2.446e-19 3.356e-19 0.0 69.66 0.0
S416811 188.3344 109.9185 3.844e-20 6.411e-20 1.308e-19 0.0 71.21 0.0
S416812 188.3324 109.9206 2.242e-19 3.048e-19 4.01e-19 0.0 72.01 0.0
S416813 188.5457 109.9737 4.258e-23 1.3119999999999998e-22 9.738e-22 0.0 68.61 0.0
S416814 188.2221 109.7498 5.959e-23 1.8329999999999999e-22 1.357e-21 0.0 72.23 0.0
S416815 188.3341 109.9409 3.1710000000000002e-21 6.362e-21 1.929e-20 0.0 70.39 0.0
S416816 188.3657 109.9638 1.459e-18 1.751e-18 1.733e-18 0.0 69.42 0.0
S416817 188.1248 109.8676 5.006e-22 1.28e-21 6.279e-21 0.0 72.55 0.0
S416818 188.4927 109.9306 1.448e-18 1.702e-18 1.707e-18 0.0 69.11 0.0
S416819 188.3286 109.9847 2.0169999999999998e-22 5.227e-22 2.758e-21 0.0 70.21 0.0
S416820 188.2884 109.9304 5.162e-19 6.429e-19 7.285e-19 0.0 71.45 0.0
S416821 188.3658 109.9604 1.172e-18 1.434e-18 1.557e-18 0.0 69.55 0.0
S416822 188.4368 109.9752 1.1170000000000001e-20 2.015e-20 4.934e-20 0.0 68.31 0.0
S416823 188.3595 109.9233 3.184e-18 3.514e-18 2.97e-18 0.0 69.9 0.0
S416825 188.3605 109.9148 1.304e-19 1.932e-19 3.115e-19 0.0 70.22 0.0
S416826 188.4062 109.9162 4.8000000000000005e-20 7.563000000000001e-20 1.351e-19 0.0 69.62 0.0
S416827 188.344 109.9174 1.064e-18 1.239e-18 1.219e-18 0.0 72.49 0.0
S416828 188.4927 110.0458 2.059e-21 3.99e-21 1.13e-20 0.0 68.16 0.0
