Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S342497 130.2574 94.2504 5.128e-21 9.318e-21 2.315e-20 0.0 132.8 0.0
S342498 130.1303 94.3218 5.118e-19 5.644e-19 5.003e-19 0.0 132.25 0.0
S342499 130.1418 94.3269 5.538e-23 1.6489999999999997e-22 1.151e-21 0.0 131.87 0.0
S342500 130.132 94.3233 3.234e-23 8.549999999999999e-23 4.800999999999999e-22 0.0 132.0 0.0
S342501 130.1338 94.306 6.263000000000001e-20 8.909e-20 1.294e-19 0.0 132.51 0.0
S342502 130.1841 94.2511 1.079e-21 7.646e-22 2.7879999999999997e-22 0.0 132.92 0.0
S342503 130.1177 94.3685 4.295999999999999e-22 1.0240000000000001e-21 4.4170000000000004e-21 0.0 130.16 0.0
S342504 130.16 94.3119 3.871e-20 5.56e-20 8.146000000000001e-20 0.0 132.55 0.0
S342505 130.1284 94.3235 5.812e-24 1.8139999999999998e-23 1.4169999999999999e-22 0.0 131.72 0.0
S342506 130.1244 94.32 1.682e-17 1.477e-17 8.092e-18 0.0 131.53 0.0
S342507 130.1308 94.3263 7.986e-24 2.2869999999999998e-23 1.4759999999999998e-22 0.0 131.2 0.0
S342508 130.1241 94.331 7.567e-21 1.3070000000000001e-20 2.905e-20 0.0 130.31 0.0
S342509 130.1164 94.3009 3.4839999999999995e-22 7.802999999999999e-22 2.931e-21 0.0 131.72 0.0
S342510 130.1178 94.3092 7.383999999999999e-22 1.417e-21 3.921e-21 0.0 131.51 0.0
S342511 130.036 94.3471 6.674999999999999e-23 1.67e-22 8.295999999999999e-22 0.0 130.37 0.0
S342512 130.1464 94.3277 6.718e-21 1.1840000000000002e-20 2.721e-20 0.0 132.15 0.0
S342513 130.1078 94.2547 1.169e-23 3.6539999999999996e-23 2.984e-22 0.0 132.11 0.0
S342514 130.1245 94.3314 2.2990000000000003e-20 3.4620000000000003e-20 5.91e-20 0.0 130.29 0.0
S342515 130.1266 94.3226 1.634e-16 3.605e-16 1.368e-15 0.0 130.38 1.0
S342516 130.1142 94.3332 7.051e-22 1.5560000000000001e-21 5.854e-21 0.0 130.38 0.0
S342517 130.1092 94.3706 2.0909999999999997e-22 4.564999999999999e-22 1.684e-21 0.0 130.2 0.0
S342518 130.1069 94.3045 1.63e-22 3.8539999999999994e-22 1.6330000000000001e-21 0.001 131.3 0.0
S342519 130.1544 94.3165 2.09e-13 1.39e-13 4.631e-14 0.0 132.55 0.0
S342520 130.1248 94.3335 2.1929999999999999e-23 6.030999999999999e-23 3.5799999999999995e-22 0.0 130.52 0.0
S342521 130.1356 94.3649 3.4800000000000002e-25 1.393e-24 1.789e-23 0.0 130.9 0.0
S342522 130.0973 94.3005 1.142e-20 1.9970000000000002e-20 4.485e-20 0.0 131.38 0.0
S342523 130.1297 94.3263 1.366e-22 3.1159999999999997e-22 1.242e-21 0.0 131.2 0.0
S342524 130.1281 94.3239 3.2089999999999996e-23 8.676999999999999e-23 5.126e-22 0.0 131.45 0.0
S342525 130.1287 94.3275 9.236e-23 2.213e-22 9.853e-22 0.0 130.61 0.0
