Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S330772 175.2099 124.3692 6.048e-25 2.759e-24 4.903e-23 0.0 135.05 0.0
S330773 175.171 124.3753 1.888e-17 3.075e-17 5.962e-17 0.0 133.26 0.0
S330774 175.191 124.3447 5.068e-21 9.607000000000001e-21 2.5800000000000002e-20 0.0 135.92 0.0
S330775 175.159 124.3549 3.753e-18 4.062e-18 3.517e-18 0.0 134.79 0.0
S330776 175.1929 124.3687 3.194e-17 2.723e-17 1.451e-17 0.0 135.47 0.0
S330777 175.1836 124.3573 4.2460000000000006e-20 6.798000000000001e-20 1.351e-19 0.0 133.51 0.0
S330778 175.182 124.3648 1.496e-21 2.974e-21 8.794e-21 0.0 133.43 0.0
S330779 175.1816 124.3318 1.546e-20 2.4990000000000003e-20 4.9660000000000004e-20 0.0 135.43 0.0
S330780 175.1924 124.3512 8.298e-17 6.879e-17 3.452e-17 0.0 132.18 0.0
S330781 175.1903 124.3635 1.073e-16 8.845e-17 4.165e-17 0.0 134.97 0.0
S330782 175.1844 124.3701 2.539e-19 3.048e-19 3.197e-19 0.0 132.0 0.0
S330783 175.176 124.3612 3.422e-21 2.312e-21 7.75e-22 0.0 135.65 0.0
S330784 175.1859 124.3668 6.819e-17 1.78e-16 9.687e-16 0.0 132.21 1.0
S330785 175.164 124.3697 1.992e-21 3.854e-21 1.082e-20 0.0 132.1 0.0
S330786 175.1618 124.3801 2.757e-18 2.934e-18 2.428e-18 0.0 135.26 0.0
S330787 175.1943 124.3827 4.758999999999999e-22 1.177e-21 5.361e-21 0.0 133.17 0.0
S330788 175.1709 124.3951 5.288e-17 7.935e-17 1.322e-16 0.0 131.49 0.0
S330789 175.1967 124.3727 5.068e-17 1.068e-16 3.578e-16 0.0 134.58 1.0
S330790 175.2182 124.3623 6.510000000000001e-20 9.899000000000001e-20 1.669e-19 0.0 131.74 0.0
S330791 175.1764 124.3896 7.856e-23 2.0659999999999998e-22 1.15e-21 0.0 133.94 0.0
S330792 175.1952 124.3732 3.649e-18 3.818e-18 3.059e-18 0.0 133.35 0.0
S330793 175.1728 124.3571 2.476e-18 2.653e-18 2.266e-18 0.0 133.73 0.0
S330794 175.1708 124.3503 3.15e-17 5.3e-17 1.165e-16 0.0 135.3 0.0
S330795 175.1767 124.3575 6.597e-21 1.135e-20 2.4680000000000003e-20 0.0 133.89 0.0
S330796 175.2131 124.3687 3.1089999999999998e-22 7.4959999999999995e-22 3.414e-21 0.0 133.22 0.0
S330797 175.1571 124.3619 8.14e-19 9.639e-19 1.003e-18 0.0 135.11 0.0
S330798 175.2007 124.3626 2.931e-23 8.676999999999999e-23 5.734999999999999e-22 0.0 134.53 0.0
S330799 175.1799 124.3797 8.238000000000001e-21 1.5030000000000002e-20 3.706e-20 0.0 133.63 0.0
S330800 175.1635 124.3821 6.345e-20 9.313000000000001e-20 1.468e-19 0.0 134.12 0.0
S330801 175.2104 124.3589 6.846e-18 6.544e-18 4.195e-18 0.0 135.28 0.0
S330802 175.1461 124.3794 5.869e-17 8.934e-17 1.526e-16 0.0 132.58 0.0
S330803 175.172 124.3483 4.314e-24 1.548e-23 1.63e-22 0.001 134.57 0.0
