Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S139557 60.7453 122.6822 4.9149999999999996e-23 1.4e-22 8.821e-22 0.0 104.2 0.0
S139558 60.7915 122.6951 2.16e-18 2.329e-18 1.939e-18 0.0 104.71 0.0
S139559 60.7249 122.7008 1.324e-19 1.983e-19 3.282e-19 0.0 103.84 0.0
S139560 60.7433 122.6671 3.4409999999999996e-22 7.769999999999999e-22 2.978e-21 0.0 103.37 0.0
S139561 60.7151 122.6881 6.313e-18 6.045e-18 3.941e-18 0.0 103.03 0.0
S139562 60.7139 122.6867 2.212e-20 3.6070000000000003e-20 7.036e-20 0.0 103.01 0.0
S139563 60.7367 122.6836 6.94e-20 1.009e-19 1.59e-19 0.0 102.6 0.0
S139564 60.7729 122.688 1.8210000000000001e-25 8.2590000000000005e-25 1.425e-23 0.0 104.65 0.0
S139565 60.7503 122.6943 3.972e-21 2.639e-21 8.477999999999999e-22 0.0 104.74 0.0
S139566 60.7612 122.5489 1.573e-19 2.298e-19 3.666e-19 0.0 103.31 0.0
S139567 60.7582 122.7012 2.877e-21 1.952e-21 6.726e-22 0.0 104.91 0.0
S139568 60.8361 122.6692 2.076e-13 2.738e-13 3.466e-13 0.0 104.58 0.0
S139569 60.7001 122.6928 4.233e-18 4.212e-18 3.036e-18 0.0 103.31 0.0
S139570 60.7359 122.7097 1.612e-20 2.5240000000000003e-20 4.555e-20 0.0 104.49 0.0
S139571 60.6736 122.659 8.705999999999999e-24 2.846e-23 2.4099999999999997e-22 0.0 102.68 0.0
S139572 60.7446 122.6817 1.429e-18 1.591e-18 1.408e-18 0.0 104.05 0.0
S139573 60.7782 122.6586 3.513e-20 5.49e-20 9.662e-20 0.0 103.93 0.0
S139574 60.7372 122.707 1.192e-19 1.689e-19 2.385e-19 0.0 104.34 0.0
S139575 60.8487 122.6458 6.712999999999999e-23 1.6379999999999998e-22 7.504999999999999e-22 0.0 104.19 0.0
S139576 60.7276 122.672 8.551e-22 1.9230000000000002e-21 7.403e-21 0.0 102.93 0.0
S139577 60.7521 122.6919 9.261e-19 1.089e-18 1.067e-18 0.0 104.69 0.0
S139578 60.738 122.6824 4.814e-22 1.096e-21 4.171e-21 0.0 102.69 0.0
S139579 60.7855 122.686 5.121e-23 1.589e-22 1.236e-21 0.0 104.74 0.0
S139580 60.712 122.6761 7.469e-22 1.438e-21 4.016e-21 0.0 102.7 0.0
S139581 60.7372 122.6827 5.113999999999999e-22 1.2260000000000001e-21 5.527e-21 0.0 103.44 0.0
S139582 60.7488 122.7002 8.986e-18 8.896e-18 6.478e-18 0.0 104.77 0.0
S139583 60.7561 122.6715 2.014e-21 4.116e-21 1.3340000000000002e-20 0.0 103.97 0.0
S139584 60.7464 122.6778 5.011e-18 5.031e-18 3.722e-18 0.0 103.92 0.0
S139585 60.7368 122.6851 1.335e-18 1.525e-18 1.479e-18 0.0 102.89 0.0
S139586 60.7527 122.6847 5.1259999999999995e-23 1.3909999999999999e-22 7.93e-22 0.0 104.41 0.0
S139587 60.7574 122.6883 2.153e-19 2.83e-19 3.462e-19 0.0 104.67 0.0
