Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S209375 220.411 154.7754 5.471e-18 5.532e-18 4.077e-18 0.0 104.07 0.0
S209376 220.0607 154.8729 2.391e-13 1.629e-13 5.431e-14 0.0 103.05 0.0
S209377 220.4421 154.8393 6.389e-17 1.022e-16 1.888e-16 0.0 104.02 0.0
S209378 220.4525 154.8564 5.21e-22 1.2380000000000001e-21 5.275e-21 0.0 103.08 0.0
S209379 220.6137 154.863 1.66e-18 1.794e-18 1.553e-18 0.0 105.88 0.0
S209380 220.4554 154.8628 3.623e-21 6.558e-21 1.649e-20 0.0 105.33 0.0
S209381 220.5395 154.925 3.776e-26 2.114e-25 5.503e-24 0.0 105.23 0.0
S209382 220.461 154.8595 3.214e-18 3.479e-18 2.848e-18 0.0 105.08 0.0
S209383 220.5722 154.9088 2.346e-21 4.701e-21 1.473e-20 0.0 105.47 0.0
S209384 220.4831 154.9586 1.283e-23 3.54e-23 2.125e-22 0.0 104.78 0.0
S209385 220.4555 154.8417 6.506e-22 1.472e-21 6.026e-21 0.0 104.37 0.0
S209386 220.4195 154.8485 2.7850000000000002e-21 5.436e-21 1.5860000000000002e-20 0.0 103.33 0.0
S209387 220.4367 154.881 1.016e-20 1.7990000000000003e-20 4.314e-20 0.0 104.25 0.0
S209388 220.6206 154.7573 1.731e-19 2.405e-19 3.412e-19 0.0 105.11 0.0
S209389 220.5555 154.8446 1.43e-17 1.327e-17 8.539e-18 0.0 105.75 0.0
S209390 220.3764 154.8875 9.275e-21 1.5620000000000002e-20 3.387e-20 0.0 103.53 0.0
S209391 220.3506 154.8421 8.992e-22 1.895e-21 6.388e-21 0.0 103.17 0.0
S209392 220.4381 154.855 6.431e-24 2.0759999999999999e-23 1.7089999999999998e-22 0.0 103.34 0.0
S209393 220.3939 154.8772 6.29e-13 4.367e-13 1.58e-13 0.0 103.84 0.0
S209394 220.4262 154.8534 1.0550000000000001e-20 1.835e-20 4.183e-20 0.0 103.33 0.0
S209395 220.2282 154.8439 2.781e-21 5.747e-21 1.8780000000000003e-20 0.0 103.03 0.0
S209396 220.5415 154.7619 6.301e-21 1.118e-20 2.6520000000000002e-20 0.0 104.75 0.0
S209397 220.3923 154.899 1.988e-17 2.663e-17 3.471e-17 0.0 104.12 0.0
S209398 220.6642 154.954 1.589e-21 3.488e-21 1.3020000000000001e-20 0.0 105.36 0.0
S209399 220.363 154.832 3.2219999999999996e-23 8.958e-23 5.462e-22 0.0 103.37 0.0
S209400 220.5495 154.8422 8.625999999999999e-22 1.795e-21 5.8900000000000004e-21 0.0 105.57 0.0
S209401 220.4034 154.848 2.883e-24 1.1e-23 1.3149999999999998e-22 0.0 103.29 0.0
