Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S300145 231.0316 123.4258 4.019e-24 1.6759999999999998e-23 2.4239999999999997e-22 0.0 89.84 0.0
S300146 231.1803 123.4234 1.725e-20 2.9920000000000004e-20 6.936000000000001e-20 0.0 88.3 0.0
S300147 230.9936 123.4043 5.611e-22 1.286e-21 4.982e-21 0.0 90.61 0.0
S300148 231.0321 123.3826 9.724e-18 9.249e-18 5.979e-18 0.0 91.21 0.0
S300149 231.1398 123.4077 6.072e-19 7.401e-19 8.073e-19 0.0 88.52 0.0
S300150 230.9899 123.3993 1.974e-18 2.112e-18 1.787e-18 0.0 90.56 0.0
S300151 231.0606 123.436 1.092e-16 8.67e-17 3.896e-17 0.0 88.87 0.0
S300152 231.0871 123.4126 1.0270000000000001e-20 1.9310000000000002e-20 4.9780000000000006e-20 0.0 88.87 1.0
S300153 231.0875 123.3916 1.18e-18 1.315e-18 1.161e-18 0.0 89.62 0.0
S300154 231.0684 123.3952 1.317e-17 2.497e-17 6.837e-17 0.0 90.46 0.0
S300155 231.1052 123.4063 3.267e-17 5.653e-17 1.274e-16 0.0 88.8 0.0
S300156 231.0347 123.3212 1.226e-25 5.920000000000001e-25 1.1539999999999999e-23 0.0 90.79 0.0
S300157 231.0851 123.4139 2.294e-22 5.650999999999999e-22 2.662e-21 0.0 88.39 0.0
S300158 231.0585 123.3887 2.9519999999999996e-23 8.587999999999999e-23 5.795999999999999e-22 0.0 90.75 0.0
S300159 231.0675 123.4152 1.658e-21 3.536e-21 1.1880000000000001e-20 0.0 90.86 0.0
S300160 231.0834 123.4071 2.0310000000000002e-20 3.3220000000000005e-20 6.926e-20 0.001 89.27 0.0
S300161 231.0718 123.459 3.258e-20 4.8550000000000005e-20 7.969e-20 0.0 88.39 1.0
S300162 231.0889 123.5078 2.6960000000000003e-20 4.25e-20 7.589000000000001e-20 0.0 88.08 0.0
S300163 231.0419 123.4646 5.547e-25 2.242e-24 2.953e-23 0.0 89.0 0.0
S300164 231.1089 123.4345 9.039e-23 2.3e-22 1.141e-21 0.0 87.4 0.0
S300165 231.1064 123.4402 1.6510000000000001e-21 3.484e-21 1.1270000000000002e-20 0.0 87.57 0.0
S300166 231.0111 123.3852 1.588e-21 3.086e-21 8.894e-21 0.0 91.14 0.0
S300167 231.0871 123.4219 3.158e-23 8.219e-23 4.351e-22 0.0 87.97 0.0
S300168 231.0132 123.4314 2.0259999999999999e-22 4.849999999999999e-22 2.1550000000000002e-21 0.0 89.93 0.0
S300169 231.0882 123.4019 3.813e-24 1.2629999999999999e-23 1.083e-22 0.0 89.26 0.0
S300170 231.0743 123.4073 2.6099999999999997e-22 5.615999999999999e-22 1.953e-21 0.0 90.42 0.0
S300171 231.0785 123.42 1.254e-24 4.968e-24 6.193e-23 0.0 87.95 0.0
S300172 231.0468 123.3855 5.361e-18 5.58e-18 4.393e-18 0.0 91.05 0.0
S300173 231.1067 123.3366 4.1529999999999995e-22 9.905999999999999e-22 4.234e-21 0.0 89.85 0.0
S300174 230.9938 123.3494 3.469e-19 4.553e-19 5.651e-19 0.0 91.34 0.0
S300175 231.0922 123.4363 2.8259999999999997e-22 6.780999999999999e-22 2.901e-21 0.0 87.9 0.0
S300176 231.0934 123.5259 6.744000000000001e-20 9.450000000000001e-20 1.417e-19 0.0 87.93 0.0
S300177 231.078 123.4037 1.3419999999999998e-22 3.5979999999999997e-22 2.027e-21 0.0 89.57 0.0
S300178 231.0045 123.301 2.226e-23 6.593999999999999e-23 4.559e-22 0.0 91.02 0.0
S300179 231.0473 123.3834 3.6319999999999995e-22 8.4319999999999995e-22 3.4650000000000004e-21 0.0 91.08 0.0
S300180 231.033 123.4369 2.711e-21 5.3080000000000004e-21 1.521e-20 0.0 89.57 0.0
S300181 231.0745 123.3766 1.412e-24 5.0639999999999996e-24 5.445e-23 0.0 90.17 0.0
S300182 231.071 123.4144 2.575e-18 2.911e-18 2.675e-18 0.0 90.84 0.0
S300183 231.16 123.389 5.733e-13 3.931e-13 1.36e-13 0.0 88.68 0.0
S300184 231.0809 123.4216 9.904e-24 2.852e-23 1.9439999999999998e-22 0.0 88.05 0.0
S300185 231.0939 123.4468 1.651e-24 6.174e-24 7.026e-23 0.0 87.84 0.0
S300186 231.0989 123.3812 4.177e-17 3.362e-17 1.559e-17 0.0 89.45 0.0
S300187 231.0696 123.4145 1.886e-22 4.481e-22 2.055e-21 0.0 91.69 0.0
S300188 231.1105 123.4138 2.1109999999999998e-22 4.874e-22 1.93e-21 0.0 88.43 0.0
S300189 231.027 123.3855 3.568e-23 1.059e-22 7.359999999999999e-22 0.0 91.16 0.0
S300190 231.0469 123.3764 8.951e-19 9.741e-19 8.396e-19 0.0 91.03 0.0
S300191 231.0668 123.4128 1.681e-21 3.663e-21 1.3640000000000003e-20 0.0 90.94 0.0
S300192 231.0732 123.4049 1.56e-12 1.341e-12 7.337e-13 0.0 89.85 1.0
S300193 231.0708 123.4028 4.908e-21 8.804e-21 2.215e-20 0.0 90.21 0.0
S300194 231.1834 123.4449 6.167e-19 7.257e-19 7.273e-19 0.0 87.87 0.0
S300195 230.855 123.3727 5.502999999999999e-22 1.167e-21 3.91e-21 0.0 90.71 0.0
S300196 231.0749 123.3868 3.977e-23 1.109e-22 6.488e-22 0.0 90.07 0.0
S300197 231.1056 123.3815 6.538e-24 2.244e-23 2.0959999999999998e-22 0.0 89.35 0.0
S300198 231.0209 123.4064 3.658e-19 4.678e-19 5.695e-19 0.0 90.88 0.0
S300199 231.0959 123.4229 6.634e-18 6.678e-18 4.926e-18 0.0 87.73 0.0
S300200 231.0747 123.4749 2.151e-21 1.533e-21 5.5489999999999995e-22 0.0 88.23 0.0
S300201 231.0555 123.4613 1.491e-21 3.173e-21 1.0830000000000001e-20 0.0 88.65 0.0
S300202 231.0646 123.4267 1.2349999999999999e-22 3.125e-22 1.497e-21 0.0 88.98 0.0
S300203 231.0834 123.4188 1.752e-18 1.962e-18 1.761e-18 0.0 88.03 0.0
S300204 230.9814 123.3345 2.696e-24 9.428e-24 9.352999999999999e-23 0.0 91.35 0.0
S300205 231.0643 123.368 3.395e-20 5.811000000000001e-20 1.253e-19 0.0 90.36 0.0
S300206 231.0756 123.4346 9.711000000000001e-25 3.9709999999999996e-24 5.382e-23 0.0 88.29 0.0
S300207 230.994 123.4088 1.475e-18 1.632e-18 1.465e-18 0.0 90.47 0.0
S300208 231.0448 123.3959 1.467e-19 2.079e-19 2.994e-19 0.0 90.98 0.0
