Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S329738 250.9623 118.5213 2.306e-21 6.4e-21 3.8800000000000006e-20 0.0 27.58 0.0
S329739 250.8884 118.614 1.0739999999999998e-22 3.8489999999999996e-22 4.019e-21 0.0 29.68 0.0
S329740 251.0055 118.4477 1.718e-17 1.998e-17 1.969e-17 0.001 26.58 0.0
S329741 250.9375 118.5923 6.552e-18 8.485e-18 1.062e-17 0.0 29.85 0.0
S329742 250.9146 118.5838 1.678e-21 4.53e-21 2.6860000000000003e-20 0.0 29.51 0.0
S329743 250.9221 118.4947 8.17e-21 2.0520000000000002e-20 1.009e-19 0.0 27.55 0.0
S329744 250.9455 118.5313 7.051e-22 2.134e-21 1.518e-20 0.0 28.05 0.0
S329745 250.9078 118.5966 3.778e-18 5.098e-18 6.629e-18 0.0 29.67 0.0
S329746 251.0134 118.4669 1.955e-16 1.809e-16 1.137e-16 0.0 27.05 0.0
S329747 250.7502 118.922 1.014e-24 5.48e-24 1.295e-22 0.0 30.66 0.0
S329748 250.9934 118.8578 4.9460000000000004e-20 9.039000000000001e-20 2.301e-19 0.0 29.45 0.0
S329749 250.9071 118.6067 6.762e-21 1.488e-20 5.773e-20 0.001 29.86 0.0
S329750 250.8791 118.5729 1.246e-18 1.854e-18 3.02e-18 0.0 29.9 0.0
S329751 250.9539 118.5141 2.363e-17 2.636e-17 2.36e-17 0.0 27.29 0.0
S329752 250.9938 118.5139 4.9650000000000005e-20 3.4680000000000004e-20 1.2080000000000002e-20 0.0 27.66 0.0
S329753 250.8068 118.3728 9.799e-19 1.414e-18 2.225e-18 0.0 28.12 0.0
S329754 250.9345 118.5734 6.618e-21 1.5e-20 5.932e-20 0.0 30.1 0.0
S329755 250.9538 118.6303 5.473e-18 6.647e-18 7.129e-18 0.0 29.28 0.0
S329756 251.0773 118.1892 2.469e-19 4.387e-19 1.014e-18 0.0 26.32 0.0
S329757 250.9591 118.4383 4.912e-22 1.482e-21 1.0760000000000001e-20 0.0 26.67 0.0
S329758 250.6877 118.5132 6.727e-18 8.303e-18 9.29e-18 0.0 28.6 0.0
S329759 251.0693 118.2731 2.118e-22 6.0249999999999995e-22 3.847e-21 0.0 26.42 0.0
S329760 251.0746 118.4361 5.695e-19 9.147e-19 1.754e-18 0.001 27.72 0.0
S329761 250.9892 118.6207 1.103e-22 3.6509999999999997e-22 3.104e-21 0.0 29.1 0.0
S329762 250.9962 118.5072 4.215e-17 4.553e-17 3.857e-17 0.0 27.64 0.0
S329763 250.9468 118.5595 2.629e-22 7.085999999999999e-22 3.96e-21 0.0 27.17 0.0
S329764 250.8985 118.5197 1.837e-21 4.651e-21 2.336e-20 0.0 27.57 0.0
S329765 250.9327 118.4204 2.376e-21 5.779e-21 2.7090000000000004e-20 0.0 26.56 0.0
S329766 251.273 117.7289 4.146e-20 8.513000000000001e-20 2.636e-19 0.0 26.28 0.0
S329767 250.8413 118.8331 1.186e-17 1.4e-17 1.375e-17 0.0 30.65 0.0
S329768 250.9195 118.5346 2.432e-18 3.361e-18 4.741e-18 0.0 27.53 0.0
S329769 250.8902 118.7444 1.327e-16 1.294e-16 8.575e-17 0.0 30.46 0.0
S329770 250.9281 118.6183 1.88e-19 3.189e-19 7.011e-19 0.0 29.97 0.0
S329771 250.9281 118.3693 3.013e-15 6.605e-15 2.518e-14 0.0 27.43 1.0
S329772 250.8579 118.8429 9.166e-18 1.117e-17 1.217e-17 0.0 30.42 0.0
S329773 250.9145 118.5691 2.201e-19 3.853e-19 8.781e-19 0.0 29.8 0.0
S329774 250.8045 118.8246 3.031e-21 7.337e-21 3.348e-20 0.001 30.66 0.0
S329775 250.8076 118.901 6.716000000000001e-20 1.414e-19 4.724e-19 0.0 30.65 0.0
S329776 250.8703 118.6543 3.2680000000000004e-20 6.730000000000001e-20 2.142e-19 0.0 30.25 0.0
S329777 250.9078 118.5479 3.701e-18 4.789e-18 5.794e-18 0.0 28.54 0.0
S329778 251.0079 118.4614 5.018e-16 4.387e-16 2.352e-16 0.001 27.57 0.0
S329779 250.8532 118.7013 8.479e-19 1.238e-18 1.916e-18 0.0 30.52 0.0
S329780 250.8825 118.6091 1.617e-16 2.586e-16 4.971e-16 0.0 29.99 0.0
S329781 250.9548 118.4641 2.11e-16 1.947e-16 1.197e-16 0.0 26.75 0.0
S329782 251.183 118.1461 6.091e-20 1.185e-19 3.368e-19 0.0 26.68 0.0
S329783 250.9931 118.5097 1.104e-19 2.011e-19 5.142e-19 0.0 27.64 0.0
S329784 250.9026 118.5723 3.577e-28 5.025e-27 9.165e-25 0.0 29.32 0.0
S329785 250.8767 118.6398 6.334e-18 7.61e-18 8.123e-18 0.0 29.93 0.0
S329786 251.0668 118.5724 1.422e-17 1.73e-17 1.813e-17 0.0 28.34 0.0
S329787 250.8335 118.837 2.948e-22 9.716e-22 8.224e-21 0.0 30.46 0.0
S329788 250.93 118.6012 2.907e-17 3.246e-17 2.929e-17 0.0 29.32 0.0
S329789 250.9147 118.566 3.017e-17 3.425e-17 3.211e-17 0.0 29.0 0.0
S329790 251.0345 118.3541 3.4619999999999995e-22 1.027e-21 6.858e-21 0.0 26.83 0.0
S329791 250.8944 118.6645 1.177e-22 3.9659999999999995e-22 3.6e-21 0.0 30.33 0.0
S329792 251.0434 118.4021 2.626e-21 6.6150000000000004e-21 3.277e-20 0.0 26.53 0.0
S329793 250.9344 118.5085 3.662e-18 4.967e-18 6.443e-18 0.0 27.16 0.0
S329794 250.9567 118.5238 2.921e-19 4.922e-19 1.043e-18 0.0 27.68 0.0
S329795 251.0225 118.6785 5.204e-18 6.568e-18 7.791e-18 0.0 28.99 0.0
S329796 250.923 118.5785 5.092e-19 8.007e-19 1.455e-18 0.0 29.06 0.0
S329797 250.8262 118.9725 6.645e-16 5.853e-16 3.23e-16 0.0 30.52 0.0
S329798 250.9428 118.5615 3.645e-19 5.849e-19 1.102e-18 0.0 28.55 0.0
S329799 250.9236 118.5645 1.861e-19 3.556e-19 9.648e-19 0.0 30.23 0.0
S329800 250.9114 118.5499 6.661999999999999e-22 1.779e-21 9.989e-21 0.0 27.06 0.0
S329801 250.9529 118.5559 1.9550000000000002e-20 4.2870000000000006e-20 1.599e-19 0.0 27.08 0.0
S329802 250.8367 118.7946 1.354e-19 2.412e-19 5.705e-19 0.0 30.53 0.0
S329803 250.9082 118.601 3.075e-21 7.368e-21 3.3490000000000006e-20 0.0 29.72 0.0
S329804 250.8849 118.7755 2.84e-19 4.677e-19 9.938e-19 0.0 30.37 0.0
S329805 251.0213 118.5095 4.884e-21 1.201e-20 5.465000000000001e-20 0.0 27.1 0.0
S329806 251.1416 117.9077 5.36e-22 1.615e-21 1.1020000000000001e-20 0.0 26.34 0.0
S329807 250.9564 118.5917 9.703e-18 1.172e-17 1.257e-17 0.001 28.89 0.0
S329808 250.9879 118.7542 2.331e-18 3.176e-18 4.333e-18 0.0 29.56 0.0
S329809 251.0165 118.3026 3.196e-20 6.206000000000001e-20 1.709e-19 0.0 26.44 0.0
S329810 250.8747 118.9345 4.15e-22 1.209e-21 7.978000000000001e-21 0.0 30.19 0.0
S329811 250.9831 118.5474 7.279e-21 1.7340000000000002e-20 7.732e-20 0.0 28.11 0.0
S329812 250.9394 118.526 8.185e-19 1.241e-18 2.141e-18 0.0 27.68 0.0
S329813 250.7571 118.7819 3.677e-17 4.095e-17 3.717e-17 0.0 30.06 0.0
S329814 250.9146 118.5654 7.957e-20 1.477e-19 3.846e-19 0.0 28.94 0.0
S329815 251.0059 118.4044 8.184e-20 1.531e-19 4.042e-19 0.0 26.64 0.0
S329816 251.221 118.0176 1.197e-17 1.46e-17 1.554e-17 0.0 26.53 0.0
S329817 250.8742 118.5677 2.3040000000000002e-20 4.8880000000000006e-20 1.721e-19 0.0 29.05 0.0
S329818 250.9435 118.5791 2.648e-18 3.544e-18 4.752e-18 0.0 29.41 0.0
S329819 250.7222 118.7782 8.408e-18 1.088e-17 1.291e-17 0.0 29.93 0.0
S329820 250.9462 118.5048 6.621e-21 1.466e-20 5.576e-20 0.0 27.28 0.0
S329821 250.882 118.6642 3.635e-18 4.662e-18 5.625e-18 0.0 30.31 0.0
S329822 250.9042 118.5572 2.408e-23 8.915e-23 9.468e-22 0.0 28.95 0.0
S329823 250.6891 119.1917 3.3080000000000002e-21 8.561e-21 4.4120000000000006e-20 0.0 30.76 0.0
S329824 250.6434 119.2576 1.423e-21 3.493e-21 1.684e-20 0.0 30.72 0.0
S329825 250.8541 118.6471 2.5969999999999997e-23 1.0779999999999998e-22 1.542e-21 0.0 29.26 0.0
S329826 250.7692 118.4943 3.454e-18 4.856e-18 7.149e-18 0.0 28.48 0.0
S329827 250.9442 118.5334 2.161e-21 5.01e-21 2.1410000000000002e-20 0.0 27.83 1.0
S329828 250.9126 118.7516 1.714e-19 3.123e-19 7.477e-19 0.0 30.34 0.0
S329829 250.9915 118.4635 1.559e-17 1.759e-17 1.672e-17 0.0 27.36 0.0
S329830 250.9648 118.3759 8.865e-21 2.187e-20 1.002e-19 0.0 26.74 0.0
S329831 250.8956 118.5148 1.382e-21 4.081e-21 2.781e-20 0.0 28.27 0.0
S329832 250.9746 118.5612 4.837e-21 1.0620000000000001e-20 3.8870000000000006e-20 0.0 28.33 0.0
