Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S311087 195.0891 68.1631 6.754e-19 7.699e-19 7.331e-19 0.0 75.41 0.0
S311088 195.1066 68.1412 1.8789999999999997e-22 4.356999999999999e-22 1.801e-21 0.0 74.14 0.0
S311089 195.1055 68.178 6.587e-20 9.725e-20 1.521e-19 0.0 76.26 0.0
S311090 195.0873 68.1528 4.801999999999999e-22 1.054e-21 3.776e-21 0.0 74.33 0.0
S311091 195.0912 68.1422 2.135e-16 6.55e-16 4.882e-15 0.0 73.22 1.0
S311092 195.0979 68.1526 3.4989999999999995e-22 7.618999999999999e-22 2.744e-21 0.0 74.63 0.0
S311093 195.1118 68.1157 4.04e-23 9.444e-23 4.061e-22 0.0 73.81 0.0
S311094 195.104 68.1724 1.758e-19 2.324e-19 2.853e-19 0.0 76.07 0.0
S311095 195.0934 68.1543 1.695e-21 3.104e-21 7.979e-21 0.0 74.43 0.0
S311096 195.0739 68.0304 2.09e-23 5.902e-23 3.5809999999999995e-22 0.0 72.89 0.0
S311097 195.1318 68.134 3.49e-22 7.707e-22 2.887e-21 0.0 74.55 1.0
S311098 195.074 68.2055 3.279e-19 4e-19 4.406e-19 0.0 75.41 0.0
S311099 195.0549 68.134 6.844e-21 1.2070000000000001e-20 2.85e-20 0.0 73.54 0.0
S311100 195.0688 68.2108 4.185e-19 5.255e-19 6.077e-19 0.0 75.54 0.0
S311101 195.0838 68.1574 5.003e-22 1.089e-21 4.007e-21 0.0 74.48 0.0
S311102 195.0934 68.2047 7.25e-18 1.23e-17 2.718e-17 0.0 76.06 0.0
S311103 195.0842 68.103 5.76e-19 6.795e-19 6.833e-19 0.0 73.02 0.0
S311104 195.0986 68.159 9.841000000000001e-20 1.39e-19 2.128e-19 0.0 75.52 0.0
S311105 195.0888 68.1284 2.05e-21 1.401e-21 4.841e-22 0.0 73.07 0.0
S311106 195.0778 68.1433 4.677e-18 4.646e-18 3.399e-18 0.0 73.69 0.0
S311107 195.0195 68.1043 4.956e-19 5.751e-19 5.877e-19 0.0 73.27 0.0
S311108 195.0838 68.1377 1.829e-17 1.652e-17 9.353e-18 0.0 73.21 0.0
S311109 194.9041 68.1378 2.924e-18 3.097e-18 2.45e-18 0.0 74.02 0.0
S311110 195.095 68.1436 4.3510000000000005e-20 6.562000000000001e-20 1.116e-19 0.0 73.21 0.0
S311111 195.1147 68.1505 1.432e-17 1.315e-17 7.775e-18 0.0 74.74 0.0
S311112 195.0914 68.1565 3.639e-21 6.383e-21 1.5090000000000003e-20 0.001 74.92 0.0
S311113 195.0987 68.1525 4.4199999999999995e-22 9.983e-22 3.876e-21 0.0 74.34 0.0
S311114 195.0721 68.1395 1.128e-19 1.517e-19 1.979e-19 0.0 73.38 0.0
S311115 195.1523 68.1836 1.012e-17 9.406e-18 5.693e-18 0.0 75.72 0.0
S311116 195.1441 68.1173 5.076e-19 6.296e-19 6.899e-19 0.0 74.29 0.0
S311117 195.0985 68.1528 1.074e-19 1.458e-19 2.017e-19 0.0 76.27 0.0
S311118 195.1103 68.1731 1.119e-18 1.289e-18 1.247e-18 0.0 76.22 0.0
S311119 195.0695 68.1096 6.8e-21 1.123e-20 2.2540000000000003e-20 0.0 73.04 0.0
S311120 195.142 68.2963 1.0359999999999999e-22 2.296e-22 8.657999999999999e-22 0.0 76.36 0.0
S311121 195.1037 68.1536 1.015e-17 1.648e-17 3.219e-17 0.0 74.72 0.0
S311122 195.1152 68.2046 2.407e-21 1.627e-21 5.396999999999999e-22 0.0 76.31 0.0
S311123 195.0695 68.138 1.2e-17 2.19e-17 5.397e-17 0.0 73.57 0.0
S311124 195.0996 68.152 6.892000000000001e-20 9.716e-20 1.462e-19 0.0 73.5 0.0
S311125 195.0918 68.0668 6.503e-23 1.7659999999999999e-22 1.0150000000000001e-21 0.0 73.1 0.0
S311126 195.0876 68.2013 1.9529999999999997e-22 4.2329999999999994e-22 1.584e-21 0.0 75.7 0.0
S311127 195.0947 68.1537 6.041e-21 1.0890000000000002e-20 2.6470000000000004e-20 0.0 74.22 0.0
S311128 195.1245 68.1726 3.266e-18 3.379e-18 2.551e-18 0.0 75.7 0.0
S311129 195.1259 68.1613 2.0949999999999998e-23 6.302e-23 4.378e-22 0.0 75.27 0.0
S311130 195.0808 68.1425 3.693e-18 3.819e-18 3.035e-18 0.0 73.6 0.0
S311131 195.0951 68.1543 2.4980000000000003e-25 1.224e-24 2.4299999999999998e-23 0.0 74.88 0.0
S311132 195.1106 68.2393 8.704e-13 6.775e-13 2.888e-13 0.0 76.36 1.0
S311133 195.1544 68.1139 3.5279999999999995e-22 8.142999999999999e-22 3.298e-21 0.0 74.37 0.0
S311134 195.1012 68.1665 3.656e-18 3.618e-18 2.593e-18 0.0 75.9 0.0
S311135 195.0879 68.1441 5.756e-20 7.927e-20 1.136e-19 0.0 73.32 0.0
S311136 195.0944 68.1614 1.9769999999999998e-22 4.941e-22 2.385e-21 0.0 75.62 0.0
S311137 195.1053 68.1619 2.308e-24 8.081e-24 7.939e-23 0.0 75.9 0.0
S311138 195.0659 68.0851 1.712e-20 2.712e-20 5.085e-20 0.0 72.8 0.0
S311139 195.0821 68.0926 8.151e-19 9.043e-19 8.081e-19 0.0 72.93 0.0
S311140 195.0662 68.2102 6.325e-18 1.273e-17 3.969e-17 0.0 75.5 0.0
S311141 195.103 68.1532 1.526e-23 4.2259999999999996e-23 2.502e-22 0.0 74.85 0.0
S311142 195.1208 68.1372 1.681e-19 2.197e-19 2.707e-19 0.0 74.33 0.0
S311143 195.0881 68.1505 2.3559999999999996e-22 5.2819999999999995e-22 2.105e-21 0.0 73.51 0.0
S311144 195.0937 68.1545 7.667999999999999e-22 1.679e-21 6.339e-21 0.0 74.06 0.0
S311145 195.0783 68.1959 1.9529999999999998e-24 6.467e-24 5.65e-23 0.0 75.67 0.0
S311146 195.1127 68.1298 3.067e-19 3.592e-19 3.591e-19 0.0 73.92 0.0
S311147 195.0744 68.1304 9.852e-18 9.246e-18 5.975e-18 0.0 73.13 0.0
S311148 195.0704 68.1554 4.5600000000000003e-20 7.054e-20 1.239e-19 0.0 74.29 0.0
S311149 195.0959 68.1379 3.1159999999999997e-22 7.012999999999999e-22 2.75e-21 0.0 73.45 0.0
S311150 195.0414 68.2062 4.38e-19 5.152e-19 5.11e-19 0.0 74.99 0.0
S311151 195.1548 68.1555 1.415e-17 1.286e-17 7.68e-18 0.0 75.1 0.0
S311152 195.09 68.1253 5.723e-23 1.4429999999999999e-22 7.203e-22 0.0 73.14 0.0
S311153 195.0893 68.1514 1.05e-21 2.192e-21 7.549e-21 0.0 73.49 0.0
S311154 195.162 68.1913 4.888999999999999e-22 1.076e-21 4.069e-21 0.0 75.8 0.0
S311155 195.1121 68.1675 1.5939999999999998e-22 3.9249999999999997e-22 1.801e-21 0.0 75.96 0.0
S311156 195.1227 68.1402 6.073e-22 1.221e-21 3.712e-21 0.0 74.59 0.0
S311157 195.0831 68.1287 3.33e-17 2.799e-17 1.397e-17 0.0 73.07 0.0
S311158 195.0962 68.1675 4.503e-24 1.589e-23 1.563e-22 0.0 75.82 0.0
S311159 195.072 68.1341 8.456e-13 6.903e-13 3.269e-13 0.0 73.27 1.0
S311160 195.1652 68.3097 9.655e-13 7.067e-13 2.685e-13 0.0 76.57 0.0
S311161 195.1085 68.234 7.823e-18 1.486e-17 4.135e-17 0.0 76.38 0.0
S311162 195.0295 68.1571 7.337999999999999e-22 1.463e-21 4.447e-21 0.0 74.18 0.0
S311163 195.2021 68.265 1.641e-23 5.216e-23 4.1149999999999995e-22 0.0 76.29 0.0
S311164 195.0958 68.1703 1.3190000000000002e-25 6.671e-25 1.355e-23 0.0 75.6 0.0
S311165 195.0861 68.1008 1.427e-19 2.02e-19 2.925e-19 0.0 73.04 0.0
S311166 195.0461 68.249 7.507000000000001e-20 1.038e-19 1.465e-19 0.0 75.49 0.0
S311167 195.1053 68.1379 4.8410000000000005e-20 7.317000000000001e-20 1.211e-19 0.0 73.94 0.0
S311168 195.1457 68.1414 2.621e-22 6.016e-22 2.466e-21 0.0 74.66 0.0
S311169 195.0122 68.097 7.031e-19 8.068e-19 7.774e-19 0.0 73.26 0.0
S311170 195.0822 68.1496 7.159e-17 1.214e-16 2.626e-16 0.0 73.99 0.0
S311171 195.0978 68.2238 2.531e-22 5.776e-22 2.213e-21 0.0 76.15 0.0
S311172 195.0916 68.1548 1.043e-23 3.2089999999999996e-23 2.3929999999999996e-22 0.0 72.97 0.0
S311173 195.0979 68.1431 1.52e-19 2.176e-19 3.384e-19 0.0 73.87 0.0
S311174 195.1489 68.311 9.487e-19 1.058e-18 9.409e-19 0.0 76.57 0.0
S311175 195.0743 68.1556 9.176999999999999e-23 2.2299999999999996e-22 1.032e-21 0.0 74.23 0.0
S311176 195.0713 68.1221 2.101e-18 2.227e-18 1.795e-18 0.0 72.96 0.0
S311177 195.0927 68.1558 4.747e-18 4.978e-18 3.902e-18 0.0 74.95 0.0
S311178 195.0951 68.1552 5.348999999999999e-22 1.109e-21 3.5720000000000004e-21 0.0 75.49 0.0
S311179 195.0818 68.1492 8.254e-22 1.867e-21 7.48e-21 0.0 73.92 0.0
S311180 195.1332 68.2122 3.633e-24 1.162e-23 9.53e-23 0.0 76.33 0.0
S311181 195.0939 68.1554 2.465e-21 1.634e-21 5.336999999999999e-22 0.0 74.8 0.0
S311182 195.1048 68.1891 1.7150000000000002e-21 1.21e-21 4.280999999999999e-22 0.0 76.27 0.0
S311183 195.0796 68.1023 3.009e-20 4.381e-20 6.954e-20 0.0 72.82 0.0
S311184 195.093 68.1392 3.897e-22 8.599999999999999e-22 3.095e-21 0.0 73.29 0.0
S311185 195.0971 68.1445 2.513e-24 9.667e-24 1.124e-22 0.0 73.62 0.0
S311186 195.1145 68.1712 7.342e-21 1.3080000000000002e-20 3.064e-20 0.0 75.86 0.0
S311187 195.0886 68.168 3.7079999999999996e-22 8.306999999999999e-22 3.301e-21 0.0 75.1 0.0
S311188 195.1094 68.186 1.706e-21 3.532e-21 1.1330000000000001e-20 0.0 76.3 0.0
S311189 195.1318 68.2301 5.807e-19 6.688e-19 6.558e-19 0.0 76.48 0.0
S311190 195.1059 68.1553 1.057e-27 9.082e-27 5.687e-25 0.001 75.09 0.0
S311191 195.0795 68.1616 1.325e-22 3.1279999999999995e-22 1.3390000000000001e-21 0.0 74.65 0.0
S311192 195.1174 68.1957 2.352e-17 2.056e-17 1.17e-17 0.0 76.44 0.0
S311193 195.1049 68.1825 7.779e-26 3.872e-25 7.949e-24 0.0 76.13 0.0
S311194 195.0829 68.1534 3.238e-21 6.332e-21 1.884e-20 0.0 74.15 0.0
S311195 195.0736 68.0759 1.183e-23 3.7999999999999995e-23 3.08e-22 0.0 72.92 0.0
S311196 195.1085 68.1715 2.748e-25 1.196e-24 1.789e-23 0.0 76.07 0.0
S311197 195.1056 68.1532 3.217e-23 1.0049999999999999e-22 7.950999999999999e-22 0.0 74.84 0.0
S311198 195.1007 68.1582 2.392e-23 7.29e-23 5.289999999999999e-22 0.0 76.06 0.0
S311199 195.0876 68.1496 1.593e-13 1.181e-13 4.631e-14 0.0 73.66 0.0
S311200 195.0881 68.158 3.792e-21 6.97e-21 1.773e-20 0.0 74.96 0.0
S311201 195.0941 68.1505 7.858e-24 2.2059999999999999e-23 1.418e-22 0.0 72.86 0.0
S311202 195.0296 68.0854 5.637999999999999e-23 1.3669999999999998e-22 6.046e-22 0.0 72.87 0.0
S311203 195.0896 68.1527 6.5e-23 1.7939999999999998e-22 1.022e-21 0.0 73.52 0.0
S311204 195.1138 68.1451 1.1780000000000001e-20 1.9520000000000002e-20 3.899e-20 0.0 74.6 0.0
S311205 195.0305 68.0337 8.535e-19 9.565e-19 8.747e-19 0.0 72.6 0.0
S311206 195.0637 68.1574 3.465e-19 4.341e-19 4.959e-19 0.0 74.28 1.0
S311207 195.1013 68.1505 2.823e-18 2.911e-18 2.181e-18 0.0 74.04 0.0
S311208 195.1083 68.1633 9.991999999999999e-23 2.5069999999999997e-22 1.2e-21 0.0 75.49 0.0
S311209 195.084 68.1958 7.154e-18 6.622e-18 4.167e-18 0.0 75.69 0.0
S311210 195.1356 68.1691 9.777e-23 2.615e-22 1.476e-21 0.0 75.53 0.0
S311211 195.1355 68.201 2.895e-23 6.876999999999999e-23 3.0839999999999996e-22 0.0 76.22 0.0
S311212 195.0868 68.2039 3.365e-19 3.887e-19 3.875e-19 0.0 75.99 0.0
S311213 195.0921 68.1251 2.572e-13 1.816e-13 6.285e-14 0.0 73.15 0.0
S311214 195.0854 68.1449 5.924e-21 1.0450000000000001e-20 2.4560000000000002e-20 0.0 73.51 0.0
S311215 195.1009 68.174 1.864e-18 2.095e-18 1.933e-18 0.0 76.1 0.0
S311216 195.1775 68.1977 7.91e-18 7.483e-18 4.982e-18 0.0 75.81 0.0
S311217 195.0924 68.1534 1.129e-21 2.276e-21 7.169e-21 0.0 73.7 0.0
S311218 195.0784 68.0329 3.344e-18 6.065e-18 1.481e-17 0.0 72.82 0.0
S311219 195.0962 68.1577 6.576e-17 1.105e-16 2.321e-16 0.0 75.85 0.0
S311220 195.0892 68.175 4.318e-24 1.404e-23 1.192e-22 0.001 75.52 0.0
S311221 195.1248 68.1865 3.8190000000000005e-20 5.572e-20 8.730000000000001e-20 0.0 76.18 0.0
S311222 195.0869 68.1125 1.74e-17 4.222e-17 1.869e-16 0.0 73.07 1.0
S311223 195.097 68.1519 5.32e-19 6.68e-19 7.616e-19 0.0 73.85 0.0
S311224 195.0725 68.1245 4.9479999999999997e-23 1.199e-22 5.328e-22 0.0 72.97 0.0
S311225 195.0801 68.1606 5.807e-25 2.297e-24 2.89e-23 0.0 74.54 0.0
S311226 195.1024 68.1682 3.672e-19 4.559e-19 5.242e-19 0.0 75.94 0.0
S311227 195.0701 68.0858 2.376e-17 4.179e-17 9.892e-17 0.0 72.8 0.0
S311228 195.1261 68.2172 5.457e-20 7.899e-20 1.228e-19 0.0 76.43 0.0
S311229 195.1056 68.1622 1.013e-20 1.576e-20 2.8730000000000005e-20 0.0 75.54 0.0
S311230 195.0375 68.152 9.511999999999999e-23 2.362e-22 1.155e-21 0.0 74.07 0.0
S311231 195.0959 68.1432 6.078e-17 1.58e-16 8.515e-16 0.0 73.81 1.0
S311232 195.0977 68.1647 5.288e-19 5.892e-19 5.197e-19 0.0 75.78 0.0
S311233 195.09 68.1495 2.222e-20 3.34e-20 5.764000000000001e-20 0.001 73.62 0.0
S311234 195.1089 68.1576 4.159e-23 1.136e-22 6.356e-22 0.0 75.04 0.0
S311235 195.0834 68.1429 1.111e-20 2.0000000000000002e-20 4.6150000000000003e-20 0.0 73.63 0.0
S311236 195.1188 68.183 2.5510000000000003e-20 3.7090000000000005e-20 5.743000000000001e-20 0.0 76.06 0.0
S311237 195.0919 68.1523 1.853e-21 3.515e-21 9.854e-21 0.0 74.03 0.0
S311238 195.0431 68.0294 1.934e-21 1.329e-21 4.629e-22 0.0 72.81 0.0
S311239 195.0658 68.1126 3.837e-18 3.837e-18 2.847e-18 0.0 72.92 0.0
S311240 195.1111 68.1611 1.926e-21 1.3420000000000001e-21 4.676e-22 0.0 75.4 0.0
S311241 195.1422 68.2379 4.981e-19 6.166e-19 6.848e-19 0.0 76.45 0.0
S311242 195.0977 68.1318 1.438e-19 1.873e-19 2.255e-19 0.0 73.43 0.0
