Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S029800 115.2133 57.474 7.927e-19 9.373e-19 9.61e-19 0.0 71.49 0.0
S029801 115.236 57.4815 3.065e-23 8.015999999999999e-23 4.194e-22 0.0 70.16 0.0
S029802 115.1798 57.3841 8.523e-22 1.846e-21 6.783e-21 0.0 69.68 0.0
S029803 115.2009 57.4665 3.553e-18 3.933e-18 3.576e-18 0.0 70.26 0.0
S029804 115.1307 57.4595 6.867e-21 1.344e-20 3.843e-20 0.001 70.55 0.0
S029805 115.1054 57.3833 1.426e-12 1.044e-12 4.039e-13 0.0 70.39 0.0
S029806 115.2241 57.5842 4.788999999999999e-22 1.101e-21 4.361e-21 0.0 71.01 0.0
S029807 115.2744 57.4497 3.8629999999999995e-22 9.428999999999999e-22 4.511e-21 0.0 69.49 0.0
S029808 115.2187 57.4687 3.2660000000000002e-21 2.27e-21 7.974e-22 0.0 69.46 0.0
S029809 115.1861 57.4671 9.286999999999999e-23 2.3109999999999996e-22 1.053e-21 0.0 70.74 0.0
S029810 115.144 57.4121 1.106e-25 5.619000000000001e-25 1.188e-23 0.0 70.05 0.0
S029811 115.2315 57.4599 3.623e-20 5.808e-20 1.055e-19 0.0 69.56 0.0
S029812 115.1638 57.4793 4.769e-21 3.194e-21 1.042e-21 0.0 70.92 0.0
S029813 115.2292 57.4567 5.325e-18 5.471e-18 4.22e-18 0.0 69.44 0.0
S029814 115.2857 57.5008 1.8699999999999999e-22 5.436e-22 3.578e-21 0.0 70.08 0.0
S029815 115.2348 57.4686 7.474e-23 2.0049999999999997e-22 1.1280000000000001e-21 0.0 69.44 0.0
S029816 115.1891 57.4784 8.357e-21 1.5230000000000002e-20 3.939e-20 0.0 70.9 0.0
S029817 115.235 57.4635 1.834e-12 1.404e-12 5.946e-13 0.0 69.59 1.0
S029818 115.2183 57.5685 3.409e-17 5.128e-17 8.78e-17 0.0 71.05 0.0
S029819 115.2195 57.4847 2.13e-19 2.876e-19 3.763e-19 0.0 70.77 0.0
S029820 115.2075 57.4749 4.555e-17 6.53e-17 9.583e-17 0.0 70.92 0.0
S029821 115.2109 57.4716 8.438e-17 7.163e-17 3.673e-17 0.0 70.72 0.0
S029822 115.0876 57.3201 6.618000000000001e-20 1.037e-19 1.852e-19 0.0 70.06 0.0
S029823 115.2071 57.5089 5.3660000000000005e-20 7.960000000000001e-20 1.348e-19 0.0 71.14 0.0
S029824 115.2691 57.4883 4.977e-19 6.14e-19 6.843e-19 0.0 70.01 1.0
S029825 115.1866 57.4744 3.7589999999999995e-22 9.716e-22 5.241e-21 0.0 70.73 0.0
S029826 115.2318 57.5928 1.908e-18 2.072e-18 1.776e-18 0.0 70.97 0.0
S029827 115.2691 57.465 1.2000000000000001e-20 2.0820000000000003e-20 4.8430000000000003e-20 0.0 69.52 0.0
S029828 115.2341 57.5042 3.606e-13 2.466e-13 8.436e-14 0.0 70.43 0.0
S029829 115.2262 57.4497 2.732e-22 6.314999999999999e-22 2.606e-21 0.0 69.5 0.0
S029830 115.2233 57.478 7.401e-24 2.5439999999999998e-23 2.368e-22 0.0 70.16 0.0
