Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S357348 125.1155 100.1683 1.069e-18 1.134e-18 9.023e-19 0.0 128.14 0.0
S357349 125.1693 100.1407 6.79e-23 1.707e-22 8.495e-22 0.0 126.98 0.0
S357350 125.1513 100.1502 1.4729999999999998e-23 4.449e-23 3.1139999999999996e-22 0.0 128.01 0.0
S357351 125.1452 100.128 5.324e-18 5.051e-18 3.315e-18 0.0 128.72 0.0
S357352 125.0882 100.0837 8.557e-23 2.139e-22 1.064e-21 0.0 129.01 0.0
S357353 125.203 100.134 1.1150000000000002e-20 1.8750000000000003e-20 4.002e-20 0.0 126.26 0.0
S357354 125.1761 100.1413 3.702e-26 1.873e-25 4.095e-24 0.0 126.66 0.0
S357355 125.1807 100.1439 1.968e-24 7.565e-24 8.99e-23 0.0 126.2 0.0
S357356 125.1685 100.1489 6.099e-21 1.1340000000000002e-20 3.0600000000000005e-20 0.0 127.09 0.0
S357357 125.2239 100.13 1.656e-22 4.0129999999999996e-22 1.757e-21 0.0 126.31 0.0
S357358 125.168 100.1417 1.618e-20 2.629e-20 5.1190000000000003e-20 0.0 126.3 0.0
S357359 125.1652 100.1555 2.414e-19 2.865e-19 2.881e-19 0.0 127.23 0.0
S357360 125.1521 100.1357 1.316e-21 9.02e-22 3.1669999999999997e-22 0.0 128.67 0.0
S357361 125.1784 100.1654 2.533e-22 5.092e-22 1.631e-21 0.0 126.76 0.0
S357362 125.081 100.1654 6.239e-21 1.054e-20 2.3470000000000003e-20 0.0 128.58 0.0
S357363 125.1423 100.1294 4.466e-24 1.5069999999999998e-23 1.388e-22 0.0 128.79 0.0
S357364 125.1557 100.1282 2.6730000000000002e-20 3.927e-20 6.508000000000001e-20 0.0 128.62 0.0
S357365 125.1596 100.1209 6.267e-17 4.78e-17 2.05e-17 0.0 128.39 0.0
S357366 125.1112 100.1221 1.4580000000000001e-21 9.984e-22 3.4059999999999997e-22 0.0 128.83 0.0
S357367 125.1704 100.1387 9.415e-22 6.957999999999999e-22 2.725e-22 0.0 127.06 0.0
S357368 125.1348 100.1234 6.391e-24 1.809e-23 1.1709999999999998e-22 0.0 128.96 0.0
S357369 125.1747 100.1325 1.382e-18 1.467e-18 1.207e-18 0.0 127.08 0.0
S357370 125.1809 100.1452 1.9030000000000002e-20 3.0130000000000004e-20 5.67e-20 0.0 126.21 0.0
S357371 125.1779 100.1387 1.5719999999999998e-22 3.3209999999999995e-22 1.12e-21 0.0 126.26 0.0
S357372 125.1598 100.1206 6.158e-17 4.875e-17 2.254e-17 0.0 128.26 0.0
S357373 125.1984 100.1435 2.04e-17 1.855e-17 1.079e-17 0.0 126.15 0.0
S357374 125.1584 100.1436 3.7919999999999997e-22 7.984999999999999e-22 2.768e-21 0.0 128.0 1.0
S357375 125.1167 100.1177 4.988e-19 6.032e-19 6.588e-19 0.0 129.13 0.0
S357376 125.1656 100.1381 3.5749999999999996e-22 8.874e-22 4.055e-21 0.0 128.63 0.0
S357377 125.1234 100.1094 3.82e-24 1.332e-23 1.243e-22 0.0 128.93 0.0
S357378 125.1702 100.1372 3.1829999999999996e-23 7.977e-23 3.9079999999999995e-22 0.0 126.08 0.0
S357379 125.1591 100.1805 1.316e-23 4.037e-23 2.9269999999999995e-22 0.0 127.36 0.0
S357380 125.2416 100.1374 9.496e-24 2.772e-23 1.8329999999999999e-22 0.0 126.07 0.0
S357381 125.167 100.1365 1.673e-23 4.196e-23 2.0169999999999998e-22 0.0 128.44 0.0
S357382 125.1689 100.1287 1.171e-17 2.72e-17 1.136e-16 0.0 127.76 0.0
S357383 125.1478 100.1217 3.63e-22 8.096999999999999e-22 3.039e-21 0.0 128.62 0.0
S357384 125.2912 100.1166 8.745e-19 9.271e-19 7.627e-19 0.0 126.21 0.0
S357385 125.1861 100.1672 4.0469999999999994e-22 8.904e-22 3.246e-21 0.0 126.31 0.0
S357386 125.0887 100.1135 2.623e-24 9.007e-24 8.175e-23 0.0 129.02 0.0
S357387 125.1879 100.1473 4.584e-22 9.988999999999998e-22 3.64e-21 0.0 126.01 0.0
S357388 125.0448 100.0259 9.675000000000001e-20 1.293e-19 1.715e-19 0.0 128.96 0.0
S357389 125.1741 100.1928 9.238e-18 1.467e-17 2.702e-17 0.0 126.83 0.0
S357390 125.1972 100.1716 6.766e-25 2.481e-24 2.6599999999999997e-23 0.0 126.18 0.0
S357391 125.3112 100.1696 8.418e-21 1.453e-20 3.132e-20 0.0 125.81 0.0
S357392 125.2122 100.162 5.348e-19 6.135e-19 5.91e-19 0.0 125.85 0.0
S357393 125.1967 100.1588 2.365e-24 7.325e-24 5.633e-23 0.0 125.95 0.0
S357394 125.171 100.135 1.1e-19 1.387e-19 1.598e-19 0.0 127.48 0.0
S357395 125.1687 100.1395 2.086e-24 6.734e-24 5.364e-23 0.0 128.26 0.0
S357396 125.1769 100.1362 1.51e-18 1.503e-18 1.079e-18 0.0 126.42 0.0
S357397 125.2959 100.127 4.108e-19 4.906e-19 5.196e-19 0.0 125.98 0.0
