Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S440454 236.0727 73.1597 9.481e-16 8.916e-16 5.784e-16 0.0 5.94 0.0
S440455 236.7128 73.3426 8.91e-15 7.546e-15 4.055e-15 0.0 6.9 0.0
S440456 236.09 72.8584 3.556e-16 3.661e-16 2.864e-16 0.0 3.19 0.0
S440457 236.3125 73.2812 6.081e-16 5.828e-16 4.047e-16 0.0 4.47 0.0
S440458 235.8894 72.7539 8.589e-21 2.094e-20 9.486000000000001e-20 0.0 7.78 0.0
S440459 236.7463 73.5051 8.724e-21 2.2090000000000003e-20 1.078e-19 0.0 6.28 0.0
S440460 236.5133 73.1199 2.2000000000000002e-20 5.827000000000001e-20 3.24e-19 0.0 6.31 0.0
S440461 236.264 72.3735 6.411e-15 1.019e-14 1.912e-14 0.0 8.0 0.0
S440462 236.3462 72.9218 3.188e-15 5.946e-15 1.56e-14 0.0 7.29 0.0
S440463 236.3588 72.8806 1.428e-10 1.354e-10 8.698e-11 0.0 4.28 1.0
S440464 236.365 73.0086 2.409e-15 4.35e-15 1.081e-14 0.0 5.84 0.0
S440465 236.6621 73.4426 3.118e-14 2.31e-14 9.245e-15 0.0 4.09 0.0
S440466 236.304 73.2319 3.156e-21 8.91e-21 5.472000000000001e-20 0.0 3.9 0.0
S440467 236.4987 72.9061 1.488e-16 1.733e-16 1.653e-16 0.0 3.84 0.0
S440468 236.6189 72.864 1.673e-10 1.228e-10 4.878e-11 0.0 4.33 0.0
S440469 236.1334 72.9068 8.957e-15 2.073e-14 8.588e-14 0.0 2.36 1.0
S440470 236.3793 73.1869 9.886e-11 7.533e-11 3.237e-11 0.0 3.62 1.0
S440471 236.2612 72.6577 8.753e-18 1.343e-17 2.363e-17 0.0 7.62 0.0
S440472 236.0566 73.1346 5.305e-21 1.3650000000000002e-20 7.099e-20 0.0 3.08 0.0
S440473 236.2357 73.333 1.632e-11 1.056e-11 3.204e-12 0.0 7.4 0.0
S440474 236.5403 72.8827 1.262e-18 2.21e-18 5.099e-18 0.001 3.28 0.0
S440475 236.4693 73.0183 2.3690000000000002e-21 7.063e-21 4.768e-20 0.001 3.65 0.0
S440476 236.2256 73.091 1.209e-16 1.402e-16 1.357e-16 0.001 3.38 0.0
S440477 236.5496 72.7903 1.1229999999999998e-22 4.244e-22 4.887e-21 0.0 7.17 0.0
S440478 236.6693 72.8235 2.795e-17 3.619e-17 4.271e-17 0.0 5.63 0.0
S440479 236.3651 72.856 2.811e-15 2.358e-15 1.243e-15 0.0 6.73 0.0
S440480 236.338 73.0448 6.265e-21 1.815e-20 1.194e-19 0.0 6.72 0.0
S440481 236.2085 72.7507 2.41e-16 2.514e-16 1.95e-16 0.0 5.15 0.0
S440482 236.6039 73.0451 3.375e-15 7.407e-15 2.765e-14 0.0 6.76 0.0
S440483 236.6425 72.7299 1.137e-16 1.229e-16 1.065e-16 0.0 3.57 0.0
S440484 236.3085 72.9625 8.064e-16 8.172e-16 6.032e-16 0.0 2.91 0.0
S440485 236.5101 72.9233 2.944e-17 3.769e-17 4.502e-17 0.0 7.6 0.0
S440486 236.2997 73.1572 7.384e-19 1.331e-18 3.145e-18 0.0 6.1 0.0
S440487 236.285 73.1263 3.666e-19 2.512e-19 8.374000000000001e-20 0.0 5.06 0.0
S440488 236.4624 73.1679 1.351e-19 2.766e-19 9.108e-19 0.001 6.5 0.0
S440489 236.1645 72.9619 2.714e-15 2.236e-15 1.046e-15 0.0 7.01 0.0
S440490 236.7573 73.0816 6.792e-21 1.884e-20 1.087e-19 0.0 7.55 0.0
S440491 236.3582 72.9285 3.704e-15 3.245e-15 1.753e-15 0.0 3.51 0.0
S440492 236.5921 73.0696 2.529e-16 2.856e-16 2.64e-16 0.0 2.89 0.0
S440493 236.172 73.3148 2.153e-19 4.195e-19 1.241e-18 0.0 6.95 0.0
