Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S267082 235.6707 59.106 4.2670000000000006e-20 6.244000000000001e-20 1.009e-19 0.0 148.53 0.0
S267083 235.6718 59.0779 1.333e-22 3.0849999999999996e-22 1.245e-21 0.0 150.56 0.0
S267084 235.6348 58.9874 2.816e-21 5.321e-21 1.484e-20 0.0 151.74 0.0
S267085 235.6808 59.0814 5.64e-24 2.0239999999999999e-23 2.0409999999999999e-22 0.0 149.01 0.0
S267086 235.7095 59.0813 1.95e-21 1.319e-21 4.425e-22 0.0 149.68 0.0
S267087 235.6987 59.1355 7.425e-25 3.348e-24 5.53e-23 0.0 148.42 0.0
S267088 235.6183 59.0265 1.521e-23 4.117e-23 2.398e-22 0.0 151.32 0.0
S267089 235.6521 59.0244 1.8279999999999998e-22 4.698999999999999e-22 2.459e-21 0.0 151.75 0.0
S267090 235.6764 59.0951 4.811e-24 1.503e-23 1.177e-22 0.0 148.71 0.0
S267091 235.6796 59.0787 9.459e-20 1.393e-19 2.179e-19 0.0 149.88 0.0
S267092 235.6681 59.079 4.1629999999999997e-22 8.997e-22 3.227e-21 0.0 150.49 0.0
S267093 235.6711 59.0822 8.857000000000001e-30 1.3350000000000001e-28 2.772e-26 0.0 149.31 0.0
S267094 235.7385 59.1793 4.992999999999999e-22 1.048e-21 3.518e-21 0.0 148.3 0.0
S267095 235.7044 59.0769 1.1299999999999998e-22 2.5369999999999998e-22 9.891e-22 0.0 149.82 0.0
S267096 235.6736 59.0504 2.863e-20 4.3650000000000005e-20 7.391e-20 0.0 151.3 0.0
S267097 235.6774 59.0607 9.795000000000001e-21 1.5820000000000002e-20 3.086e-20 0.0 151.17 1.0
S267098 235.6715 59.0811 1.96e-22 4.379e-22 1.708e-21 0.0 149.34 0.0
S267099 235.6635 59.0577 5.34e-19 6.035e-19 5.497e-19 0.0 151.39 0.0
S267100 235.6811 59.0858 3.87e-18 3.911e-18 2.812e-18 0.0 148.96 0.0
S267101 235.6721 59.0883 2.234e-18 2.366e-18 1.86e-18 0.0 148.93 0.0
S267102 235.6555 59.0241 3.1679999999999997e-22 7.042999999999999e-22 2.675e-21 0.0 151.75 0.0
S267103 235.7058 59.0372 1.456e-17 1.397e-17 8.85e-18 0.0 150.83 0.0
S267104 235.6923 59.0732 3.6119999999999996e-22 7.454e-22 2.478e-21 0.0 150.14 0.0
S267105 235.6464 59.072 1.032e-17 2.033e-17 5.75e-17 0.0 150.62 0.0
S267106 235.6988 59.0799 1.236e-18 1.332e-18 1.125e-18 0.0 149.57 0.0
S267107 235.6786 59.0768 1.337e-18 1.443e-18 1.183e-18 0.0 150.44 0.0
S267108 235.6794 59.0943 8.124999999999999e-22 1.739e-21 6.209e-21 0.0 148.66 0.0
S267109 235.6656 59.0473 1.951e-23 5.991e-23 4.353e-22 0.0 151.59 0.0
S267110 235.6897 59.0811 1.524e-21 2.896e-21 7.932e-21 0.0 149.54 0.0
S267111 235.681 59.0839 3.748e-20 5.803e-20 1.03e-19 0.0 149.66 0.0
S267112 235.6635 59.0984 8.855e-25 3.55e-24 4.6329999999999997e-23 0.0 148.98 0.0
S267113 235.6702 59.1047 2.3690000000000002e-21 4.374e-21 1.118e-20 0.0 148.67 0.0
S267114 235.6928 59.0987 2.7910000000000002e-21 1.83e-21 5.796999999999999e-22 0.0 148.56 0.0
S267115 235.6856 59.1039 2.703e-22 6.454999999999999e-22 2.865e-21 0.0 148.45 0.0
S267116 235.6597 59.0727 3.386e-22 6.938999999999999e-22 2.3270000000000002e-21 0.0 150.62 0.0
S267117 235.6732 59.0908 5e-18 4.833e-18 3.277e-18 0.0 148.8 0.0
S267118 235.6697 59.0753 5.369999999999999e-22 1.14e-21 4.094e-21 0.0 150.8 0.0
S267119 235.6658 59.1143 1.314e-21 2.639e-21 8.037000000000001e-21 0.0 148.63 0.0
S267120 235.6771 59.0897 5.467e-23 1.325e-22 6.026e-22 0.0 148.7 0.0
S267121 235.6709 59.0604 2.335e-17 2.007e-17 1.043e-17 0.0 151.26 0.0
S267122 235.6833 59.1051 3.9739999999999995e-22 9.24e-22 3.759e-21 0.0 148.41 0.0
S267123 235.6879 59.1185 1.385e-22 3.3869999999999995e-22 1.492e-21 0.001 148.3 0.0
S267124 235.646 59.0641 3.726e-24 1.2489999999999999e-23 1.096e-22 0.0 150.84 0.0
S267125 235.6701 59.0799 2.474e-22 6.348999999999999e-22 3.197e-21 0.0 149.99 0.0
S267126 235.7433 59.1408 1.8100000000000002e-21 3.464e-21 9.545e-21 0.0 148.65 0.0
S267127 235.6815 59.146 1.5759999999999998e-22 3.5229999999999996e-22 1.362e-21 0.0 148.26 0.0
S267128 235.6738 59.0862 1.7890000000000002e-20 2.767e-20 5.051e-20 0.0 149.18 0.0
S267129 235.6803 59.0705 9.325e-19 1.059e-18 9.805e-19 0.0 150.8 0.0
S267130 235.6696 59.0978 1.688e-26 1.0190000000000001e-25 3.173e-24 0.0 148.85 0.0
S267131 235.6834 59.0662 1.855e-21 3.928e-21 1.3450000000000001e-20 0.0 150.92 0.0
S267132 235.6569 59.0918 5.562e-23 1.4049999999999998e-22 6.748999999999999e-22 0.0 149.52 0.0
S267133 235.6666 59.0791 5e-24 1.704e-23 1.585e-22 0.0 150.18 0.0
S267134 235.7037 59.0452 3.9759999999999996e-22 8.755e-22 3.3610000000000002e-21 0.0 150.78 0.0
S267135 235.7036 59.0659 1.1790000000000001e-20 2.0380000000000002e-20 4.424e-20 0.0 150.23 0.0
S267136 235.6293 59.0807 1.373e-18 1.491e-18 1.281e-18 0.0 150.19 0.0
S267137 235.6587 59.0357 1.816e-19 2.367e-19 3.05e-19 0.0 151.72 0.0
S267138 235.6386 58.9686 8.676999999999999e-23 1.9209999999999998e-22 7.010999999999999e-22 0.0 151.79 0.0
S267139 235.6727 59.0696 7.177999999999999e-23 1.6679999999999998e-22 6.910999999999999e-22 0.0 151.06 0.0
S267140 235.6794 59.0828 7.156e-23 2.0349999999999997e-22 1.252e-21 0.0 149.3 0.0
S267141 235.7102 59.079 2.6829999999999996e-22 5.911e-22 2.198e-21 0.0 149.8 0.0
S267142 235.6777 59.0784 1.517e-21 3.055e-21 9.205e-21 0.0 149.82 0.0
S267143 235.6772 59.0956 1.6540000000000003e-20 2.6240000000000003e-20 4.7580000000000005e-20 0.0 148.6 0.0
S267144 235.6751 59.1073 1.017e-21 2.1250000000000002e-21 7.001e-21 0.0 148.56 0.0
S267145 235.6709 59.0883 2.6919999999999996e-23 7.812e-23 5.071999999999999e-22 0.0 149.06 0.0
S267146 235.6787 59.0821 1.357e-20 2.305e-20 5.0530000000000007e-20 0.0 149.2 0.0
S267147 235.7127 59.124 1.38e-18 1.492e-18 1.275e-18 0.0 148.56 0.0
S267148 235.6962 59.0701 1.6119999999999998e-22 3.712e-22 1.53e-21 0.0 150.27 0.0
S267149 235.6624 59.0662 8.112e-19 8.938e-19 7.985e-19 0.0 151.15 0.0
S267150 235.7461 59.1598 3.944e-21 6.753e-21 1.4650000000000002e-20 0.0 148.59 0.0
S267151 235.7095 59.1406 1.347e-21 2.625e-21 7.56e-21 0.0 148.26 0.0
S267152 235.6295 59.0874 2.21e-21 1.463e-21 4.792e-22 0.0 149.93 0.0
S267153 235.6052 59.0246 1.315e-17 1.162e-17 6.744e-18 0.0 151.14 0.0
S267154 235.6522 59.0625 2.094e-17 3.863e-17 1.018e-16 0.0 151.07 0.0
S267155 235.6734 59.0831 9.469e-17 2.728e-16 1.727e-15 0.0 148.88 1.0
S267156 235.6908 59.1049 3.691e-17 7.156e-17 2.014e-16 0.0 148.64 0.0
S267157 235.6648 59.0368 5.661e-21 9.738e-21 2.1650000000000003e-20 0.0 151.6 0.0
S267158 235.6938 59.0863 4.793e-19 5.745e-19 6.007e-19 0.0 149.17 1.0
S267159 235.7411 59.0452 1.1309999999999999e-22 3.1369999999999996e-22 1.94e-21 0.0 150.22 0.0
S267160 235.6706 59.0744 1.656e-18 1.822e-18 1.542e-18 0.0 150.65 0.0
S267161 235.6748 59.0779 5.419e-22 1.177e-21 4.42e-21 0.0 151.33 0.0
S267162 235.7531 59.1204 4.306e-19 5.173e-19 5.368e-19 0.0 149.01 0.0
