Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S125977 64.1161 126.2943 4.516e-19 5.62e-19 6.3e-19 0.0 102.94 0.0
S125978 64.0908 126.2612 1.195e-23 3.484e-23 2.359e-22 0.0 104.5 0.0
S125979 64.09 126.2753 3.987e-18 4.224e-18 3.449e-18 0.0 104.09 0.0
S125980 64.0654 126.2556 7.213e-19 8.944e-19 9.873e-19 0.0 104.85 0.0
S125981 64.0882 126.2922 4.847e-21 3.2720000000000002e-21 1.058e-21 0.0 105.81 0.0
S125982 64.0922 126.2963 2.107e-17 1.891e-17 1.078e-17 0.0 105.55 0.0
S125983 64.0968 126.2707 1.101e-19 1.488e-19 2.036e-19 0.0 102.43 0.0
S125984 64.0927 126.2884 3.387e-19 4.444e-19 5.574e-19 0.0 103.58 0.0
S125985 64.1044 126.2847 2.4639999999999998e-23 6.992e-23 4.400999999999999e-22 0.0 104.28 0.0
S125986 64.0896 126.2752 3.141e-21 5.9380000000000004e-21 1.5790000000000002e-20 0.0 104.83 0.0
S125987 64.0893 126.2749 4.08e-17 5.773e-17 8.492e-17 0.0 106.63 0.0
S125988 64.0747 126.2653 1.511e-16 3.552e-16 1.573e-15 0.0 106.47 1.0
S125989 64.1306 126.2691 2.474e-18 2.758e-18 2.539e-18 0.0 103.96 0.0
S125990 64.0958 126.2796 3.091e-19 4.003e-19 4.786e-19 0.0 103.4 0.0
S125991 64.1111 126.3007 3.545e-19 4.742e-19 6.153e-19 0.0 103.44 0.0
S125992 64.1031 126.2665 1.104e-17 2.129e-17 5.82e-17 0.0 105.28 0.0
S125993 64.1098 126.2751 2.37e-21 4.915e-21 1.6540000000000003e-20 0.0 106.01 0.0
S125994 64.1128 126.3076 2.39e-16 1.879e-16 8.196e-17 0.0 102.7 1.0
S125995 64.0732 126.2708 3.413e-21 2.36e-21 8.347999999999999e-22 0.0 104.4 0.0
S125996 64.077 126.3045 5.55e-23 1.4529999999999998e-22 8.139999999999999e-22 0.0 104.47 0.0
S125997 64.1053 126.2946 1.815e-17 1.721e-17 1.126e-17 0.0 104.89 0.0
S125998 64.0921 126.2936 7.158e-18 7.371e-18 5.616e-18 0.0 104.4 0.0
S125999 64.1172 126.2609 5.583e-22 1.325e-21 5.694e-21 0.0 106.46 0.0
S126000 64.1165 126.3015 3.836e-21 7.53e-21 2.1710000000000003e-20 0.0 106.26 0.0
S126001 64.095 126.2753 4.687e-18 4.807e-18 3.777e-18 0.0 105.52 0.0
S126002 64.0902 126.2744 2.191e-17 4.179e-17 1.171e-16 0.0 105.95 0.0
S126003 64.0966 126.2862 5.222e-23 1.5379999999999998e-22 1.053e-21 0.0 104.19 0.0
S126004 64.0951 126.275 5.977e-24 1.916e-23 1.63e-22 0.0 104.38 0.0
S126005 64.1219 126.2858 1.304e-17 1.268e-17 9.065e-18 0.0 104.46 0.0
S126006 64.0797 126.2615 4.1649999999999997e-23 1.083e-22 5.777e-22 0.0 103.48 0.0
S126007 64.1055 126.2547 3.483e-21 6.416e-21 1.68e-20 0.0 102.39 0.0
S126008 64.0767 126.2593 1.722e-22 4.681e-22 2.765e-21 0.0 103.45 0.0
S126009 64.0714 126.2735 5.033e-21 9.658e-21 2.721e-20 0.0 102.37 0.0
S126010 64.1116 126.2721 1.016e-17 1.003e-17 7.201e-18 0.0 105.39 0.0
S126011 64.1269 126.2757 5.683e-18 5.923e-18 4.725e-18 0.0 103.73 0.0
S126012 64.094 126.2983 3.336e-17 3.012e-17 1.727e-17 0.0 104.08 0.0
S126013 64.0687 126.2686 2.146e-12 1.552e-12 5.938e-13 0.0 102.51 0.0
S126014 64.0788 126.2472 2.735e-17 5.269e-17 1.466e-16 0.0 102.27 0.0
S126015 64.0814 126.3087 2.413e-19 3.201e-19 4.133e-19 0.0 103.62 0.0
S126016 64.0928 126.2928 4.094e-21 2.7310000000000002e-21 8.964e-22 0.0 105.11 0.0
S126017 64.1082 126.2524 1.0840000000000001e-20 1.8990000000000003e-20 4.3240000000000004e-20 0.0 105.11 0.0
S126018 64.1209 126.2996 6.368e-25 2.8589999999999998e-24 4.7329999999999996e-23 0.0 103.47 0.0
S126019 64.0916 126.2604 4.823e-20 6.979e-20 1.059e-19 0.0 104.82 0.0
S126020 64.1001 126.2732 3.465e-18 3.764e-18 3.123e-18 0.0 105.74 0.0
S126021 64.1024 126.2808 2.011e-17 1.863e-17 1.178e-17 0.0 103.81 0.0
S126022 64.1245 126.2877 1.843e-19 2.529e-19 3.584e-19 0.0 106.24 0.0
S126023 64.0953 126.3019 4.563999999999999e-22 9.954e-22 3.556e-21 0.0 105.54 0.0
S126024 64.1066 126.2817 8.184e-13 5.648e-13 1.947e-13 0.0 102.36 0.0
S126025 64.1068 126.2525 1.8160000000000002e-21 3.747e-21 1.194e-20 0.0 106.01 0.0
S126026 64.1236 126.2699 6.49e-19 8.289e-19 9.915e-19 0.0 104.9 0.0
S126027 64.0676 126.3012 6.958e-21 1.2930000000000001e-20 3.452e-20 0.0 102.36 0.0
S126028 64.0939 126.2717 1.3179999999999999e-23 3.8719999999999996e-23 2.688e-22 0.0 104.79 0.0
S126029 64.0726 126.2662 3.744e-21 2.566e-21 8.709e-22 0.0 105.9 0.0
S126030 64.0622 126.2592 2.536e-21 5.35e-21 1.7930000000000002e-20 0.0 106.64 0.0
S126031 64.0732 126.2644 4.384e-17 3.818e-17 2.072e-17 0.0 103.32 0.0
S126032 64.1058 126.2639 1.4400000000000001e-21 2.966e-21 9.543e-21 0.0 104.11 0.0
S126033 64.0819 126.2592 2.278e-21 1.698e-21 6.687999999999999e-22 0.0 103.31 0.0
S126034 64.0803 126.2528 1.204e-12 9.414e-13 4.248e-13 0.0 105.67 1.0
S126035 64.0852 126.2844 3.194e-21 2.2140000000000002e-21 7.834999999999999e-22 0.0 103.08 0.0
S126036 64.0685 126.2681 1.223e-17 1.153e-17 7.681e-18 0.0 102.26 0.0
S126037 64.1004 126.266 2.631e-21 1.877e-21 7.0499999999999995e-22 0.0 105.04 0.0
S126038 64.1051 126.2646 3.749e-21 2.598e-21 9.008999999999998e-22 0.0 104.8 0.0
S126039 64.1063 126.2653 2.656e-17 2.461e-17 1.469e-17 0.0 103.5 0.0
S126040 64.1036 126.2724 1.565e-18 1.775e-18 1.65e-18 0.0 103.36 0.0
S126041 64.1159 126.2617 3.1e-19 4.096e-19 5.087e-19 0.0 103.99 0.0
S126042 64.0674 126.2991 7.583999999999999e-22 1.662e-21 6.115e-21 0.0 104.22 0.0
S126043 64.0721 126.2443 7.455e-17 6.617e-17 3.722e-17 0.0 102.14 0.0
S126044 64.097 126.2664 1.974e-12 1.522e-12 6.46e-13 0.0 103.11 1.0
S126045 64.0892 126.2849 1.96e-16 1.612e-16 8.002e-17 0.0 103.06 0.0
S126046 64.0902 126.2921 1.617e-17 1.519e-17 9.764e-18 0.0 105.98 0.0
S126047 64.1072 126.2864 5.192e-19 6.641e-19 7.771e-19 0.0 106.25 0.0
S126048 64.1015 126.3002 4.6820000000000005e-20 7.792000000000001e-20 1.601e-19 0.0 103.94 0.0
S126049 64.1145 126.2813 1.706e-18 1.992e-18 1.971e-18 0.0 103.59 0.0
S126050 64.0817 126.2662 4.242e-17 7.293e-17 1.596e-16 0.0 104.77 0.0
S126051 64.1214 126.2594 5.489e-21 1.0380000000000001e-20 2.885e-20 0.0 106.76 0.0
S126052 64.107 126.2634 1.536e-17 1.426e-17 8.58e-18 0.0 106.23 0.0
S126053 64.1075 126.295 3.774e-19 4.941e-19 6.163e-19 0.0 105.45 0.0
S126054 64.0842 126.3023 3.271e-20 5.28e-20 1.058e-19 0.0 105.43 0.0
S126055 64.0783 126.2814 5.496e-19 6.692e-19 7.547e-19 0.0 104.1 0.0
S126056 64.0772 126.2891 6.798e-23 1.7949999999999998e-22 1.023e-21 0.0 102.69 0.0
S126057 64.0839 126.2869 1.908e-20 3.1630000000000005e-20 6.773e-20 0.0 105.83 0.0
S126058 64.1058 126.2617 2.36e-19 3.047e-19 3.853e-19 0.0 106.51 0.0
S126059 64.1044 126.2485 3.015e-21 6.062e-21 1.946e-20 0.0 102.56 0.0
S126060 64.0777 126.264 7.0649999999999995e-22 1.531e-21 5.321e-21 0.0 103.15 0.0
S126061 64.1182 126.2597 4.1e-21 7.629e-21 1.9930000000000002e-20 0.0 106.33 0.0
S126062 64.0988 126.2729 1.043e-17 1.016e-17 6.966e-18 0.0 103.44 0.0
S126063 64.1061 126.2658 1.993e-21 1.513e-21 6.0839999999999995e-22 0.0 106.16 0.0
S126064 64.1082 126.3013 1.365e-18 1.546e-18 1.452e-18 0.0 102.42 0.0
S126065 64.1117 126.3193 3.17e-16 2.355e-16 9.305e-17 0.0 104.59 0.0
S126066 64.1012 126.2853 7.035e-19 8.35e-19 8.672e-19 0.0 103.24 0.0
S126067 64.1052 126.2562 7.139e-13 4.823e-13 1.633e-13 0.0 105.64 0.0
S126068 64.1063 126.2729 7.252e-18 7.495e-18 5.738e-18 0.0 106.23 0.0
S126069 64.0962 126.2862 9.513999999999998e-22 2.008e-21 6.775e-21 0.0 106.13 0.0
S126070 64.0576 126.2695 1.3090000000000001e-20 2.191e-20 4.7570000000000006e-20 0.0 102.39 0.0
S126071 64.0927 126.2633 1.2e-17 2.007e-17 4.335e-17 0.0 105.27 0.0
S126072 64.1283 126.2846 1.863e-22 5.1029999999999995e-22 2.956e-21 0.0 103.81 0.0
S126073 64.0839 126.2783 7.666e-17 6.664e-17 3.661e-17 0.0 105.09 0.0
S126074 64.0735 126.2798 9.689e-17 2.225e-16 8.701e-16 0.0 102.44 1.0
S126075 64.0808 126.2574 1.1e-12 1.039e-12 6.753e-13 0.0 106.45 1.0
S126076 64.0901 126.2573 2.4760000000000002e-20 4.0940000000000006e-20 8.21e-20 0.0 102.7 0.0
S126077 64.1111 126.2772 9.107e-17 7.558e-17 3.767e-17 0.0 104.69 0.0
S126078 64.0877 126.277 7.349e-19 8.736e-19 8.696e-19 0.0 103.44 0.0
S126079 64.0797 126.2602 3.239e-18 3.65e-18 3.241e-18 0.0 105.61 0.0
S126080 64.1005 126.2809 1.186e-21 2.404e-21 7.654e-21 0.0 104.44 0.0
S126081 64.0976 126.2632 7.562e-20 1.118e-19 1.852e-19 0.0 102.5 0.0
S126082 64.1134 126.279 1.405e-17 1.382e-17 9.71e-18 0.0 103.48 0.0
S126083 64.118 126.288 2.355e-22 6.148e-22 3.1890000000000002e-21 0.0 103.99 0.0
S126084 64.1182 126.2811 8.589e-14 5.53e-14 1.731e-14 0.0 105.1 0.0
S126085 64.1068 126.2979 6.290999999999999e-22 1.605e-21 7.805e-21 0.0 104.45 0.0
S126086 64.1073 126.2854 6.840999999999999e-22 1.563e-21 6.255e-21 0.0 105.43 0.0
S126087 64.1166 126.3048 3.773e-18 3.828e-18 2.924e-18 0.0 103.06 0.0
S126088 64.1011 126.2818 1.9480000000000002e-20 3.354e-20 7.463e-20 0.0 104.45 0.0
S126089 64.0622 126.2667 3.746e-13 2.492e-13 8.145e-14 0.0 104.45 0.0
S126090 64.0985 126.287 4.684e-19 6.042e-19 7.227e-19 0.0 103.01 0.0
S126091 64.1053 126.2812 5.825e-21 1.066e-20 2.74e-20 0.0 103.69 0.0
S126092 64.0848 126.2843 3.44e-19 4.35e-19 4.935e-19 0.0 103.75 0.0
S126093 64.0924 126.2752 1.923e-17 3.148e-17 6.268e-17 0.0 104.99 0.0
S126094 64.0581 126.2534 5.563e-26 3.1510000000000003e-25 8.485e-24 0.0 106.16 0.0
S126095 64.0888 126.2891 2.098e-23 6.653e-23 5.228e-22 0.001 104.81 0.0
S126096 64.0977 126.2922 1.4349999999999998e-22 3.4949999999999997e-22 1.613e-21 0.0 105.09 0.0
S126097 64.0974 126.2769 9.249e-18 9.269e-18 6.601e-18 0.0 104.42 0.0
S126098 64.1045 126.308 2.534e-17 4.425e-17 1.005e-16 0.0 103.36 0.0
S126099 64.0935 126.2787 2.0549999999999998e-22 5.032e-22 2.358e-21 0.0 103.22 0.0
S126100 64.0895 126.2809 3.475e-21 2.417e-21 8.3719999999999995e-22 0.0 102.62 0.0
S126101 64.0981 126.332 7.896e-19 9.738e-19 1.116e-18 0.0 106.34 0.0
S126102 64.1105 126.2665 2.418e-23 6.816999999999999e-23 4.179e-22 0.0 104.43 0.0
