Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S418838 187.3862 110.0258 3.434e-21 2.4400000000000002e-21 8.892999999999999e-22 0.0 74.79 0.0
S418839 187.4002 109.9932 1.791e-17 2.782e-17 4.98e-17 0.0 72.7 0.0
S418840 187.4053 110.0036 6.124e-17 1.236e-16 3.935e-16 0.0 73.51 0.0
S418841 187.3674 110.0225 1.262e-18 1.443e-18 1.393e-18 0.0 71.45 0.0
S418842 187.4474 109.972 7.446e-18 7.232e-18 4.986e-18 0.0 72.3 0.0
S418843 187.3955 110.0119 6.921000000000001e-25 3.227e-24 5.677e-23 0.0 72.98 0.0
S418844 187.4143 110.0316 2.1470000000000003e-20 3.8900000000000003e-20 9.792000000000001e-20 0.0 74.81 0.0
S418845 187.408 109.9947 4.85e-21 3.307e-21 1.137e-21 0.001 71.54 0.0
S418846 187.3827 109.9993 1.776e-17 3.075e-17 7e-17 0.0 74.15 0.0
S418847 187.4295 110.0367 2.088e-21 4.311e-21 1.3820000000000002e-20 0.0 73.02 0.0
S418848 187.4244 109.9888 1.386e-17 1.333e-17 9.024e-18 0.0 71.98 0.0
S418849 187.428 110.0323 7.339e-21 1.4860000000000002e-20 4.5530000000000003e-20 0.0 75.08 0.0
S418850 187.3921 110.046 1.469e-23 4.68e-23 3.659e-22 0.0 74.68 0.0
S418851 187.4044 110.0184 4.2980000000000004e-21 3.009e-21 1.061e-21 0.0 71.33 0.0
S418852 187.4076 110.0354 6.835000000000001e-20 1.036e-19 1.76e-19 0.0 71.21 0.0
S418853 187.3965 110.0032 7.719e-22 1.906e-21 8.987000000000001e-21 0.0 72.92 0.0
S418854 187.3983 110.0382 1.072e-16 8.976e-17 4.569e-17 0.0 75.23 0.0
S418855 187.3998 110.0083 1.173e-18 1.326e-18 1.207e-18 0.0 71.57 0.0
S418856 187.4308 110.0187 1.08e-18 1.347e-18 1.541e-18 0.0 73.66 0.0
S418857 187.4498 110.0303 2.427e-12 2.179e-12 1.217e-12 0.0 70.7 1.0
S418858 187.3569 109.9902 1.718e-12 1.337e-12 5.795e-13 0.0 75.14 1.0
S418859 187.4405 110.0029 5.512e-21 3.744e-21 1.2200000000000001e-21 0.0 72.26 0.0
S418860 187.4277 109.9953 2.04e-12 1.557e-12 6.636e-13 0.0 71.32 1.0
S418861 187.4074 110.0355 6.741e-17 1.194e-16 2.68e-16 0.0 72.77 0.0
S418862 187.4062 110.0134 7.636e-17 6.03e-17 2.701e-17 0.0 71.23 0.0
S418863 187.399 109.9726 3.843e-17 5.979e-17 1.107e-16 0.0 72.89 0.0
S418864 187.4016 109.9962 6.403e-19 7.51e-19 7.308e-19 0.0 73.5 0.0
S418865 187.3986 109.9904 6.666e-19 7.866e-19 7.989e-19 0.001 72.08 0.0
S418866 187.4413 110.0242 3.556e-23 1.017e-22 6.434999999999999e-22 0.0 72.17 0.0
S418867 187.4214 110.0125 2.615e-17 4.953e-17 1.315e-16 0.0 72.9 0.0
S418868 187.453 109.9797 2.017e-18 2.158e-18 1.849e-18 0.0 75.66 0.0
S418869 187.4 110.0271 3.501e-17 3.133e-17 1.814e-17 0.0 72.64 0.0
S418870 187.4498 110.0101 1.09e-17 1.039e-17 6.866e-18 0.0 75.07 0.0
S418871 187.3782 110.0215 5.1500000000000006e-20 7.779e-20 1.376e-19 0.0 71.62 0.0
S418872 187.4525 110.0158 5.052e-19 6.579e-19 8.389e-19 0.0 75.07 0.0
S418873 187.4004 110.0199 7.071e-18 7.047e-18 4.997e-18 0.0 71.85 0.0
S418874 187.4303 110.0282 4.222e-17 3.691e-17 2.023e-17 0.0 72.6 0.0
S418875 187.3933 110.0432 1.081e-16 9.011e-17 4.476e-17 0.0 74.61 0.0
S418876 187.4276 110.0151 2.3649999999999998e-23 7.362e-23 5.566e-22 0.0 72.17 0.0
S418877 187.3894 110.0133 1.249e-17 1.269e-17 9.898e-18 0.0 72.78 0.0
S418878 187.3655 110.0058 1.708e-17 2.862e-17 6.185e-17 0.0 73.02 0.0
S418879 187.4253 109.9906 2.559e-17 5.343e-17 1.768e-16 0.0 74.55 0.0
S418880 187.409 109.9996 3.987e-22 8.974e-22 3.359e-21 0.0 73.83 0.0
S418881 187.4134 109.9702 7.941e-18 8.263e-18 6.211e-18 0.0 73.17 0.0
S418882 187.4146 110.0271 6.504e-17 5.664e-17 3.145e-17 0.0 72.23 0.0
S418883 187.4284 109.9888 3.099e-19 4.095e-19 5.165e-19 0.0 75.3 0.0
S418884 187.4141 110.0672 1.453e-18 1.696e-18 1.684e-18 0.0 71.37 0.0
S418885 187.4356 110.0002 1.651e-18 1.968e-18 2.02e-18 0.0 75.62 0.0
S418886 187.3916 110.0048 3.971e-18 4.304e-18 3.615e-18 0.0 75.54 0.0
S418887 187.3926 110.0058 1.299e-20 2.5540000000000003e-20 7.363e-20 0.0 74.8 0.0
S418888 187.418 110.0124 1.328e-17 2.06e-17 3.718e-17 0.0 72.22 0.0
S418889 187.3935 109.971 3.03e-17 6.557e-17 2.278e-16 0.0 71.56 1.0
S418890 187.3942 110.0072 4.185e-21 2.93e-21 1.037e-21 0.0 73.6 0.0
S418891 187.4246 110.0129 7.958e-27 5.938000000000001e-26 2.85e-24 0.0 73.8 0.0
S418892 187.386 109.9969 7.687e-19 9.279e-19 1.012e-18 0.0 74.71 0.0
S418893 187.4127 110.008 3.634e-17 3.258e-17 1.844e-17 0.0 74.15 0.0
S418894 187.4013 110.0222 5.62e-17 1.062e-16 2.912e-16 0.0 72.16 0.0
S418895 187.3989 110.0098 5.775e-17 4.859e-17 2.524e-17 0.0 72.49 0.0
S418896 187.3588 110.004 5.465000000000001e-20 8.457000000000001e-20 1.526e-19 0.0 74.81 0.0
S418897 187.3855 110.0241 4.928e-22 1.209e-21 5.591e-21 0.0 72.36 0.0
S418898 187.4189 110.0095 2.521e-17 2.29e-17 1.408e-17 0.0 72.95 0.0
S418899 187.3978 110.0121 2.259e-18 2.467e-18 2.215e-18 0.0 73.09 0.0
S418900 187.3735 109.9978 2.5410000000000003e-20 4.306e-20 9.653e-20 0.0 75.37 1.0
S418901 187.4006 110.0347 4.207e-19 5.714e-19 7.423e-19 0.0 71.81 0.0
S418902 187.423 110.0208 4.413e-22 1.036e-21 4.287e-21 0.0 75.11 0.0
S418903 187.3997 109.9789 1.001e-21 2.152e-21 7.415e-21 0.0 73.27 0.0
S418904 187.4161 110.012 5.61e-16 4.405e-16 1.902e-16 0.0 72.27 1.0
S418905 187.4319 110.0036 1.925e-17 3.705e-17 1.019e-16 0.0 73.4 0.0
S418906 187.3993 110.0116 1.503e-23 4.793e-23 3.8249999999999995e-22 0.0 74.08 0.0
S418907 187.3773 110.0048 1.614e-19 2.332e-19 3.547e-19 0.0 72.86 0.0
S418908 187.4459 110.0207 1.622e-19 2.267e-19 3.433e-19 0.0 75.02 0.0
S418909 187.3839 109.9774 7.483e-17 1.164e-16 2.093e-16 0.0 72.13 0.0
S418910 187.4357 110.0118 8.939999999999999e-23 2.213e-22 1.011e-21 0.0 75.03 0.0
S418911 187.453 110.0114 4.81e-17 4.333e-17 2.577e-17 0.0 71.85 0.0
S418912 187.4173 110.0192 4.171e-19 5.297e-19 6.298e-19 0.0 74.7 0.0
S418913 187.4053 110.0176 7.208e-17 1.213e-16 2.608e-16 0.0 71.27 0.0
S418914 187.4391 110.0148 1.637e-17 2.48e-17 4.2e-17 0.0 71.37 0.0
S418915 187.3944 109.9872 2.11e-16 1.709e-16 7.933e-17 0.0 73.09 0.0
S418916 187.4169 110.0156 1.364e-21 3.263e-21 1.397e-20 0.0 71.37 0.0
S418917 187.4351 110.0179 9.682e-24 3.484e-23 3.5069999999999996e-22 0.0 73.43 0.0
S418918 187.3752 110.0027 4.7590000000000004e-20 7.402000000000001e-20 1.342e-19 0.0 71.36 0.0
S418919 187.4083 109.9909 2.618e-21 5.253e-21 1.5620000000000002e-20 0.0 72.14 0.0
S418920 187.4112 109.9771 2.211e-17 2.101e-17 1.349e-17 0.0 73.36 0.0
S418921 187.4131 110.0074 2.533e-17 4.968e-17 1.425e-16 0.0 75.57 0.0
S418922 187.3675 110.0051 3.801e-16 2.861e-16 1.185e-16 0.0 73.8 0.0
S418923 187.4354 109.9687 6.185e-19 8.075e-19 9.749e-19 0.0 73.11 0.0
S418924 187.4145 110.0235 1.364e-16 1.151e-16 5.806e-17 0.0 72.22 0.0
S418925 187.3993 109.9914 1.951e-18 2.284e-18 2.291e-18 0.0 71.39 0.0
S418926 187.4091 110.0363 1.943e-19 2.628e-19 3.572e-19 0.0 71.25 0.0
S418927 187.3848 110.0051 2.6639999999999998e-24 1.052e-23 1.3419999999999998e-22 0.0 75.29 0.0
S418928 187.4257 110.0437 8.139e-18 8.176e-18 6.059e-18 0.0 72.47 0.0
S418929 187.3686 109.9902 3.268e-19 4.518e-19 6.348e-19 0.0 73.09 0.0
S418930 187.4136 110.0326 5.526e-16 3.971e-16 1.507e-16 0.0 71.22 0.0
S418931 187.4241 110.0157 4.739e-22 1.156e-21 5.387e-21 0.0 72.09 0.0
S418932 187.4196 110.005 7.529e-18 1.162e-17 2.139e-17 0.0 71.63 0.0
S418933 187.4093 109.9838 1.3390000000000002e-20 2.326e-20 5.238e-20 0.0 74.01 0.0
S418934 187.4053 109.9792 2.675e-18 2.919e-18 2.506e-18 0.0 74.43 0.0
