Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S246090 328.3487 51.6278 2.5159999999999998e-23 7.833999999999999e-23 5.929999999999999e-22 0.0 92.87 0.0
S246091 328.3428 51.629 4.93e-17 7.678e-17 1.381e-16 0.0 92.91 0.0
S246092 328.3067 51.477 1.149e-21 2.863e-21 1.3860000000000002e-20 0.0 90.66 0.0
S246093 328.3605 51.6649 6.02e-21 4.229e-21 1.481e-21 0.0 94.38 0.0
S246094 328.3383 51.6148 2.48e-17 4.695e-17 1.261e-16 0.0 92.05 0.0
S246095 328.3083 51.5753 5.365e-24 1.992e-23 2.198e-22 0.0 91.08 0.0
S246096 328.3673 51.6092 2.624e-23 8.488999999999999e-23 7.205999999999999e-22 0.0 91.11 0.0
S246097 328.3241 51.5846 1.221e-17 1.217e-17 8.41e-18 0.0 91.01 0.0
S246098 328.3388 51.6165 1.302e-19 1.943e-19 3.328e-19 0.0 91.99 0.0
S246099 328.3782 51.6022 8.109e-21 1.543e-20 4.2200000000000005e-20 0.0 92.18 0.0
S246100 328.3396 51.6301 4.0870000000000006e-20 6.995000000000001e-20 1.494e-19 0.0 93.02 0.0
S246101 328.3395 51.5876 3.045e-21 6.109e-21 1.8510000000000002e-20 0.0 90.77 0.0
S246102 328.3575 51.6465 1.287e-19 1.909e-19 3.09e-19 0.0 94.14 0.0
S246103 328.3989 51.6549 5.787e-21 1.1450000000000001e-20 3.3990000000000004e-20 0.0 93.96 0.0
S246104 328.4648 51.6976 3.289e-21 6.777000000000001e-21 2.1990000000000003e-20 0.0 93.81 0.0
S246105 328.3241 51.5878 2.6469999999999997e-22 7.476999999999999e-22 4.665e-21 0.0 90.84 0.0
S246106 328.3897 51.643 8.865e-20 1.36e-19 2.428e-19 0.0 93.65 0.0
S246107 328.3567 51.6011 1.7850000000000003e-20 3.222e-20 7.644e-20 0.001 91.76 0.0
S246108 328.3574 51.6226 1.262e-16 3.003e-16 1.295e-15 0.0 92.71 1.0
S246109 328.3778 51.657 5.949e-13 4.183e-13 1.461e-13 0.0 94.27 0.0
S246110 328.3335 51.6081 3.5009999999999996e-22 8.691999999999999e-22 4.029e-21 0.0 90.99 0.0
S246111 328.3057 51.591 4.161e-21 3.075e-21 1.183e-21 0.0 91.48 0.0
S246112 328.345 51.5847 5.055999999999999e-22 1.3210000000000001e-21 6.974e-21 0.0 90.77 0.0
S246113 328.3554 51.6204 5.225e-23 1.5319999999999999e-22 1.025e-21 0.0 92.48 0.0
S246114 328.3322 51.5843 3.95e-22 8.908e-22 3.628e-21 0.0 90.75 0.0
S246115 328.2733 51.463 4.0059999999999996e-22 9.931999999999999e-22 4.806e-21 0.0 90.54 0.0
S246116 328.3603 51.6586 1.9790000000000002e-20 3.664e-20 9.263000000000001e-20 0.0 94.03 0.0
S246117 328.353 51.6177 3.641e-19 4.924e-19 6.5e-19 0.0 92.29 0.0
S246118 328.3095 51.5929 1.201e-17 1.27e-17 9.886e-18 0.0 91.14 0.0
S246119 328.3602 51.6439 4.09e-21 7.609000000000001e-21 1.967e-20 0.0 93.82 0.0
S246120 328.4062 51.6886 1.006e-19 1.472e-19 2.365e-19 0.0 94.48 0.0
S246121 328.351 51.6155 4.885e-19 6.092e-19 6.927e-19 0.0 90.84 0.0
S246122 328.3815 51.6421 2.089e-21 4.814e-21 2.0370000000000003e-20 0.0 94.13 0.0
S246123 328.3766 51.6048 1.3559999999999998e-22 3.3449999999999996e-22 1.616e-21 0.0 92.23 0.0
S246124 328.3762 51.6447 1.172e-16 9.914e-17 5.066e-17 0.0 94.0 0.0
S246125 328.3784 51.652 7.872e-17 1.352e-16 3.006e-16 0.0 94.09 0.0
S246126 328.3544 51.6233 2.4580000000000002e-21 1.91e-21 8.337999999999999e-22 0.0 93.21 0.0
S246127 328.2999 51.5369 2.099e-21 4.129e-21 1.2580000000000002e-20 0.0 90.7 0.0
S246128 328.3428 51.578 5.247e-18 5.527e-18 4.39e-18 0.0 91.01 0.0
S246129 328.3515 51.6104 3.2130000000000004e-20 5.565e-20 1.28e-19 0.0 91.0 0.0
S246130 328.3616 51.6173 1.166e-19 1.792e-19 3.039e-19 0.0 91.94 0.0
S246131 328.315 51.5227 2.306e-23 7.018e-23 4.886e-22 0.0 90.53 0.0
S246132 328.3637 51.6175 1.39e-16 1.237e-16 6.959e-17 0.0 92.31 0.0
S246133 328.3431 51.5913 9.848e-21 1.826e-20 4.755e-20 0.0 91.13 0.0
S246134 328.3583 51.609 1.5500000000000001e-21 3.142e-21 9.949e-21 0.0 90.97 0.0
S246135 328.3345 51.6299 1.54e-17 3.145e-17 9.793e-17 0.0 92.65 0.0
S246136 328.3648 51.6183 6.434e-24 2.3289999999999998e-23 2.4699999999999998e-22 0.0 91.86 0.0
S246137 328.3711 51.6514 3.5159999999999997e-22 8.858999999999998e-22 4.446e-21 0.0 94.24 0.0
S246138 328.3567 51.6264 9.525000000000001e-20 1.424e-19 2.363e-19 0.0 93.03 0.0
S246139 328.3404 51.6028 1.9779999999999999e-22 5.064e-22 2.628e-21 0.0 91.47 0.0
S246140 328.3382 51.6104 2.423e-21 5.387e-21 1.987e-20 0.0 91.81 0.0
S246141 328.354 51.6482 4.345e-27 3.6220000000000004e-26 2.104e-24 0.0 93.68 0.0
S246142 328.3491 51.6312 3.02e-17 2.74e-17 1.601e-17 0.0 94.06 0.0
S246143 328.3498 51.6229 3.258e-19 4.309e-19 5.447e-19 0.0 92.78 0.0
S246144 328.3255 51.5773 4.809e-22 1.141e-21 4.806e-21 0.0 90.67 0.0
S246145 328.3797 51.6883 6.274e-23 1.8289999999999999e-22 1.194e-21 0.0 94.3 0.0
S246146 328.3619 51.6242 1.589e-23 4.846e-23 3.586e-22 0.0 93.98 0.0
S246147 328.3429 51.622 1.314e-12 9.357e-13 3.357e-13 0.0 92.44 0.0
S246148 328.3226 51.5395 1.6759999999999998e-27 1.5130000000000003e-26 1.08e-24 0.0 90.55 0.0
S246149 328.3642 51.6591 2.429e-19 3.39e-19 4.76e-19 0.0 94.16 0.0
S246150 328.3482 51.6253 2.847e-21 5.626e-21 1.6860000000000002e-20 0.0 93.64 0.0
S246151 328.3814 51.6492 5.511e-21 1.1290000000000001e-20 3.5290000000000005e-20 0.0 94.23 0.0
S246152 328.3505 51.6189 1.112e-19 1.756e-19 3.111e-19 0.0 90.97 0.0
S246153 328.4078 51.7215 1.454e-25 8.674000000000001e-25 2.553e-23 0.0 94.49 0.0
S246154 328.3865 51.638 2.6100000000000003e-20 4.657e-20 1.098e-19 0.0 93.69 0.0
S246155 328.3438 51.5958 6.225e-21 4.33e-21 1.498e-21 0.0 90.96 0.0
S246156 328.3812 51.6076 2.89e-19 4.025e-19 5.741e-19 0.0 92.36 0.0
S246157 328.3283 51.5831 1.544e-23 5.501e-23 5.560999999999999e-22 0.0 90.95 0.0
S246158 328.3706 51.6651 6.036e-19 7.987e-19 1.035e-18 0.0 94.29 0.0
S246159 328.3707 51.6497 8.155000000000001e-20 1.263e-19 2.253e-19 0.0 93.96 0.0
S246160 328.3651 51.6221 6.736e-24 2.197e-23 1.8279999999999998e-22 0.0 94.18 0.0
S246161 328.3555 51.6201 3.23e-20 5.464e-20 1.184e-19 0.0 92.29 0.0
S246162 328.355 51.6445 1.353e-18 1.684e-18 1.904e-18 0.0 93.71 0.0
S246163 328.343 51.6388 1.033e-17 1.618e-17 2.896e-17 0.0 93.1 0.0
S246164 328.3491 51.6186 4.395e-18 4.716e-18 3.946e-18 0.0 91.42 0.0
S246165 328.3528 51.6081 3.345e-21 6.952e-21 2.305e-20 0.0 91.16 0.0
S246166 328.3184 51.6125 3.3519999999999996e-23 9.831e-23 6.476999999999999e-22 0.0 92.06 0.0
S246167 328.34 51.3889 4.387999999999999e-22 1.031e-21 4.306e-21 0.0 91.01 0.0
S246168 328.3357 51.5942 8.464e-19 9.806e-19 9.828e-19 0.0 90.92 0.0
S246169 328.3595 51.6148 1.921e-23 6.729999999999999e-23 6.477999999999999e-22 0.0 91.42 0.0
S246170 328.368 51.6325 1.833e-18 2.206e-18 2.309e-18 0.0 93.97 0.0
S246171 328.3529 51.6144 6.746e-17 1.25e-16 3.249e-16 0.0 92.19 0.0
