Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4320 200.4175 28.4319 5.283e-16 3.847e-16 1.488e-16 199.6397 1427.69
DG4321 200.9116 28.1728 1.708e-16 1.603e-16 7.899e-17 53.3656 1426.7
DG4322 200.6993 28.2409 1.0280000000000001e-25 2.577e-27 1.152e-32 57.1335 1424.34
DG4323 200.1476 28.2288 1.001e-25 2.537e-27 1.193e-32 69.4249 1426.31
DG4324 201.2082 28.4084 1.315e-16 1.099e-16 4.9e-17 63.3799 1425.16
DG4325 200.0806 28.7089 1.999e-16 1.608e-16 6.708e-17 49.7161 1426.41
DG4326 200.6943 28.6883 1e-25 2.825e-27 1.1920000000000001e-32 68.2776 1423.27
DG4327 200.5171 27.9477 2.772e-16 2.33e-16 1.027e-16 54.5263 1425.11
DG4328 200.6572 28.809 1.856e-16 1.513e-16 7.081e-17 48.4589 1427.34
DG4329 200.2355 28.0606 9.516000000000001e-26 2.3439999999999998e-27 1.237e-32 67.4865 1426.35
DG4330 201.0422 28.4953 1.721e-16 1.441e-16 7.062e-17 54.0327 1424.45
DG4331 200.7256 28.5077 1.946e-16 1.594e-16 7.025e-17 54.7714 1424.05
DG4332 200.4665 28.7883 2.195e-16 1.816e-16 8.281e-17 56.2913 1426.61
DG4333 200.9133 28.4712 1.373e-16 1.1e-16 4.911e-17 68.1114 1426.21
DG4334 201.1045 28.6426 1.972e-16 1.566e-16 7.075e-17 55.2899 1427.02
DG4335 200.26 28.2023 1.543e-16 1.239e-16 5.6e-17 95.1529 1426.23
DG4336 200.606 28.7397 1.334e-16 1.163e-16 5.076e-17 61.7874 1424.93
DG4337 200.3586 28.2112 2.124e-16 1.711e-16 8.532e-17 67.5949 1423.31
DG4338 200.6661 28.7539 1.376e-16 1.192e-16 5.462e-17 72.4497 1424.8
DG4339 200.6852 28.1894 2.396e-16 1.826e-16 7.282e-17 56.0278 1423.35
