Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3221 234.1894 148.2713 4.363e-15 3.512e-15 1.181e-15 591.7275 415.83
DG3222 233.5333 148.8703 1.757e-15 1.465e-15 5.814e-16 163.6337 415.42
DG3223 235.6745 147.7555 1.204e-15 9.249e-16 3.918e-16 246.0301 415.99
DG3224 234.8785 147.5869 1.742e-15 1.497e-15 6.328e-16 198.3011 416.92
DG3225 236.0263 148.1379 1.811e-15 1.429e-15 6.461e-16 181.9002 415.49
DG3226 235.529 149.44 6.093e-26 1.516e-27 7.946999999999999e-33 195.8474 413.84
DG3227 235.8481 149.6173 6.304e-26 1.634e-27 8.231e-33 135.805 414.56
DG3228 236.2429 148.0614 1.311e-15 1.025e-15 4.508e-16 183.0161 417.65
DG3229 233.9557 149.6496 2.474e-15 2.135e-15 8.065e-16 174.4157 413.46
DG3230 232.2663 148.6204 1.863e-15 1.398e-15 6.593e-16 216.5208 419.13
DG3231 233.9809 147.5967 1.897e-15 1.469e-15 6.913e-16 187.0109 416.41
DG3232 232.4769 149.3138 2.388e-15 1.919e-15 7.617e-16 185.2585 413.78
DG3233 233.0001 148.4668 6.854000000000001e-26 1.8e-27 8.225e-33 213.2575 417.62
DG3234 233.8135 147.5791 1.75e-15 1.451e-15 5.93e-16 177.6665 413.92
DG3235 231.1129 147.8485 6.491e-26 1.871e-27 7.718e-33 194.3104 414.48
DG3236 232.2891 148.6769 1.649e-15 1.516e-15 5.853e-16 165.4126 415.88
DG3237 235.7874 148.4795 1.975e-15 1.494e-15 7.814e-16 209.8636 415.66
DG3238 234.734 147.7934 1.681e-15 1.165e-15 5.432e-16 157.3545 417.19
DG3239 234.0236 148.4668 1.743e-15 1.355e-15 5.737e-16 155.6952 416.92
DG3240 233.3701 147.2517 1.798e-15 1.351e-15 5.166e-16 168.868 417.22
DG3241 235.6578 147.7029 1.349e-15 9.816e-16 4.554e-16 283.7257 420.66
DG3242 232.3883 148.6246 1.745e-15 1.351e-15 5.909e-16 177.4038 414.44
DG3243 234.3819 147.5372 1.774e-15 1.468e-15 6.421e-16 156.4989 415.69
DG3244 235.1195 147.0421 1.163e-15 9.002e-16 4.054e-16 211.5798 415.49
