Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1153 317.3365 112.1728 6.781e-16 5.829e-16 2.321e-16 361.3335 589.64
DG1154 316.9055 112.4608 1.585e-15 1.013e-15 3.775e-16 127.5457 588.18
DG1155 317.7452 111.8682 5.185e-26 1.453e-27 7.204e-33 142.8766 588.15
DG1156 317.3175 111.8 5.226000000000001e-26 1.405e-27 6.876e-33 137.4273 589.94
DG1157 317.4653 112.7009 9.943e-16 7.923e-16 3.435e-16 129.9988 588.67
DG1158 317.3962 111.7526 1.06e-15 7.625e-16 3.427e-16 128.0035 588.37
DG1159 317.2135 111.9763 9.148e-16 7.638e-16 3.337e-16 119.3392 591.54
DG1160 317.9064 112.2047 5.596000000000001e-26 1.47e-27 6.63e-33 171.9336 591.36
DG1161 317.4012 111.9702 8.633e-16 7.933e-16 3.695e-16 121.1115 589.39
DG4493 300.0676 110.9666 1.045e-15 8.765e-16 4.156e-16 155.2908 624.06
DG4494 300.0975 110.9111 9.249e-16 8.178e-16 3.557e-16 119.7507 624.63
DG4495 300.1872 110.9089 9.458e-16 7.585e-16 2.984e-16 106.9384 624.27
