Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2330 24.7804 100.7346 1.998e-15 1.445e-15 5.934e-16 279.2005 357.71
DG2372 16.5831 121.2227 7.443e-15 5.938e-15 2.105e-15 718.6961 350.07
DG2373 17.5414 120.4301 3.122e-15 2.604e-15 1.215e-15 243.4255 353.3
DG2374 16.758 120.8934 2.874e-15 2.186e-15 9.715e-16 221.2418 350.23
DG2375 16.9471 121.7907 2.889e-15 2.399e-15 1.092e-15 211.3523 350.22
DG2376 17.2797 120.429 2.806e-15 2.29e-15 9.064e-16 207.0012 351.67
DG2377 17.2201 121.3801 3.016e-15 2.292e-15 1.119e-15 257.5658 353.39
DG2378 16.0361 121.673 3.473e-15 2.711e-15 1.098e-15 249.1216 352.32
DG2379 17.6746 121.2011 8.543000000000001e-26 2.061e-27 9.561e-33 235.4165 349.63
DG2380 15.7597 121.221 2.89e-15 2.442e-15 8.807e-16 212.2584 351.24
DG2381 16.8054 121.4736 3.447e-15 3.092e-15 1.356e-15 216.7069 349.76
DG2382 15.7993 121.1876 2.893e-15 2.309e-15 1.034e-15 211.8068 349.85
DG2383 17.324 120.1277 2.795e-15 2.185e-15 9.964e-16 196.778 349.81
DG2384 16.508 121.5391 2.561e-15 2.13e-15 9.617e-16 209.7712 349.86
