Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3441 39.3208 64.293 9.338e-16 6.322e-16 2.383e-16 230.4544 1085.94
DG3442 39.5857 64.4666 2.366e-16 1.88e-16 8.416e-17 72.5522 1087.57
DG3443 39.796 64.3602 6.474000000000001e-26 1.759e-27 8.136e-33 82.9647 1089.56
DG3444 39.5607 64.5316 3.684e-16 3.012e-16 1.198e-16 86.348 1089.92
DG3445 38.945 64.1084 6.496e-26 1.747e-27 8.442e-33 75.355 1087.27
DG3446 39.4426 64.5233 2.115e-16 1.957e-16 7.946e-17 83.0338 1086.12
DG3447 39.7692 64.1044 3.726e-16 2.919e-16 1.364e-16 76.505 1089.77
DG3448 39.5606 64.5702 6.075e-26 1.707e-27 8.451999999999999e-33 83.1893 1085.75
DG3449 39.3449 64.7777 3.491e-16 3.06e-16 1.365e-16 79.0442 1089.34
DG3450 39.468 64.2748 3.985e-16 2.805e-16 1.217e-16 84.4481 1086.31
DG3451 39.183 64.2772 6.788e-26 1.707e-27 8.066e-33 94.3634 1084.57
DG3452 39.5299 64.5426 2.936e-16 2.665e-16 1.102e-16 75.976 1083.69
DG3453 39.3053 64.6624 6.013e-26 1.769e-27 8.154999999999999e-33 96.1728 1089.99
DG3454 39.6178 64.5043 2.865e-16 2.369e-16 1.12e-16 65.8182 1087.86
DG3455 39.7091 64.0835 3.005e-16 2.544e-16 1.074e-16 75.0519 1088.55
