Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2651 241.0704 51.7968 7.117e-15 5.55e-15 1.909e-15 411.4564 363.28
DG2652 240.5681 51.1121 8.187000000000001e-26 2.195e-27 8.903e-33 242.0814 359.44
DG2653 240.1825 51.9433 2.777e-15 2.097e-15 8.844e-16 187.2459 363.06
DG2654 239.6604 51.8965 3.942e-15 2.958e-15 1.191e-15 208.5752 362.96
DG2655 240.8145 52.4034 8.618000000000001e-26 2.244e-27 9.793e-33 303.8086 360.0
DG2656 239.9117 51.9394 4.023e-15 3.198e-15 1.16e-15 218.6674 360.41
DG2657 242.203 51.1892 8.664e-26 2.02e-27 9.742e-33 277.8593 362.42
DG2658 241.2317 51.4718 1.714e-15 1.467e-15 6.503e-16 495.5259 360.97
DG2659 241.4925 52.0287 2.654e-15 2.318e-15 9.221e-16 230.6982 362.52
DG2660 241.8895 52.1593 2.754e-15 2.276e-15 9.756e-16 220.9677 358.84
DG2661 241.282 50.7378 8.929000000000001e-26 2.211e-27 1.069e-32 240.5909 362.32
