Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0098 161.9095 46.0426 4.315e-15 3.766e-15 1.517e-15 851.1339 203.45
DG0099 161.8456 45.9141 7.304e-15 6.317e-15 2.659e-15 394.4129 202.23
DG0100 162.0685 45.0276 1.54e-25 3.891e-27 1.719e-32 425.9216 204.26
DG0101 162.0097 45.0782 1.463e-25 3.7789999999999996e-27 1.709e-32 431.2641 203.83
DG0102 162.4403 45.8993 1.376e-25 3.694e-27 1.853e-32 454.691 204.79
DG0103 163.5908 45.1604 1.4900000000000001e-25 4.062e-27 1.892e-32 464.5079 205.57
DG0104 163.0048 46.5866 8.291e-15 6.739e-15 3.022e-15 366.1794 205.37
DG0105 160.8849 44.9225 7.497e-15 6.226e-15 2.743e-15 399.5762 205.39
DG0106 162.8764 45.1369 7.79e-15 5.686e-15 2.483e-15 408.2408 203.92
DG5325 165.691 63.6252 8.795e-15 6.983e-15 2.631e-15 401.6099 197.13
DG5326 166.1296 63.6757 1.549e-25 4.175e-27 1.7970000000000002e-32 409.0688 196.67
