Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0772 113.8008 37.5891 6.571e-15 5.285e-15 1.757e-15 613.6582 336.56
DG0773 115.2336 38.5814 2.66e-15 2.23e-15 9.353e-16 201.7534 339.59
DG0774 112.0739 38.4077 2.289e-15 1.803e-15 7.694e-16 198.2555 335.89
DG0775 114.1352 36.2009 2.921e-15 2.488e-15 1.022e-15 266.7371 340.15
DG0776 114.9874 38.8266 1.928e-15 1.738e-15 7.186e-16 395.8925 334.85
DG0777 115.0865 39.265 2.461e-15 2.125e-15 9.091e-16 188.237 341.47
DG0778 115.3963 37.4582 8.085000000000001e-26 1.999e-27 9.348e-33 237.3733 340.56
DG0779 114.7515 38.1074 2.131e-15 1.795e-15 7.22e-16 373.6104 339.58
DG0780 116.6357 36.209 8.212000000000001e-26 2.135e-27 1.038e-32 217.7445 339.24
DG0781 117.3673 38.3947 1.758e-15 1.485e-15 6.456e-16 240.1985 337.47
DG0782 113.9023 38.6668 1.728e-15 1.583e-15 6.909e-16 312.895 338.3
DG0783 114.3086 36.2473 7.987e-26 1.927e-27 9.098e-33 216.1034 332.67
DG0784 111.6436 39.4786 1.855e-15 1.431e-15 6.241e-16 246.9072 336.71
DG0785 116.1921 35.7869 2.576e-15 2.123e-15 8.255e-16 233.3089 341.85
DG0786 110.6659 38.6564 9.178000000000001e-26 2.067e-27 8.592e-33 294.5525 337.22
DG0787 116.2332 36.1775 8.737e-26 1.943e-27 9.336e-33 241.808 337.8
DG0788 111.7691 35.5976 2.66e-15 2.018e-15 7.998e-16 206.0724 336.18
DG0789 113.8035 36.8913 2.67e-15 2.034e-15 9.584e-16 244.0425 337.18
DG0790 113.6631 37.8795 2.599e-15 2.023e-15 9.749e-16 200.473 340.02
DG0791 114.3041 38.3701 2.012e-15 1.66e-15 6.626e-16 213.5403 340.57
DG0792 110.176 36.3321 3.746e-15 2.949e-15 1.082e-15 252.3819 339.29
DG0793 111.4291 37.9378 2.866e-15 2.31e-15 1.138e-15 220.1876 341.13
DG0794 115.5064 36.9282 2.12e-15 1.61e-15 7.218e-16 422.9319 340.74
DG0795 114.0862 35.2424 2.921e-15 2.485e-15 1.012e-15 257.8022 333.93
DG0796 110.0544 37.8636 7.837e-26 1.875e-27 1.074e-32 283.6125 338.45
DG0797 111.9365 37.8399 3.019e-15 2.618e-15 1.057e-15 234.9967 338.01
DG0798 112.1151 37.6066 7.846000000000001e-26 2.043e-27 9.169e-33 300.9057 335.81
DG0799 110.564 38.5114 3.669e-15 2.661e-15 9.615e-16 210.8008 340.08
DG0800 113.1863 36.3627 8.059000000000001e-26 2.133e-27 9.251e-33 224.0161 340.04
DG0801 117.0575 37.3795 2.863e-15 1.989e-15 8.917e-16 219.2789 339.02
DG0802 113.0989 36.9864 2.011e-15 1.538e-15 7.395e-16 368.9511 341.75
