Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0834 359.0541 104.2606 1.437e-15 1.001e-15 4.007e-16 238.3314 857.62
DG0835 359.5935 104.5386 3.408e-16 2.87e-16 1.359e-16 117.9748 855.56
DG0836 359.6727 104.4779 3.985e-16 3.021e-16 1.382e-16 104.0046 860.92
DG0837 359.3574 104.5025 5.913e-16 4.292e-16 2.356e-16 117.827 857.99
DG0838 359.0663 104.9689 5.236e-16 4.437e-16 2.056e-16 92.2166 855.8
DG0839 359.7668 104.1231 5.283e-16 4.567e-16 1.864e-16 93.7798 860.51
DG0840 358.5178 104.3011 3.78e-16 2.964e-16 1.392e-16 171.6608 855.61
DG0841 359.5303 104.2609 3.852e-16 2.961e-16 1.438e-16 107.7372 859.05
DG0842 358.7553 103.8167 5.785000000000001e-26 1.41e-27 6.628e-33 115.4413 859.51
DG0843 358.6996 104.0002 4.946e-16 3.875e-16 2.005e-16 93.8171 862.04
DG0844 359.239 103.8261 7.54e-16 5.906e-16 2.33e-16 97.0022 858.06
DG0845 359.4961 104.5238 5.53e-26 1.431e-27 7.037e-33 104.8913 858.35
DG0846 359.0598 104.7018 4.9150000000000004e-26 1.461e-27 6.714e-33 124.5099 861.96
DG0847 359.4154 104.2877 3.464e-16 2.911e-16 1.284e-16 112.9866 856.47
DG0848 359.2333 103.9022 3.871e-16 3.222e-16 1.433e-16 142.2806 857.76
DG0849 358.8494 103.8048 5.208e-16 4.3e-16 1.696e-16 90.2564 862.44
DG0850 359.2382 104.738 5.29e-16 4.611e-16 1.899e-16 96.6681 858.02
DG0851 358.8599 103.5588 8.168e-16 5.751e-16 2.43e-16 98.3241 857.6
