Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0974 272.8766 53.3786 6.939e-16 5.406e-16 2.628e-16 208.2081 585.97
DG0975 273.0006 53.3148 1.215e-15 9.261e-16 4.02e-16 135.2414 586.37
DG0976 272.5701 53.5822 1.008e-15 8.284e-16 3.522e-16 135.9731 585.01
DG0977 273.0472 53.457 9.874e-16 7.855e-16 3.509e-16 117.47 586.25
DG0978 272.5814 53.3853 5.598e-26 1.548e-27 6.973e-33 190.3947 585.38
DG4816 286.1967 36.2463 2.679e-15 1.924e-15 6.053e-16 255.0057 582.53
DG4817 285.6129 36.6577 9.739e-16 8.099e-16 3.184e-16 104.7933 585.43
DG4818 285.7717 36.2144 6.755e-16 5.738e-16 2.58e-16 154.3504 584.55
DG4819 285.6372 36.1338 1.023e-15 1.016e-15 4.073e-16 157.1306 583.03
DG4820 285.9019 36.1677 1.082e-15 8.484e-16 3.809e-16 133.8792 584.57
DG4821 285.7796 36.6958 1e-15 8.204e-16 3.562e-16 142.7135 584.33
DG4822 286.8406 36.1012 1.006e-15 7.776e-16 3.788e-16 133.5974 583.05
DG4823 285.1362 36.2953 1.011e-15 7.719e-16 3.618e-16 130.6201 584.3
DG4824 286.9896 36.3991 1.011e-15 8.463e-16 3.443e-16 139.6024 585.38
DG4825 287.1245 36.1706 1.1e-15 9.229e-16 4.031e-16 154.1414 585.11
