Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0387 25.8996 53.6769 4.92e-16 4.196e-16 1.876e-16 106.0851 699.31
DG2437 22.3936 81.5491 2.011e-15 1.509e-15 4.995e-16 291.9631 682.05
DG2438 21.7702 81.6697 7.428e-16 6.028e-16 2.478e-16 114.4832 673.51
DG2439 22.7592 80.7901 1.04e-15 8.118e-16 3.141e-16 101.2235 684.08
DG2440 22.9595 81.3432 7.202e-16 5.962e-16 2.383e-16 114.4287 681.43
DG2441 22.9277 81.7315 5.346e-26 1.403e-27 6.813e-33 105.9429 677.85
DG2442 22.5107 83.0825 7.869e-16 6.243e-16 2.625e-16 117.5632 676.46
DG2443 21.0608 81.0704 5.082e-16 4.142e-16 1.908e-16 136.1829 681.5
DG2444 23.0914 80.0827 8.605e-16 7.189e-16 2.94e-16 127.7194 682.74
DG2445 22.5938 80.6507 8.015e-16 6.112e-16 2.643e-16 123.4745 679.95
DG2446 21.5895 82.48 5.624e-16 4.411e-16 2.026e-16 137.7095 673.15
DG2447 20.9951 81.7181 7.324e-16 5.747e-16 2.646e-16 99.14 678.65
DG2448 22.9272 80.6069 8.049e-16 6.758e-16 2.995e-16 116.5871 679.57
DG2449 21.2064 81.6533 5.736e-16 4.275e-16 2.002e-16 145.8472 686.0
DG2450 21.3446 81.0984 8.751e-16 5.929e-16 2.812e-16 111.3562 683.56
DG2451 22.8328 80.8245 7.951e-16 6.741e-16 2.774e-16 113.4885 685.83
DG2452 22.5145 80.1431 7.64e-16 5.321e-16 2.485e-16 103.8684 682.63
DG2453 22.8433 82.3216 5.807e-26 1.364e-27 6.568999999999999e-33 160.4843 685.35
DG2454 22.2561 82.6382 9.473e-16 7.3e-16 3.248e-16 122.7775 674.65
DG2455 20.9863 82.6198 7.427e-16 6.291e-16 2.621e-16 116.0598 677.54
DG2456 21.4083 80.6968 5.668e-26 1.497e-27 6.355e-33 142.9217 681.76
DG2457 22.5402 80.6012 5.314e-26 1.3289999999999999e-27 6.923e-33 144.2373 682.13
DG2458 21.9161 82.8952 5.499e-16 4.868e-16 1.808e-16 112.6168 682.77
DG2459 22.4488 82.6571 6.813e-16 6.07e-16 2.745e-16 106.3891 684.35
DG2460 21.8619 81.25 5.974e-16 4.196e-16 1.91e-16 115.1682 685.49
DG2461 21.8709 81.2425 5.334e-16 4.34e-16 2.076e-16 149.8988 671.4
DG2462 23.6025 81.9756 8.179e-16 6.614e-16 3.116e-16 129.3211 672.31
DG2463 21.1297 81.483 7.181e-16 5.669e-16 2.578e-16 98.0454 686.05
DG2464 23.9857 81.4817 7.367e-16 6.524e-16 2.586e-16 107.9734 685.11
DG2465 23.1438 80.6757 4.759e-16 3.927e-16 1.701e-16 132.5919 672.08
DG2466 22.4562 82.1666 8.887e-16 6.906e-16 3.189e-16 133.8683 680.85
DG2467 22.8426 82.1398 6.056e-16 4.729e-16 1.998e-16 232.0733 676.31
DG2468 23.59 80.6734 7.353e-16 6.528e-16 3.242e-16 139.948 678.88
DG2469 22.5694 80.0317 5.41e-16 4.216e-16 1.809e-16 138.0525 680.99
DG2470 21.53 80.7978 4.985e-16 4.142e-16 1.971e-16 157.2104 674.72
DG2471 22.4438 82.835 7.192e-16 5.686e-16 2.823e-16 113.6425 676.77
DG2472 22.7039 82.3969 5.234e-16 4.167e-16 2.176e-16 187.3872 680.45
DG2473 21.9495 80.6051 4.911e-16 4.046e-16 1.836e-16 148.2379 683.47
