Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0690 131.2173 24.6714 1.796e-15 1.439e-15 4.132e-16 271.0559 719.01
DG0691 131.2853 25.0221 5.359e-26 1.435e-27 6.433e-33 131.1883 717.73
DG0692 132.1683 24.6599 5.319e-26 1.4709999999999999e-27 6.532e-33 119.0002 719.05
DG0693 131.8016 24.2664 5.1010000000000004e-26 1.313e-27 6.193e-33 115.4389 718.17
DG0694 131.0509 24.4104 6.712e-16 5.326e-16 2.177e-16 91.8984 717.68
DG0695 131.5399 24.2264 8.958e-16 7.282e-16 3.027e-16 119.184 717.42
DG0696 130.2446 24.5838 5.595e-26 1.3319999999999999e-27 6.307e-33 121.5144 718.36
DG0697 130.0296 24.5897 7.007e-16 5.84e-16 2.681e-16 127.5431 716.86
DG0698 131.4285 24.153 6.558e-16 5.483e-16 2.189e-16 86.5611 717.05
DG0699 130.3538 24.6191 6.265e-16 5.042e-16 2.191e-16 123.6664 717.08
DG0700 131.2798 24.8788 4.9980000000000004e-26 1.5089999999999999e-27 6.923e-33 141.4059 717.84
DG0701 130.8513 24.5855 6.394e-16 4.918e-16 2.509e-16 105.7405 718.45
