Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1558 200.6132 21.1089 1.074e-15 9.097e-16 2.801e-16 160.6776 958.52
DG1559 200.1569 21.242 4.138e-16 2.909e-16 1.346e-16 81.6514 957.36
DG1560 200.5976 20.9702 4.584e-16 3.758e-16 1.549e-16 99.3983 959.3
DG1561 201.4477 20.6028 5.842e-26 1.533e-27 6.96e-33 87.3001 958.84
DG1562 200.9978 21.0706 4.186e-16 3.182e-16 1.701e-16 91.3267 959.59
DG1563 199.6097 21.1447 3.739e-16 3.115e-16 1.387e-16 79.2913 959.79
DG1564 199.8108 21.0906 2.987e-16 2.247e-16 1.016e-16 101.5686 958.77
DG1565 200.2199 21.3617 5.840000000000001e-26 1.495e-27 7.082e-33 93.6014 957.11
DG1566 201.4038 20.7471 4.386e-16 3.704e-16 1.503e-16 81.1764 958.44
DG1567 199.6593 21.0639 5.458000000000001e-26 1.581e-27 7.624e-33 90.3741 959.18
DG1568 199.6534 21.0924 5.557e-26 1.588e-27 7.829e-33 89.9596 959.16
DG1569 200.0593 21.2024 3.206e-16 2.526e-16 1.043e-16 169.8287 958.09
DG1570 201.028 21.3501 4.177e-16 3.879e-16 1.636e-16 93.421 959.29
DG1571 200.3023 21.1315 4.07e-16 3.762e-16 1.576e-16 82.1453 957.12
