Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2135 337.5981 52.2532 1.298e-15 9.356e-16 3.495e-16 264.4174 861.1
DG2136 338.0711 52.1604 4.601e-16 3.978e-16 1.711e-16 97.391 864.15
DG2137 337.4689 52.5141 4.62e-16 3.576e-16 1.65e-16 80.9038 863.89
DG2138 337.6053 52.4251 4.746e-16 3.525e-16 1.687e-16 75.6991 863.12
DG2139 337.4222 52.2566 4.666e-16 3.806e-16 1.601e-16 70.0626 863.22
DG2140 337.9124 52.1178 4.496e-16 3.866e-16 1.651e-16 90.2583 864.68
DG2141 337.9706 52.3689 5.042e-16 4.075e-16 1.839e-16 104.5054 864.84
DG2142 337.0195 52.3333 5.469e-26 1.408e-27 6.477e-33 105.7202 862.03
DG2143 337.9678 52.4118 5.145e-16 4.238e-16 1.898e-16 99.3399 865.39
DG2144 337.6754 52.2015 5.431e-16 4.333e-16 1.973e-16 89.951 862.23
DG2145 337.2506 52.3204 3.293e-16 2.842e-16 1.295e-16 96.3687 865.09
DG2146 337.4454 51.9402 4.691e-16 3.674e-16 1.609e-16 83.5528 862.0
