Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0111 359.5563 166.0544 3.611e-16 3.259e-16 9.521e-17 114.329 1731.71
DG0112 358.906 165.9411 1.544e-25 4.339e-27 2.032e-32 45.8422 1731.47
DG0113 359.643 165.9495 1.201e-16 1.091e-16 4.992e-17 43.4404 1732.15
DG0114 359.2474 166.0338 1.3e-16 1.141e-16 4.8e-17 45.5544 1731.15
DG0115 359.121 166.0526 1.349e-16 9.724e-17 4.025e-17 46.6793 1731.55
DG0116 359.4305 165.9039 1.611e-25 4.419e-27 2.125e-32 48.2246 1732.01
DG0117 359.5048 165.8864 9.242e-17 7.9e-17 3.362e-17 56.9543 1730.68
DG0119 359.5241 165.9634 1.323e-16 9.642e-17 4.55e-17 41.2764 1731.15
DG0120 359.3725 165.9649 1.395e-16 1.181e-16 5.39e-17 39.0202 1732.45
DG2772 320.8845 142.92 1.058e-16 7.751e-17 3.744e-17 52.1912 1742.4
