Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4294 123.4124 45.5086 4.742e-15 3.391e-15 1.182e-15 285.545 440.71
DG4295 124.1508 45.9345 1.778e-15 1.296e-15 6.434e-16 171.5365 442.45
DG4296 123.2844 44.8817 1.765e-15 1.516e-15 6.309e-16 164.2127 440.39
DG4297 122.8351 45.932 1.733e-15 1.311e-15 6.307e-16 171.5835 438.96
DG4298 122.6492 44.7155 6.600000000000001e-26 1.773e-27 8.307e-33 196.4413 439.85
DG4299 122.0926 45.5707 1.683e-15 1.43e-15 5.912e-16 186.4901 439.71
DG4300 123.6678 45.6304 1.163e-15 1.044e-15 4.373e-16 365.4607 441.22
DG4301 123.0229 45.5776 1.121e-15 9.188e-16 4.31e-16 381.215 440.43
DG4302 122.5171 45.626 6.833e-26 1.623e-27 8.26e-33 193.6442 439.74
DG4303 123.3006 46.0912 1.856e-15 1.49e-15 7.356e-16 177.6525 441.75
DG4304 124.1094 46.0035 1.732e-15 1.369e-15 5.924e-16 144.4842 443.0
DG4305 124.074 44.9918 2.021e-15 1.624e-15 6.9e-16 190.3376 442.32
DG4306 122.4666 46.1768 2.14e-15 1.539e-15 6.686e-16 196.3474 442.45
DG4307 123.6443 46.1739 2.003e-15 1.564e-15 7.222e-16 222.9442 443.07
DG4308 124.1295 44.8239 1.737e-15 1.583e-15 7.024e-16 158.9106 443.23
